Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-12-08,74
30-12-08,42
29-12-08,48
28-12-08,37
27-12-08,26
26-12-08,22
25-12-08,12
24-12-08,12
23-12-08,33
22-12-08,13
21-12-08,17
20-12-08,16
19-12-08,18
18-12-08,30
17-12-08,36
16-12-08,45
15-12-08,35
14-12-08,17
13-12-08,41
12-12-08,37
11-12-08,42
10-12-08,40
09-12-08,39
08-12-08,34
07-12-08,21
06-12-08,13
05-12-08,26
04-12-08,28
03-12-08,26
02-12-08,25
01-12-08,26

