Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2011-10-05,,,,,,10,,,
2011-10-05,01:00,,1,29,,,,,
2011-10-05,02:00,,1,24,,,,,
2011-10-05,03:00,,1,22,,,,,
2011-10-05,04:00,,1,25,,,,,
2011-10-05,05:00,,2,26,,,,,
2011-10-05,06:00,,1,25,,,,,
2011-10-05,07:00,,2,29,,,,,
2011-10-05,08:00,,5,29,,,,,
2011-10-05,09:00,,1,31,,,,,
2011-10-05,10:00,,2,24,,,,,
2011-10-05,11:00,,3,27,,,,,
2011-10-05,16:00,,6,27,,,,,
2011-10-05,17:00,,4,24,,,,,
2011-10-05,18:00,,4,18,,,,,
2011-10-05,19:00,,2,15,,,,,
2011-10-05,20:00,,1,20,,,,,
2011-10-05,21:00,,1,20,,,,,
2011-10-05,22:00,,1,22,,,,,
2011-10-05,23:00,,1,23,,,,,
2011-10-06,,,,,,12,,,
2011-10-06,00:00,,1,22,,,,,
2011-10-06,01:00,,1,20,,,,,
2011-10-06,02:00,,1,19,,,,,
2011-10-06,03:00,,1,18,,,,,
2011-10-06,04:00,,1,18,,,,,
2011-10-06,05:00,,1,18,,,,,
2011-10-06,06:00,,1,20,,,,,
2011-10-06,07:00,,2,21,,,,,
2011-10-06,08:00,,4,22,,,,,
2011-10-06,09:00,,3,18,,,,,
2011-10-06,10:00,,3,13,,,,,
2011-10-06,11:00,,1,12,,,,,
2011-10-06,12:00,,1,12,,,,,
2011-10-06,13:00,,2,14,,,,,
2011-10-06,14:00,,3,18,,,,,
2011-10-06,15:00,,3,15,,,,,
2011-10-06,16:00,,3,15,,,,,
2011-10-06,17:00,,2,17,,,,,
2011-10-06,18:00,,1,16,,,,,
2011-10-06,19:00,,1,15,,,,,
2011-10-06,20:00,,1,9,,,,,
2011-10-06,21:00,,1,9,,,,,
2011-10-06,22:00,,1,8,,,,,
2011-10-06,23:00,,1,8,,,,,
2011-10-07,,,,,,6,,,
2011-10-07,00:00,,1,7,,,,,
2011-10-07,01:00,,1,8,,,,,
2011-10-07,02:00,,1,8,,,,,
2011-10-07,03:00,,1,8,,,,,
2011-10-07,04:00,,1,8,,,,,
2011-10-07,05:00,,1,10,,,,,
2011-10-07,06:00,,5,14,,,,,
2011-10-07,07:00,,2,14,,,,,
2011-10-07,08:00,,4,19,,,,,
2011-10-07,09:00,,4,11,,,,,
2011-10-07,10:00,,3,8,,,,,
2011-10-07,11:00,,2,7,,,,,
2011-10-07,12:00,,2,7,,,,,
2011-10-07,13:00,,2,7,,,,,
2011-10-07,14:00,,3,8,,,,,
2011-10-07,15:00,,2,9,,,,,
2011-10-07,16:00,,1,8,,,,,
2011-10-07,17:00,,1,10,,,,,
2011-10-07,18:00,,1,11,,,,,
2011-10-07,19:00,,1,11,,,,,
2011-10-07,20:00,,1,11,,,,,
2011-10-07,21:00,,1,8,,,,,
2011-10-07,22:00,,1,6,,,,,
2011-10-07,23:00,,1,6,,,,,
2011-10-08,,,,,,3,,,
2011-10-08,00:00,,1,6,,,,,
2011-10-08,01:00,,1,6,,,,,
2011-10-08,02:00,,1,6,,,,,
2011-10-08,03:00,,1,5,,,,,
2011-10-08,04:00,,1,4,,,,,
2011-10-08,05:00,,1,4,,,,,
2011-10-08,06:00,,1,5,,,,,
2011-10-08,07:00,,1,6,,,,,
2011-10-08,08:00,,1,6,,,,,
2011-10-08,09:00,,2,5,,,,,
2011-10-08,10:00,,1,5,,,,,
2011-10-08,11:00,,2,6,,,,,
2011-10-08,12:00,,1,7,,,,,
2011-10-08,13:00,,1,6,,,,,
2011-10-08,14:00,,1,5,,,,,
2011-10-08,15:00,,1,5,,,,,
2011-10-08,16:00,,1,5,,,,,
2011-10-08,17:00,,1,6,,,,,
2011-10-08,18:00,,1,5,,,,,
2011-10-08,19:00,,1,5,,,,,
2011-10-08,20:00,,1,6,,,,,
2011-10-08,21:00,,1,5,,,,,
2011-10-08,22:00,,1,5,,,,,
2011-10-08,23:00,,1,4,,,,,
2011-10-09,,,,,,5,,,
2011-10-09,00:00,,1,5,,,,,
2011-10-09,01:00,,1,5,,,,,
2011-10-09,02:00,,1,4,,,,,
2011-10-09,03:00,,1,4,,,,,
2011-10-09,04:00,,1,4,,,,,
2011-10-09,05:00,,1,4,,,,,
2011-10-09,06:00,,1,4,,,,,
2011-10-09,07:00,,1,4,,,,,
2011-10-09,08:00,,1,4,,,,,
2011-10-09,09:00,,1,4,,,,,
2011-10-09,10:00,,1,4,,,,,
2011-10-09,11:00,,1,4,,,,,
2011-10-09,12:00,,1,5,,,,,
2011-10-09,13:00,,1,4,,,,,
2011-10-09,14:00,,1,4,,,,,
2011-10-09,15:00,,1,5,,,,,
2011-10-09,16:00,,1,5,,,,,
2011-10-09,17:00,,1,6,,,,,
2011-10-09,18:00,,1,7,,,,,
2011-10-09,19:00,,1,8,,,,,
2011-10-09,20:00,,1,8,,,,,
2011-10-09,21:00,,1,6,,,,,
2011-10-09,22:00,,1,6,,,,,
2011-10-09,23:00,,1,6,,,,,
2011-10-10,,,,,,6,,,
2011-10-10,00:00,,1,6,,,,,
2011-10-10,01:00,,1,6,,,,,
2011-10-10,02:00,,1,6,,,,,
2011-10-10,03:00,,1,7,,,,,
2011-10-10,04:00,,1,7,,,,,
2011-10-10,05:00,,1,7,,,,,
2011-10-10,06:00,,1,9,,,,,
2011-10-10,07:00,,2,12,,,,,
2011-10-10,08:00,,4,18,,,,,
2011-10-10,09:00,,5,19,,,,,
2011-10-10,10:00,,5,19,,,,,
2011-10-10,11:00,,3,17,,,,,
2011-10-10,12:00,,2,15,,,,,
2011-10-10,13:00,,4,15,,,,,
2011-10-10,14:00,,6,15,,,,,
2011-10-10,15:00,,4,17,,,,,
2011-10-10,16:00,,4,16,,,,,
2011-10-10,17:00,,1,15,,,,,
2011-10-10,18:00,,1,14,,,,,
2011-10-10,19:00,,1,12,,,,,
2011-10-10,20:00,,1,10,,,,,
2011-10-10,21:00,,1,9,,,,,
2011-10-10,22:00,,1,9,,,,,
2011-10-10,23:00,,1,8,,,,,
2011-10-11,,,,,,6,,,
2011-10-11,00:00,,1,8,,,,,
2011-10-11,01:00,,1,8,,,,,
