Datum Zeit,Plauen-Sued NO2
,µg/m³
01-08-04 00:00,37
31-07-04 23:00,35
31-07-04 22:00,35
31-07-04 21:00,30
31-07-04 20:00,51
31-07-04 19:00,79
31-07-04 18:00,52
31-07-04 17:00,33
31-07-04 16:00,25
31-07-04 15:00,16
31-07-04 14:00,26
31-07-04 13:00,30
31-07-04 12:00,29
31-07-04 11:00,36
31-07-04 10:00,40
31-07-04 09:00,37
31-07-04 08:00,24
31-07-04 07:00,16
31-07-04 06:00,24
31-07-04 05:00,20
31-07-04 04:00,17
31-07-04 03:00,20
31-07-04 02:00,22
31-07-04 01:00,20
31-07-04 00:00,25
30-07-04 23:00,31
30-07-04 22:00,46
30-07-04 21:00,66
30-07-04 20:00,78
30-07-04 19:00,60
30-07-04 18:00,55
30-07-04 17:00,61
30-07-04 16:00,36
30-07-04 15:00,46
30-07-04 14:00,44
30-07-04 13:00,40
30-07-04 12:00,39
30-07-04 11:00,52
30-07-04 10:00,55
30-07-04 09:00,
30-07-04 08:00,28
30-07-04 07:00,26
30-07-04 06:00,38
30-07-04 05:00,32
30-07-04 04:00,24
30-07-04 03:00,18
30-07-04 02:00,19
30-07-04 01:00,18
30-07-04 00:00,15
29-07-04 23:00,23
29-07-04 22:00,33
29-07-04 21:00,44
29-07-04 20:00,44
29-07-04 19:00,38
29-07-04 18:00,45
29-07-04 17:00,34
29-07-04 16:00,39
29-07-04 15:00,39
29-07-04 14:00,36
29-07-04 13:00,35
29-07-04 12:00,29
29-07-04 11:00,27
29-07-04 10:00,43
29-07-04 09:00,59
29-07-04 08:00,47
29-07-04 07:00,25
29-07-04 06:00,32
29-07-04 05:00,24
29-07-04 04:00,18
29-07-04 03:00,15
29-07-04 02:00,17
29-07-04 01:00,15
29-07-04 00:00,15
28-07-04 23:00,22
28-07-04 22:00,28
28-07-04 21:00,42
28-07-04 20:00,58
28-07-04 19:00,49
28-07-04 18:00,47
28-07-04 17:00,48
28-07-04 16:00,43
28-07-04 15:00,39
28-07-04 14:00,34
28-07-04 13:00,39
28-07-04 12:00,34
28-07-04 11:00,31
28-07-04 10:00,38
28-07-04 09:00,54
28-07-04 08:00,32
28-07-04 07:00,23
28-07-04 06:00,25
28-07-04 05:00,26
28-07-04 04:00,16
28-07-04 03:00,12
28-07-04 02:00,8
28-07-04 01:00,10
28-07-04 00:00,13
27-07-04 23:00,19
27-07-04 22:00,32
27-07-04 21:00,44
27-07-04 20:00,37
27-07-04 19:00,27
27-07-04 18:00,31
27-07-04 17:00,23
27-07-04 16:00,26
27-07-04 15:00,28
27-07-04 14:00,32
27-07-04 13:00,35
27-07-04 12:00,29
27-07-04 11:00,27
27-07-04 10:00,25
27-07-04 09:00,24
27-07-04 08:00,27
27-07-04 07:00,43
27-07-04 06:00,36
27-07-04 05:00,33
27-07-04 04:00,23
27-07-04 03:00,15
27-07-04 02:00,8
27-07-04 01:00,8
27-07-04 00:00,10
26-07-04 23:00,16
26-07-04 22:00,22
26-07-04 21:00,27
26-07-04 20:00,28
26-07-04 19:00,36
26-07-04 18:00,44
26-07-04 17:00,39
26-07-04 16:00,56
26-07-04 15:00,61
26-07-04 14:00,34
26-07-04 13:00,33
26-07-04 12:00,35
26-07-04 11:00,45
26-07-04 10:00,47
26-07-04 09:00,45
26-07-04 08:00,31
26-07-04 07:00,31
26-07-04 06:00,37
26-07-04 05:00,52
26-07-04 04:00,27
26-07-04 03:00,13
26-07-04 02:00,12
26-07-04 01:00,13
26-07-04 00:00,20
25-07-04 23:00,23
25-07-04 22:00,37
25-07-04 21:00,30
25-07-04 20:00,44
25-07-04 19:00,52
25-07-04 18:00,15
25-07-04 17:00,9
25-07-04 16:00,11
25-07-04 15:00,7
25-07-04 14:00,12
25-07-04 13:00,10
25-07-04 12:00,10
25-07-04 11:00,20
25-07-04 10:00,17
25-07-04 09:00,14
25-07-04 08:00,12
25-07-04 07:00,7
25-07-04 06:00,9
25-07-04 05:00,8
25-07-04 04:00,6
25-07-04 03:00,8
25-07-04 02:00,10
25-07-04 01:00,11
25-07-04 00:00,12
24-07-04 23:00,15
24-07-04 22:00,15
24-07-04 21:00,19
24-07-04 20:00,35
24-07-04 19:00,32
24-07-04 18:00,28
24-07-04 17:00,30
24-07-04 16:00,18
24-07-04 15:00,30
24-07-04 14:00,16
24-07-04 13:00,36
24-07-04 12:00,39
24-07-04 11:00,33
24-07-04 10:00,42
24-07-04 09:00,30
24-07-04 08:00,29
24-07-04 07:00,32
24-07-04 06:00,34
24-07-04 05:00,26
24-07-04 04:00,30
24-07-04 03:00,22
24-07-04 02:00,9
24-07-04 01:00,25
24-07-04 00:00,28
23-07-04 23:00,33
23-07-04 22:00,25
23-07-04 21:00,42
23-07-04 20:00,40
23-07-04 19:00,76
23-07-04 18:00,79
23-07-04 17:00,43
23-07-04 16:00,43
23-07-04 15:00,55
23-07-04 14:00,48
23-07-04 13:00,45
23-07-04 12:00,53
23-07-04 11:00,46
23-07-04 10:00,50
23-07-04 09:00,44
23-07-04 08:00,46
23-07-04 07:00,20
23-07-04 06:00,24
23-07-04 05:00,37
23-07-04 04:00,24
23-07-04 03:00,15
23-07-04 02:00,10
23-07-04 01:00,12
23-07-04 00:00,14
22-07-04 23:00,21
22-07-04 22:00,31
22-07-04 21:00,39
22-07-04 20:00,35
22-07-04 19:00,33
22-07-04 18:00,31
22-07-04 17:00,27
22-07-04 16:00,26
22-07-04 15:00,33
22-07-04 14:00,35
22-07-04 13:00,23
22-07-04 12:00,35
22-07-04 11:00,65
22-07-04 10:00,65
22-07-04 09:00,44
22-07-04 08:00,41
22-07-04 07:00,38
22-07-04 06:00,29
22-07-04 05:00,21
22-07-04 04:00,22
22-07-04 03:00,15
22-07-04 02:00,13
22-07-04 01:00,14
22-07-04 00:00,17
21-07-04 23:00,23
21-07-04 22:00,30
21-07-04 21:00,53
21-07-04 20:00,52
21-07-04 19:00,52
21-07-04 18:00,65
21-07-04 17:00,56
21-07-04 16:00,41
21-07-04 15:00,42
21-07-04 14:00,27
21-07-04 13:00,28
21-07-04 12:00,23
21-07-04 11:00,32
21-07-04 10:00,37
21-07-04 09:00,43
21-07-04 08:00,42
21-07-04 07:00,46
21-07-04 06:00,48
21-07-04 05:00,45
21-07-04 04:00,30
21-07-04 03:00,25
21-07-04 02:00,11
21-07-04 01:00,17
21-07-04 00:00,22
20-07-04 23:00,18
20-07-04 22:00,20
20-07-04 21:00,40
20-07-04 20:00,45
20-07-04 19:00,35
20-07-04 18:00,56
20-07-04 17:00,52
20-07-04 16:00,54
20-07-04 15:00,40
20-07-04 14:00,41
