Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-07-04,35
30-07-04,35
29-07-04,24
28-07-04,26
27-07-04,24
26-07-04,20
25-07-04,27
24-07-04,33
23-07-04,26
22-07-04,24
21-07-04,31
20-07-04,29
19-07-04,31
18-07-04,20
17-07-04,25
16-07-04,23
15-07-04,30
14-07-04,26
13-07-04,
12-07-04,17
11-07-04,13
10-07-04,13
09-07-04,20
08-07-04,28
07-07-04,22
06-07-04,22
05-07-04,24
04-07-04,16
03-07-04,14
02-07-04,19
01-07-04,32

