Datum Zeit,Freiberg PM10
,µg/m³
31-07-04,22
30-07-04,20
29-07-04,16
28-07-04,14
27-07-04,12
26-07-04,11
25-07-04,19
24-07-04,20
23-07-04,18
22-07-04,18
21-07-04,19
20-07-04,22
19-07-04,17
18-07-04,15
17-07-04,18
16-07-04,14
15-07-04,15
14-07-04,15
13-07-04,8
12-07-04,10
11-07-04,9
10-07-04,10
09-07-04,13
08-07-04,22
07-07-04,18
06-07-04,15
05-07-04,15
04-07-04,12
03-07-04,9
02-07-04,16
01-07-04,22

