Datum Zeit,Goerlitz PM10
,µg/m³
31-07-04,29
30-07-04,20
29-07-04,18
28-07-04,19
27-07-04,19
26-07-04,21
25-07-04,22
24-07-04,24
23-07-04,21
22-07-04,24
21-07-04,23
20-07-04,24
19-07-04,24
18-07-04,18
17-07-04,19
16-07-04,23
15-07-04,23
14-07-04,22
13-07-04,14
12-07-04,16
11-07-04,12
10-07-04,12
09-07-04,19
08-07-04,28
07-07-04,18
06-07-04,22
05-07-04,21
04-07-04,14
03-07-04,13
02-07-04,19
01-07-04,27

