Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-07-04,10.63
30-07-04,
29-07-04,5.01
28-07-04,
27-07-04,4.06
26-07-04,
25-07-04,10.29
24-07-04,
23-07-04,9.07
22-07-04,
21-07-04,8.94
20-07-04,
19-07-04,8.19
18-07-04,
17-07-04,8.96
16-07-04,
15-07-04,7.14
14-07-04,
13-07-04,2.38
12-07-04,
11-07-04,4.67
10-07-04,
09-07-04,3.33
08-07-04,
07-07-04,8.69
06-07-04,
05-07-04,5.42
04-07-04,
03-07-04,3.93
02-07-04,
01-07-04,11.25

