Datum Zeit,Freiberg O3
,µg/m³
01-08-04 00:00,109
31-07-04 23:00,62
31-07-04 22:00,67
31-07-04 21:00,66
31-07-04 20:00,89
31-07-04 19:00,129
31-07-04 18:00,145
31-07-04 17:00,153
31-07-04 16:00,150
31-07-04 15:00,143
31-07-04 14:00,140
31-07-04 13:00,140
31-07-04 12:00,131
31-07-04 11:00,124
31-07-04 10:00,107
31-07-04 09:00,90
31-07-04 08:00,48
31-07-04 07:00,31
31-07-04 06:00,36
31-07-04 05:00,34
31-07-04 04:00,47
31-07-04 03:00,58
31-07-04 02:00,60
31-07-04 01:00,56
31-07-04 00:00,58
30-07-04 23:00,57
30-07-04 22:00,48
30-07-04 21:00,55
30-07-04 20:00,88
30-07-04 19:00,110
30-07-04 18:00,121
30-07-04 17:00,120
30-07-04 16:00,116
30-07-04 15:00,104
30-07-04 14:00,104
30-07-04 13:00,94
30-07-04 12:00,88
30-07-04 11:00,81
30-07-04 10:00,79
30-07-04 09:00,57
30-07-04 08:00,30
30-07-04 07:00,29
30-07-04 06:00,24
30-07-04 05:00,28
30-07-04 04:00,43
30-07-04 03:00,45
30-07-04 02:00,48
30-07-04 01:00,45
30-07-04 00:00,44
29-07-04 23:00,41
29-07-04 22:00,30
29-07-04 21:00,37
29-07-04 20:00,71
29-07-04 19:00,78
29-07-04 18:00,87
29-07-04 17:00,87
29-07-04 16:00,89
29-07-04 15:00,90
29-07-04 14:00,86
29-07-04 13:00,83
29-07-04 12:00,76
29-07-04 11:00,64
29-07-04 10:00,63
29-07-04 09:00,49
29-07-04 08:00,35
29-07-04 07:00,18
29-07-04 06:00,4
29-07-04 05:00,5
29-07-04 04:00,20
29-07-04 03:00,22
29-07-04 02:00,26
29-07-04 01:00,28
29-07-04 00:00,25
28-07-04 23:00,20
28-07-04 22:00,6
28-07-04 21:00,24
28-07-04 20:00,75
28-07-04 19:00,90
28-07-04 18:00,93
28-07-04 17:00,85
28-07-04 16:00,91
28-07-04 15:00,88
28-07-04 14:00,88
28-07-04 13:00,88
28-07-04 12:00,87
28-07-04 11:00,80
28-07-04 10:00,68
28-07-04 09:00,66
28-07-04 08:00,52
28-07-04 07:00,39
28-07-04 06:00,8
28-07-04 05:00,11
28-07-04 04:00,28
28-07-04 03:00,35
28-07-04 02:00,43
28-07-04 01:00,48
28-07-04 00:00,47
27-07-04 23:00,51
27-07-04 22:00,38
27-07-04 21:00,50
27-07-04 20:00,63
27-07-04 19:00,68
27-07-04 18:00,73
27-07-04 17:00,78
27-07-04 16:00,83
27-07-04 15:00,76
27-07-04 14:00,73
27-07-04 13:00,64
27-07-04 12:00,57
27-07-04 11:00,55
27-07-04 10:00,45
27-07-04 09:00,45
27-07-04 08:00,42
27-07-04 07:00,35
27-07-04 06:00,40
27-07-04 05:00,44
27-07-04 04:00,46
27-07-04 03:00,45
27-07-04 02:00,49
27-07-04 01:00,54
27-07-04 00:00,64
26-07-04 23:00,66
26-07-04 22:00,59
26-07-04 21:00,59
26-07-04 20:00,66
26-07-04 19:00,67
26-07-04 18:00,60
26-07-04 17:00,53
26-07-04 16:00,60
26-07-04 15:00,62
26-07-04 14:00,67
26-07-04 13:00,65
26-07-04 12:00,65
26-07-04 11:00,50
26-07-04 10:00,64
26-07-04 09:00,61
26-07-04 08:00,56
26-07-04 07:00,46
26-07-04 06:00,33
26-07-04 05:00,47
26-07-04 04:00,63
26-07-04 03:00,67
26-07-04 02:00,74
26-07-04 01:00,80
26-07-04 00:00,80
25-07-04 23:00,77
25-07-04 22:00,62
25-07-04 21:00,61
25-07-04 20:00,93
25-07-04 19:00,121
25-07-04 18:00,124
25-07-04 17:00,125
25-07-04 16:00,113
25-07-04 15:00,119
25-07-04 14:00,116
25-07-04 13:00,111
25-07-04 12:00,105
25-07-04 11:00,97
25-07-04 10:00,97
25-07-04 09:00,92
25-07-04 08:00,72
25-07-04 07:00,55
25-07-04 06:00,30
25-07-04 05:00,31
25-07-04 04:00,34
25-07-04 03:00,49
25-07-04 02:00,70
25-07-04 01:00,66
25-07-04 00:00,68
24-07-04 23:00,72
24-07-04 22:00,63
24-07-04 21:00,56
24-07-04 20:00,73
24-07-04 19:00,81
24-07-04 18:00,88
24-07-04 17:00,93
24-07-04 16:00,94
24-07-04 15:00,90
24-07-04 14:00,91
24-07-04 13:00,88
24-07-04 12:00,89
24-07-04 11:00,92
24-07-04 10:00,74
24-07-04 09:00,80
24-07-04 08:00,75
24-07-04 07:00,63
24-07-04 06:00,60
24-07-04 05:00,70
24-07-04 04:00,74
24-07-04 03:00,81
24-07-04 02:00,64
24-07-04 01:00,70
24-07-04 00:00,78
23-07-04 23:00,90
23-07-04 22:00,117
23-07-04 21:00,51
23-07-04 20:00,77
23-07-04 19:00,107
23-07-04 18:00,136
23-07-04 17:00,136
23-07-04 16:00,133
23-07-04 15:00,120
23-07-04 14:00,105
23-07-04 13:00,104
23-07-04 12:00,94
23-07-04 11:00,82
23-07-04 10:00,77
23-07-04 09:00,54
23-07-04 08:00,44
23-07-04 07:00,19
23-07-04 06:00,25
23-07-04 05:00,28
23-07-04 04:00,34
23-07-04 03:00,38
23-07-04 02:00,36
23-07-04 01:00,33
23-07-04 00:00,40
22-07-04 23:00,45
22-07-04 22:00,52
22-07-04 21:00,57
22-07-04 20:00,71
22-07-04 19:00,92
22-07-04 18:00,77
22-07-04 17:00,62
22-07-04 16:00,83
22-07-04 15:00,76
22-07-04 14:00,77
22-07-04 13:00,61
22-07-04 12:00,52
22-07-04 11:00,41
22-07-04 10:00,46
22-07-04 09:00,59
22-07-04 08:00,20
22-07-04 07:00,16
22-07-04 06:00,40
22-07-04 05:00,37
22-07-04 04:00,43
22-07-04 03:00,51
22-07-04 02:00,54
22-07-04 01:00,50
22-07-04 00:00,44
21-07-04 23:00,48
21-07-04 22:00,74
21-07-04 21:00,84
21-07-04 20:00,94
21-07-04 19:00,118
21-07-04 18:00,124
21-07-04 17:00,121
21-07-04 16:00,122
21-07-04 15:00,111
21-07-04 14:00,115
21-07-04 13:00,106
21-07-04 12:00,103
21-07-04 11:00,98
21-07-04 10:00,84
21-07-04 09:00,69
21-07-04 08:00,55
21-07-04 07:00,43
21-07-04 06:00,37
21-07-04 05:00,42
21-07-04 04:00,65
21-07-04 03:00,68
21-07-04 02:00,68
21-07-04 01:00,76
21-07-04 00:00,79
20-07-04 23:00,64
20-07-04 22:00,75
20-07-04 21:00,88
20-07-04 20:00,106
20-07-04 19:00,113
20-07-04 18:00,135
20-07-04 17:00,144
20-07-04 16:00,142
20-07-04 15:00,136
20-07-04 14:00,135
20-07-04 13:00,131
20-07-04 12:00,135
20-07-04 11:00,124
20-07-04 10:00,111
20-07-04 09:00,88
20-07-04 08:00,54
20-07-04 07:00,32
20-07-04 06:00,24
20-07-04 05:00,23
20-07-04 04:00,27
20-07-04 03:00,26
20-07-04 02:00,31
20-07-04 01:00,33
20-07-04 00:00,36
19-07-04 23:00,32
19-07-04 22:00,29
19-07-04 21:00,35
19-07-04 20:00,79
19-07-04 19:00,102
19-07-04 18:00,105
19-07-04 17:00,107
19-07-04 16:00,96
19-07-04 15:00,93
19-07-04 14:00,92
19-07-04 13:00,100
19-07-04 12:00,92
19-07-04 11:00,73
19-07-04 10:00,64
19-07-04 09:00,56
19-07-04 08:00,62
19-07-04 07:00,52
19-07-04 06:00,50
19-07-04 05:00,68
19-07-04 04:00,98
19-07-04 03:00,97
19-07-04 02:00,100
19-07-04 01:00,91
19-07-04 00:00,99
18-07-04 23:00,105
18-07-04 22:00,105
18-07-04 21:00,87
18-07-04 20:00,108
18-07-04 19:00,128
