Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-03-01,,,,,,17,,,
2015-03-01,01:00,,2,16,,,,,
2015-03-01,02:00,,1,14,,,,,
2015-03-01,03:00,,2,12,,,,,
2015-03-01,04:00,,1,11,,,,,
2015-03-01,05:00,,1,9,,,,,
2015-03-01,06:00,,1,9,,,,,
2015-03-01,07:00,,3,11,,,,,
2015-03-01,08:00,,5,12,,,,,
2015-03-01,09:00,,5,13,,,,,
2015-03-01,10:00,,6,14,,,,,
2015-03-01,11:00,,7,13,,,,,
2015-03-01,12:00,,6,13,,,,,
2015-03-01,13:00,,5,13,,,,,
2015-03-01,14:00,,5,12,,,,,
2015-03-01,15:00,,7,12,,,,,
2015-03-01,16:00,,7,13,,,,,
2015-03-01,17:00,,9,16,,,,,
2015-03-01,18:00,,10,21,,,,,
2015-03-01,19:00,,10,21,,,,,
2015-03-01,20:00,,8,22,,,,,
2015-03-01,21:00,,3,16,,,,,
2015-03-01,22:00,,3,15,,,,,
2015-03-01,23:00,,3,15,,,,,
2015-03-02,,,,,,13,,,
2015-03-02,00:00,,1,10,,,,,
2015-03-02,01:00,,1,8,,,,,
2015-03-02,02:00,,1,8,,,,,
2015-03-02,03:00,,3,12,,,,,
2015-03-02,04:00,,6,14,,,,,
2015-03-02,05:00,,4,11,,,,,
2015-03-02,06:00,,14,22,,,,,
2015-03-02,07:00,,39,39,,,,,
2015-03-02,08:00,,111,77,,,,,
2015-03-02,09:00,,41,33,,,,,
2015-03-02,10:00,,37,29,,,,,
2015-03-02,11:00,,38,28,,,,,
2015-03-02,12:00,,37,27,,,,,
2015-03-02,13:00,,23,21,,,,,
2015-03-02,14:00,,29,23,,,,,
2015-03-02,15:00,,35,26,,,,,
2015-03-02,16:00,,37,28,,,,,
2015-03-02,17:00,,40,33,,,,,
2015-03-02,18:00,,38,39,,,,,
2015-03-02,19:00,,44,53,,,,,
2015-03-02,20:00,,20,37,,,,,
2015-03-02,21:00,,12,31,,,,,
2015-03-02,22:00,,2,13,,,,,
2015-03-02,23:00,,1,6,,,,,
2015-03-03,,,,,,15,,,
2015-03-03,00:00,,1,8,,,,,
2015-03-03,01:00,,1,9,,,,,
2015-03-03,02:00,,1,7,,,,,
2015-03-03,03:00,,1,7,,,,,
2015-03-03,04:00,,3,8,,,,,
2015-03-03,05:00,,3,10,,,,,
2015-03-03,06:00,,7,15,,,,,
2015-03-03,07:00,,20,25,,,,,
2015-03-03,08:00,,55,42,,,,,
2015-03-03,09:00,,48,36,,,,,
2015-03-03,10:00,,47,35,,,,,
2015-03-03,11:00,,54,36,,,,,
2015-03-03,12:00,,27,21,,,,,
2015-03-03,13:00,,28,22,,,,,
2015-03-03,14:00,,31,23,,,,,
2015-03-03,15:00,,39,27,,,,,
2015-03-03,16:00,,60,43,,,,,
2015-03-03,17:00,,50,41,,,,,
2015-03-03,18:00,,30,34,,,,,
