Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2015-03-01,,,,,,31,,,
2015-03-01,01:00,,3,33,9,,,,1.5
2015-03-01,02:00,,1,25,18,,,,2.7
2015-03-01,03:00,,1,11,41,,,,5.7
2015-03-01,04:00,,1,13,35,,,,5.4
2015-03-01,05:00,,1,17,30,,,,6.7
2015-03-01,06:00,,2,21,27,,,,7.3
2015-03-01,07:00,,1,11,34,,,,5.5
2015-03-01,08:00,,1,10,34,,,,4.9
2015-03-01,09:00,,1,10,37,,,,4.4
2015-03-01,10:00,,2,10,43,,,,5.4
2015-03-01,11:00,,1,9,50,,,,4.2
2015-03-01,12:00,,1,8,54,,,,3.0
2015-03-01,13:00,,1,11,53,,,,3.4
2015-03-01,14:00,,1,10,53,,,,2.9
2015-03-01,15:00,,1,10,56,,,,2.3
2015-03-01,16:00,,1,9,57,,,,2.1
2015-03-01,17:00,,1,10,53,,,,2.2
2015-03-01,18:00,,1,12,47,,,,2.2
2015-03-01,19:00,,1,16,39,,,,2.3
2015-03-01,20:00,,1,18,36,,,,1.9
2015-03-01,21:00,,1,16,37,,,,2.0
2015-03-01,22:00,,1,18,35,,,,1.9
2015-03-01,23:00,,1,17,36,,,,2.5
2015-03-02,,,,,,10,,,
2015-03-02,00:00,,1,20,32,,,,2.7
2015-03-02,01:00,,1,17,32,,,,2.7
2015-03-02,02:00,,1,15,33,,,,2.3
2015-03-02,03:00,,1,13,33,,,,3.2
2015-03-02,04:00,,1,11,34,,,,3.5
2015-03-02,05:00,,1,10,37,,,,3.2
2015-03-02,06:00,,1,9,40,,,,2.3
2015-03-02,07:00,,2,15,37,,,,2.7
2015-03-02,08:00,,2,15,36,,,,3.1
2015-03-02,09:00,,8,17,46,,,,2.4
2015-03-02,10:00,,1,8,79,,,,2.6
2015-03-02,11:00,,1,9,78,,,,2.2
2015-03-02,12:00,,1,9,80,,,,2.1
2015-03-02,13:00,,1,9,81,,,,1.6
2015-03-02,14:00,,1,11,77,,,,1.7
2015-03-02,15:00,,1,10,82,,,,1.5
2015-03-02,16:00,,1,10,85,,,,1.4
2015-03-02,17:00,,1,11,81,,,,1.3
2015-03-02,18:00,,1,12,77,,,,1.5
2015-03-02,19:00,,1,15,71,,,,1.3
2015-03-02,20:00,,1,20,62,,,,1.6
2015-03-02,21:00,,1,21,56,,,,3.5
2015-03-02,22:00,,1,20,60,,,,5.2
2015-03-02,23:00,,1,29,45,,,,5.9
2015-03-03,,,,,,10,,,
2015-03-03,00:00,,1,16,58,,,,6.2
2015-03-03,01:00,,1,12,61,,,,4.1
2015-03-03,02:00,,1,6,74,,,,1.6
2015-03-03,03:00,,1,7,71,,,,1.4
2015-03-03,04:00,,1,6,70,,,,1.2
2015-03-03,05:00,,1,7,73,,,,1.2
2015-03-03,06:00,,1,8,71,,,,1.2
2015-03-03,07:00,,1,9,68,,,,2.1
2015-03-03,08:00,,1,13,62,,,,3.5
2015-03-03,09:00,,1,10,65,,,,3.3
2015-03-03,10:00,,2,9,68,,,,2.8
2015-03-03,11:00,,2,8,73,,,,2.2
2015-03-03,12:00,,1,7,76,,,,1.7
2015-03-03,13:00,,1,7,78,,,,1.4
2015-03-03,14:00,,1,7,79,,,,1.4
2015-03-03,15:00,,1,7,77,,,,1.3
2015-03-03,16:00,,1,8,76,,,,1.2
2015-03-03,17:00,,1,9,77,,,,1.1
2015-03-03,18:00,,1,16,70,,,,1.3
2015-03-03,19:00,,1,19,63,,,,3.7
2015-03-03,20:00,,1,22,60,,,,4.8
2015-03-03,21:00,,1,11,68,,,,6.1
2015-03-03,22:00,,1,12,67,,,,5.2
2015-03-03,23:00,,1,14,62,,,,5.6
2015-03-04,,,,,,11,,,
2015-03-04,00:00,,1,12,62,,,,5.0
2015-03-04,01:00,,1,17,58,,,,5.4
