Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-11-08,
29-11-08,32.14
28-11-08,
27-11-08,13.83
26-11-08,
25-11-08,19.06
24-11-08,
23-11-08,5.37
22-11-08,
21-11-08,5.66
20-11-08,
19-11-08,6.54
18-11-08,
17-11-08,14.14
16-11-08,
15-11-08,16.30
14-11-08,
13-11-08,
12-11-08,
11-11-08,12.61
10-11-08,
09-11-08,16.21
08-11-08,
07-11-08,37.29
06-11-08,
05-11-08,32.61
04-11-08,
03-11-08,38.38
02-11-08,
01-11-08,26.08

