Datum Zeit,Dresden-Winckelmannstr. PM2.5
,µg/m³
30-11-08,
29-11-08,32.31
28-11-08,
27-11-08,9.52
26-11-08,
25-11-08,18.14
24-11-08,
23-11-08,5.72
22-11-08,
21-11-08,3.17
20-11-08,
19-11-08,6.57
18-11-08,
17-11-08,8.44
16-11-08,
15-11-08,13.05
14-11-08,
13-11-08,25.39
12-11-08,
11-11-08,20.00
10-11-08,
09-11-08,21.43
08-11-08,
07-11-08,36.11
06-11-08,
05-11-08,33.61
04-11-08,
03-11-08,35.27
02-11-08,
01-11-08,29.71

