Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-11-08,
29-11-08,32.76
28-11-08,
27-11-08,15.37
26-11-08,
25-11-08,19.63
24-11-08,
23-11-08,19.54
22-11-08,
21-11-08,6.26
20-11-08,
19-11-08,7.18
18-11-08,
17-11-08,10.74
16-11-08,
15-11-08,14.11
14-11-08,
13-11-08,28.73
12-11-08,
11-11-08,19.63
10-11-08,
09-11-08,18.66
08-11-08,
07-11-08,40.12
06-11-08,
05-11-08,34.10
04-11-08,
03-11-08,39.10
02-11-08,
01-11-08,32.86

