Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-11-08,42
29-11-08,49
28-11-08,45
27-11-08,26
26-11-08,31
25-11-08,30
24-11-08,26
23-11-08,14
22-11-08,9
21-11-08,8
20-11-08,15
19-11-08,16
18-11-08,24
17-11-08,36
16-11-08,17
15-11-08,21
14-11-08,38
13-11-08,47
12-11-08,23
11-11-08,15
10-11-08,13
09-11-08,29
08-11-08,55
07-11-08,49
06-11-08,64
05-11-08,66
04-11-08,50
03-11-08,64
02-11-08,39
01-11-08,53

