Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-08,35
29-11-08,46
28-11-08,38
27-11-08,32
26-11-08,30
25-11-08,29
24-11-08,26
23-11-08,13
22-11-08,7
21-11-08,9
20-11-08,14
19-11-08,14
18-11-08,31
17-11-08,24
16-11-08,14
15-11-08,22
14-11-08,32
13-11-08,51
12-11-08,42
11-11-08,31
10-11-08,22
09-11-08,29
08-11-08,56
07-11-08,65
06-11-08,53
05-11-08,54
04-11-08,54
03-11-08,58
02-11-08,38
01-11-08,44

