Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-08,14
29-11-08,27
28-11-08,19
27-11-08,12
26-11-08,7
25-11-08,7
24-11-08,7
23-11-08,7
22-11-08,3
21-11-08,2
20-11-08,6
19-11-08,5
18-11-08,16
17-11-08,8
16-11-08,5
15-11-08,7
14-11-08,8
13-11-08,18
12-11-08,12
11-11-08,17
10-11-08,11
09-11-08,19
08-11-08,23
07-11-08,22
06-11-08,29
05-11-08,50
04-11-08,21
03-11-08,29
02-11-08,25
01-11-08,15

