Datum Zeit,Zittau-Ost PM10
,µg/m³
30-11-08,23
29-11-08,26
28-11-08,25
27-11-08,22
26-11-08,17
25-11-08,19
24-11-08,15
23-11-08,7
22-11-08,4
21-11-08,6
20-11-08,9
19-11-08,10
18-11-08,23
17-11-08,20
16-11-08,13
15-11-08,31
14-11-08,39
13-11-08,36
12-11-08,31
11-11-08,30
10-11-08,14
09-11-08,22
08-11-08,39
07-11-08,60
06-11-08,32
05-11-08,37
04-11-08,32
03-11-08,48
02-11-08,49
01-11-08,56

