Datum Zeit,Collmberg PM10
,µg/m³
30-11-08,21
29-11-08,32
28-11-08,21
27-11-08,12
26-11-08,19
25-11-08,21
24-11-08,12
23-11-08,7
22-11-08,4
21-11-08,3
20-11-08,7
19-11-08,11
18-11-08,15
17-11-08,10
16-11-08,9
15-11-08,17
14-11-08,21
13-11-08,25
12-11-08,9
11-11-08,6
10-11-08,6
09-11-08,16
08-11-08,32
07-11-08,23
06-11-08,13
05-11-08,14
04-11-08,9
03-11-08,13
02-11-08,10
01-11-08,18

