Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-05-02,38
30-05-02,
29-05-02,23
28-05-02,35
27-05-02,30
26-05-02,20
25-05-02,23
24-05-02,38
23-05-02,40
22-05-02,77
21-05-02,43
20-05-02,34
19-05-02,24
18-05-02,25
17-05-02,43
16-05-02,37
15-05-02,24
14-05-02,30
13-05-02,37
12-05-02,43
11-05-02,25
10-05-02,42
09-05-02,33
08-05-02,36
07-05-02,33
06-05-02,20
05-05-02,10
04-05-02,17
03-05-02,34
02-05-02,28
01-05-02,22

