Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-05-02,6.63
30-05-02,
29-05-02,30.86
28-05-02,
27-05-02,5.67
26-05-02,
25-05-02,9.43
24-05-02,
23-05-02,21.96
22-05-02,
21-05-02,16.81
20-05-02,
19-05-02,5.13
18-05-02,
17-05-02,11.32
16-05-02,
15-05-02,4.88
14-05-02,
13-05-02,14.06
12-05-02,
11-05-02,17.06
10-05-02,
09-05-02,15.03
08-05-02,
07-05-02,11.22
06-05-02,
05-05-02,2.43
04-05-02,
03-05-02,7.90
02-05-02,
01-05-02,17.40

