Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-03-06 00:00,25
28-02-06 23:00,24
28-02-06 22:00,25
28-02-06 21:00,28
28-02-06 20:00,29
28-02-06 19:00,37
28-02-06 18:00,41
28-02-06 17:00,43
28-02-06 16:00,42
28-02-06 15:00,35
28-02-06 14:00,37
28-02-06 13:00,47
28-02-06 12:00,42
28-02-06 11:00,37
28-02-06 10:00,41
28-02-06 09:00,40
28-02-06 08:00,36
28-02-06 07:00,29
28-02-06 06:00,29
28-02-06 05:00,29
28-02-06 04:00,27
28-02-06 03:00,29
28-02-06 02:00,31
28-02-06 01:00,36
28-02-06 00:00,41
27-02-06 23:00,48
27-02-06 22:00,59
27-02-06 21:00,72
27-02-06 20:00,71
27-02-06 19:00,63
27-02-06 18:00,50
27-02-06 17:00,37
27-02-06 16:00,52
27-02-06 15:00,42
27-02-06 14:00,41
27-02-06 13:00,61
27-02-06 12:00,51
27-02-06 11:00,55
27-02-06 10:00,62
27-02-06 09:00,87
27-02-06 08:00,65
27-02-06 07:00,65
27-02-06 06:00,60
27-02-06 05:00,45
27-02-06 04:00,45
27-02-06 03:00,46
27-02-06 02:00,51
27-02-06 01:00,48
27-02-06 00:00,46
26-02-06 23:00,47
26-02-06 22:00,50
26-02-06 21:00,38
26-02-06 20:00,38
26-02-06 19:00,50
26-02-06 18:00,40
26-02-06 17:00,39
26-02-06 16:00,36
26-02-06 15:00,36
26-02-06 14:00,33
26-02-06 13:00,29
26-02-06 12:00,23
26-02-06 11:00,24
26-02-06 10:00,29
26-02-06 09:00,23
26-02-06 08:00,24
26-02-06 07:00,18
26-02-06 06:00,22
26-02-06 05:00,21
26-02-06 04:00,22
26-02-06 03:00,20
26-02-06 02:00,23
26-02-06 01:00,22
26-02-06 00:00,23
25-02-06 23:00,24
25-02-06 22:00,27
25-02-06 21:00,30
25-02-06 20:00,32
25-02-06 19:00,33
25-02-06 18:00,32
25-02-06 17:00,30
25-02-06 16:00,34
25-02-06 15:00,38
25-02-06 14:00,38
25-02-06 13:00,37
25-02-06 12:00,40
25-02-06 11:00,40
25-02-06 10:00,32
25-02-06 09:00,32
25-02-06 08:00,31
25-02-06 07:00,24
25-02-06 06:00,18
25-02-06 05:00,18
25-02-06 04:00,20
25-02-06 03:00,17
25-02-06 02:00,18
25-02-06 01:00,20
25-02-06 00:00,21
24-02-06 23:00,22
24-02-06 22:00,31
24-02-06 21:00,35
24-02-06 20:00,36
24-02-06 19:00,45
24-02-06 18:00,48
24-02-06 17:00,49
24-02-06 16:00,44
24-02-06 15:00,59
24-02-06 14:00,50
24-02-06 13:00,55
24-02-06 12:00,52
24-02-06 11:00,49
24-02-06 10:00,62
24-02-06 09:00,68
24-02-06 08:00,58
24-02-06 07:00,40
24-02-06 06:00,28
24-02-06 05:00,30
24-02-06 04:00,18
24-02-06 03:00,18
24-02-06 02:00,20
24-02-06 01:00,24
24-02-06 00:00,24
23-02-06 23:00,30
23-02-06 22:00,39
23-02-06 21:00,50
23-02-06 20:00,57
23-02-06 19:00,67
23-02-06 18:00,64
23-02-06 17:00,57
23-02-06 16:00,59
23-02-06 15:00,67
23-02-06 14:00,60
23-02-06 13:00,58
23-02-06 12:00,58
23-02-06 11:00,62
23-02-06 10:00,69
23-02-06 09:00,65
23-02-06 08:00,59
23-02-06 07:00,49
23-02-06 06:00,39
23-02-06 05:00,28
23-02-06 04:00,24
23-02-06 03:00,22
23-02-06 02:00,23
23-02-06 01:00,23
23-02-06 00:00,26
22-02-06 23:00,33
22-02-06 22:00,31
22-02-06 21:00,32
22-02-06 20:00,44
22-02-06 19:00,40
22-02-06 18:00,46
22-02-06 17:00,41
22-02-06 16:00,47
22-02-06 15:00,48
22-02-06 14:00,43
22-02-06 13:00,48
22-02-06 12:00,44
22-02-06 11:00,51
22-02-06 10:00,50
22-02-06 09:00,66
22-02-06 08:00,62
22-02-06 07:00,43
22-02-06 06:00,25
22-02-06 05:00,22
22-02-06 04:00,14
22-02-06 03:00,15
22-02-06 02:00,15
22-02-06 01:00,16
22-02-06 00:00,18
21-02-06 23:00,31
21-02-06 22:00,35
21-02-06 21:00,49
21-02-06 20:00,49
21-02-06 19:00,49
21-02-06 18:00,51
21-02-06 17:00,50
21-02-06 16:00,53
21-02-06 15:00,53
21-02-06 14:00,48
21-02-06 13:00,48
21-02-06 12:00,47
21-02-06 11:00,52
21-02-06 10:00,54
21-02-06 09:00,49
21-02-06 08:00,50
21-02-06 07:00,46
21-02-06 06:00,35
21-02-06 05:00,29
21-02-06 04:00,23
21-02-06 03:00,20
21-02-06 02:00,20
21-02-06 01:00,21
21-02-06 00:00,28
20-02-06 23:00,35
20-02-06 22:00,39
20-02-06 21:00,40
20-02-06 20:00,56
20-02-06 19:00,63
20-02-06 18:00,57
20-02-06 17:00,54
20-02-06 16:00,44
20-02-06 15:00,41
20-02-06 14:00,43
20-02-06 13:00,56
20-02-06 12:00,54
20-02-06 11:00,44
20-02-06 10:00,50
20-02-06 09:00,60
20-02-06 08:00,61
20-02-06 07:00,48
20-02-06 06:00,34
20-02-06 05:00,35
20-02-06 04:00,27
20-02-06 03:00,23
20-02-06 02:00,27
20-02-06 01:00,26
20-02-06 00:00,24
19-02-06 23:00,33
19-02-06 22:00,32
19-02-06 21:00,45
19-02-06 20:00,55
19-02-06 19:00,77
19-02-06 18:00,71
19-02-06 17:00,40
19-02-06 16:00,31
19-02-06 15:00,32
19-02-06 14:00,30
19-02-06 13:00,24
19-02-06 12:00,23
19-02-06 11:00,22
19-02-06 10:00,23
19-02-06 09:00,21
19-02-06 08:00,15
19-02-06 07:00,
19-02-06 06:00,
19-02-06 05:00,
19-02-06 04:00,
19-02-06 03:00,
19-02-06 02:00,
19-02-06 01:00,
19-02-06 00:00,
18-02-06 23:00,
18-02-06 22:00,
18-02-06 21:00,
18-02-06 20:00,
18-02-06 19:00,
18-02-06 18:00,
18-02-06 17:00,
18-02-06 16:00,
18-02-06 15:00,
18-02-06 14:00,
18-02-06 13:00,
18-02-06 12:00,
18-02-06 11:00,
18-02-06 10:00,
18-02-06 09:00,
18-02-06 08:00,
18-02-06 07:00,19
18-02-06 06:00,20
18-02-06 05:00,18
18-02-06 04:00,17
18-02-06 03:00,16
18-02-06 02:00,16
18-02-06 01:00,20
18-02-06 00:00,23
17-02-06 23:00,29
17-02-06 22:00,37
17-02-06 21:00,37
17-02-06 20:00,35
17-02-06 19:00,31
17-02-06 18:00,37
17-02-06 17:00,57
17-02-06 16:00,43
17-02-06 15:00,34
17-02-06 14:00,31
17-02-06 13:00,34
17-02-06 12:00,36
17-02-06 11:00,40
17-02-06 10:00,39
17-02-06 09:00,37
17-02-06 08:00,
17-02-06 07:00,
17-02-06 06:00,
17-02-06 05:00,
17-02-06 04:00,
17-02-06 03:00,
17-02-06 02:00,
17-02-06 01:00,
17-02-06 00:00,
16-02-06 23:00,
16-02-06 22:00,
16-02-06 21:00,
16-02-06 20:00,
16-02-06 19:00,
16-02-06 18:00,
16-02-06 17:00,
16-02-06 16:00,
16-02-06 15:00,
16-02-06 14:00,
16-02-06 13:00,
16-02-06 12:00,
16-02-06 11:00,
16-02-06 10:00,
16-02-06 09:00,
16-02-06 08:00,
16-02-06 07:00,
16-02-06 06:00,
16-02-06 05:00,
16-02-06 04:00,
16-02-06 03:00,
16-02-06 02:00,
16-02-06 01:00,
16-02-06 00:00,35
15-02-06 23:00,34
15-02-06 22:00,39
15-02-06 21:00,44
15-02-06 20:00,43
15-02-06 19:00,42
15-02-06 18:00,41
15-02-06 17:00,42
15-02-06 16:00,40
15-02-06 15:00,47
15-02-06 14:00,41
15-02-06 13:00,44
15-02-06 12:00,39
15-02-06 11:00,41
15-02-06 10:00,45
15-02-06 09:00,51
15-02-06 08:00,49
15-02-06 07:00,43
15-02-06 06:00,36
15-02-06 05:00,32
15-02-06 04:00,30
15-02-06 03:00,36
15-02-06 02:00,36
15-02-06 01:00,37
15-02-06 00:00,45
14-02-06 23:00,58
14-02-06 22:00,58
14-02-06 21:00,63
14-02-06 20:00,69
14-02-06 19:00,75
14-02-06 18:00,70
14-02-06 17:00,57
14-02-06 16:00,69
14-02-06 15:00,62
14-02-06 14:00,75
14-02-06 13:00,76
14-02-06 12:00,56
14-02-06 11:00,52
14-02-06 10:00,53
14-02-06 09:00,56
14-02-06 08:00,56
14-02-06 07:00,52
14-02-06 06:00,40
14-02-06 05:00,42
14-02-06 04:00,40
14-02-06 03:00,43
14-02-06 02:00,51
14-02-06 01:00,55
14-02-06 00:00,60
13-02-06 23:00,64
13-02-06 22:00,65
13-02-06 21:00,64
13-02-06 20:00,82
13-02-06 19:00,89
13-02-06 18:00,81
13-02-06 17:00,70
13-02-06 16:00,52
13-02-06 15:00,58
13-02-06 14:00,46
13-02-06 13:00,47
13-02-06 12:00,48
13-02-06 11:00,70
13-02-06 10:00,63
13-02-06 09:00,63
13-02-06 08:00,63
13-02-06 07:00,60
13-02-06 06:00,52
13-02-06 05:00,55
13-02-06 04:00,43
13-02-06 03:00,40
13-02-06 02:00,39
13-02-06 01:00,39
13-02-06 00:00,35
12-02-06 23:00,35
12-02-06 22:00,33
12-02-06 21:00,39
12-02-06 20:00,42
12-02-06 19:00,41
12-02-06 18:00,39
12-02-06 17:00,31
12-02-06 16:00,26
12-02-06 15:00,32
12-02-06 14:00,33
12-02-06 13:00,26
12-02-06 12:00,27
12-02-06 11:00,40
12-02-06 10:00,48
12-02-06 09:00,41
12-02-06 08:00,42
12-02-06 07:00,34
12-02-06 06:00,36
12-02-06 05:00,30
12-02-06 04:00,26
12-02-06 03:00,33
12-02-06 02:00,32
12-02-06 01:00,33
12-02-06 00:00,39
11-02-06 23:00,37
11-02-06 22:00,39
11-02-06 21:00,40
11-02-06 20:00,40
11-02-06 19:00,44
11-02-06 18:00,51
11-02-06 17:00,52
11-02-06 16:00,42
11-02-06 15:00,38
11-02-06 14:00,40
11-02-06 13:00,35
11-02-06 12:00,40
11-02-06 11:00,42
11-02-06 10:00,41
11-02-06 09:00,51
11-02-06 08:00,48
11-02-06 07:00,43
11-02-06 06:00,34
11-02-06 05:00,27
11-02-06 04:00,32
11-02-06 03:00,29
11-02-06 02:00,31
11-02-06 01:00,37
11-02-06 00:00,25
10-02-06 23:00,26
10-02-06 22:00,31
10-02-06 21:00,42
10-02-06 20:00,41
10-02-06 19:00,36
10-02-06 18:00,33
10-02-06 17:00,35
10-02-06 16:00,44
10-02-06 15:00,44
10-02-06 14:00,43
10-02-06 13:00,39
10-02-06 12:00,41
10-02-06 11:00,39
10-02-06 10:00,43
10-02-06 09:00,35
10-02-06 08:00,31
10-02-06 07:00,24
10-02-06 06:00,23
10-02-06 05:00,19
10-02-06 04:00,18
10-02-06 03:00,16
10-02-06 02:00,17
10-02-06 01:00,19
10-02-06 00:00,19
09-02-06 23:00,21
09-02-06 22:00,23
09-02-06 21:00,26
09-02-06 20:00,30
09-02-06 19:00,28
09-02-06 18:00,30
09-02-06 17:00,30
09-02-06 16:00,25
09-02-06 15:00,22
09-02-06 14:00,21
09-02-06 13:00,28
09-02-06 12:00,35
09-02-06 11:00,33
09-02-06 10:00,31
09-02-06 09:00,29
09-02-06 08:00,27
09-02-06 07:00,22
09-02-06 06:00,18
09-02-06 05:00,16
09-02-06 04:00,13
09-02-06 03:00,14
09-02-06 02:00,14
09-02-06 01:00,16
09-02-06 00:00,17
08-02-06 23:00,21
08-02-06 22:00,25
08-02-06 21:00,30
08-02-06 20:00,34
08-02-06 19:00,37
08-02-06 18:00,40
08-02-06 17:00,36
08-02-06 16:00,37
08-02-06 15:00,37
08-02-06 14:00,35
08-02-06 13:00,41
08-02-06 12:00,46
08-02-06 11:00,38
08-02-06 10:00,41
08-02-06 09:00,49
08-02-06 08:00,39
08-02-06 07:00,41
08-02-06 06:00,37
08-02-06 05:00,39
08-02-06 04:00,38
08-02-06 03:00,43
08-02-06 02:00,47
08-02-06 01:00,46
08-02-06 00:00,47
07-02-06 23:00,51
07-02-06 22:00,50
07-02-06 21:00,48
07-02-06 20:00,49
07-02-06 19:00,50
07-02-06 18:00,50
07-02-06 17:00,47
07-02-06 16:00,45
07-02-06 15:00,42
07-02-06 14:00,40
07-02-06 13:00,40
07-02-06 12:00,41
07-02-06 11:00,40
07-02-06 10:00,40
07-02-06 09:00,43
07-02-06 08:00,40
07-02-06 07:00,40
07-02-06 06:00,44
07-02-06 05:00,54
07-02-06 04:00,55
07-02-06 03:00,53
07-02-06 02:00,45
07-02-06 01:00,38
07-02-06 00:00,37
06-02-06 23:00,37
06-02-06 22:00,44
06-02-06 21:00,46
06-02-06 20:00,60
06-02-06 19:00,67
06-02-06 18:00,74
06-02-06 17:00,60
06-02-06 16:00,53
06-02-06 15:00,40
06-02-06 14:00,38
06-02-06 13:00,41
06-02-06 12:00,53
06-02-06 11:00,52
06-02-06 10:00,54
06-02-06 09:00,57
06-02-06 08:00,48
06-02-06 07:00,52
06-02-06 06:00,59
06-02-06 05:00,61
06-02-06 04:00,56
06-02-06 03:00,59
06-02-06 02:00,63
06-02-06 01:00,60
06-02-06 00:00,62
05-02-06 23:00,64
05-02-06 22:00,64
05-02-06 21:00,64
05-02-06 20:00,72
05-02-06 19:00,64
05-02-06 18:00,57
05-02-06 17:00,52
05-02-06 16:00,49
05-02-06 15:00,41
05-02-06 14:00,30
05-02-06 13:00,26
05-02-06 12:00,32
05-02-06 11:00,26
05-02-06 10:00,27
05-02-06 09:00,34
05-02-06 08:00,33
05-02-06 07:00,35
05-02-06 06:00,56
05-02-06 05:00,62
05-02-06 04:00,62
05-02-06 03:00,57
05-02-06 02:00,48
05-02-06 01:00,48
05-02-06 00:00,45
04-02-06 23:00,44
04-02-06 22:00,53
04-02-06 21:00,52
04-02-06 20:00,60
04-02-06 19:00,57
04-02-06 18:00,42
04-02-06 17:00,34
04-02-06 16:00,34
04-02-06 15:00,42
04-02-06 14:00,42
04-02-06 13:00,50
04-02-06 12:00,51
04-02-06 11:00,45
04-02-06 10:00,47
04-02-06 09:00,53
04-02-06 08:00,50
04-02-06 07:00,45
04-02-06 06:00,42
04-02-06 05:00,40
04-02-06 04:00,37
04-02-06 03:00,36
04-02-06 02:00,43
04-02-06 01:00,45
04-02-06 00:00,49
03-02-06 23:00,50
03-02-06 22:00,52
03-02-06 21:00,50
03-02-06 20:00,50
03-02-06 19:00,52
03-02-06 18:00,54
03-02-06 17:00,57
03-02-06 16:00,47
03-02-06 15:00,46
03-02-06 14:00,42
03-02-06 13:00,47
03-02-06 12:00,46
03-02-06 11:00,50
03-02-06 10:00,52
03-02-06 09:00,57
03-02-06 08:00,57
03-02-06 07:00,56
03-02-06 06:00,53
03-02-06 05:00,49
03-02-06 04:00,46
03-02-06 03:00,39
03-02-06 02:00,30
03-02-06 01:00,24
03-02-06 00:00,32
02-02-06 23:00,39
02-02-06 22:00,55
02-02-06 21:00,47
02-02-06 20:00,52
02-02-06 19:00,55
