Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
28-02-06,39
27-02-06,32
26-02-06,27
25-02-06,32
24-02-06,46
23-02-06,27
22-02-06,25
21-02-06,44
20-02-06,47
19-02-06,14
18-02-06,14
17-02-06,16
16-02-06,26
15-02-06,35
14-02-06,51
13-02-06,55
12-02-06,38
11-02-06,33
10-02-06,17
09-02-06,14
08-02-06,16
07-02-06,18
06-02-06,61
05-02-06,49
04-02-06,41
03-02-06,64
02-02-06,55
01-02-06,63

