Datum Zeit,Dresden-Nord PM2.5
,µg/m³
28-02-06,
27-02-06,21.31
26-02-06,
25-02-06,23.16
24-02-06,
23-02-06,12.50
22-02-06,
21-02-06,37.76
20-02-06,
19-02-06,14.30
18-02-06,
17-02-06,17.77
16-02-06,
15-02-06,36.20
14-02-06,
13-02-06,40.28
12-02-06,
11-02-06,26.91
10-02-06,
09-02-06,8.80
08-02-06,
07-02-06,19.52
06-02-06,
05-02-06,34.23
04-02-06,
03-02-06,41.32
02-02-06,
01-02-06,53.22

