Datum Zeit,Schwartenberg O3
,µg/m³
01-03-06 00:00,65
28-02-06 23:00,64
28-02-06 22:00,65
28-02-06 21:00,67
28-02-06 20:00,71
28-02-06 19:00,76
28-02-06 18:00,77
28-02-06 17:00,78
28-02-06 16:00,72
28-02-06 15:00,71
28-02-06 14:00,76
28-02-06 13:00,68
28-02-06 12:00,65
28-02-06 11:00,63
28-02-06 10:00,65
28-02-06 09:00,64
28-02-06 08:00,60
28-02-06 07:00,58
28-02-06 06:00,63
28-02-06 05:00,58
28-02-06 04:00,65
28-02-06 03:00,73
28-02-06 02:00,76
28-02-06 01:00,77
28-02-06 00:00,77
27-02-06 23:00,75
27-02-06 22:00,77
27-02-06 21:00,81
27-02-06 20:00,85
27-02-06 19:00,84
27-02-06 18:00,88
27-02-06 17:00,90
27-02-06 16:00,92
27-02-06 15:00,91
27-02-06 14:00,89
27-02-06 13:00,88
27-02-06 12:00,86
27-02-06 11:00,80
27-02-06 10:00,78
27-02-06 09:00,77
27-02-06 08:00,74
27-02-06 07:00,77
27-02-06 06:00,77
27-02-06 05:00,79
27-02-06 04:00,79
27-02-06 03:00,79
27-02-06 02:00,81
27-02-06 01:00,83
27-02-06 00:00,83
26-02-06 23:00,77
26-02-06 22:00,76
26-02-06 21:00,71
26-02-06 20:00,72
26-02-06 19:00,72
26-02-06 18:00,72
26-02-06 17:00,74
26-02-06 16:00,75
26-02-06 15:00,78
26-02-06 14:00,79
26-02-06 13:00,81
26-02-06 12:00,82
26-02-06 11:00,78
26-02-06 10:00,70
26-02-06 09:00,63
26-02-06 08:00,61
26-02-06 07:00,64
26-02-06 06:00,66
26-02-06 05:00,67
26-02-06 04:00,71
26-02-06 03:00,75
26-02-06 02:00,76
26-02-06 01:00,77
26-02-06 00:00,77
25-02-06 23:00,76
25-02-06 22:00,74
25-02-06 21:00,73
25-02-06 20:00,73
25-02-06 19:00,74
25-02-06 18:00,74
25-02-06 17:00,78
25-02-06 16:00,81
25-02-06 15:00,80
25-02-06 14:00,80
25-02-06 13:00,79
25-02-06 12:00,79
25-02-06 11:00,78
25-02-06 10:00,76
25-02-06 09:00,74
25-02-06 08:00,73
25-02-06 07:00,75
25-02-06 06:00,76
25-02-06 05:00,76
25-02-06 04:00,76
25-02-06 03:00,75
25-02-06 02:00,86
25-02-06 01:00,89
25-02-06 00:00,91
24-02-06 23:00,94
24-02-06 22:00,95
24-02-06 21:00,96
24-02-06 20:00,95
24-02-06 19:00,96
24-02-06 18:00,96
24-02-06 17:00,100
24-02-06 16:00,103
24-02-06 15:00,104
24-02-06 14:00,97
24-02-06 13:00,95
24-02-06 12:00,93
24-02-06 11:00,90
24-02-06 10:00,84
24-02-06 09:00,79
24-02-06 08:00,76
24-02-06 07:00,73
24-02-06 06:00,77
24-02-06 05:00,87
24-02-06 04:00,86
24-02-06 03:00,80
24-02-06 02:00,79
24-02-06 01:00,81
24-02-06 00:00,79
23-02-06 23:00,78
23-02-06 22:00,78
23-02-06 21:00,78
23-02-06 20:00,78
23-02-06 19:00,72
23-02-06 18:00,64
23-02-06 17:00,72
23-02-06 16:00,72
23-02-06 15:00,74
23-02-06 14:00,78
23-02-06 13:00,79
23-02-06 12:00,79
23-02-06 11:00,76
23-02-06 10:00,76
23-02-06 09:00,74
23-02-06 08:00,72
