Datum Zeit,Plauen-Sued PM10
,µg/m³
28-02-06,44
27-02-06,28
26-02-06,28
25-02-06,46
24-02-06,62
23-02-06,40
22-02-06,29
21-02-06,46
20-02-06,49
19-02-06,11
18-02-06,9
17-02-06,13
16-02-06,20
15-02-06,40
14-02-06,53
13-02-06,44
12-02-06,36
11-02-06,30
10-02-06,15
09-02-06,12
08-02-06,16
07-02-06,17
06-02-06,48
05-02-06,31
04-02-06,40
03-02-06,54
02-02-06,69
01-02-06,60

