Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
28-02-06,56
27-02-06,32
26-02-06,30
25-02-06,33
24-02-06,53
23-02-06,44
22-02-06,33
21-02-06,53
20-02-06,63
19-02-06,20
18-02-06,21
17-02-06,29
16-02-06,36
15-02-06,45
14-02-06,86
13-02-06,48
12-02-06,35
11-02-06,32
10-02-06,21
09-02-06,15
08-02-06,14
07-02-06,19
06-02-06,69
05-02-06,39
04-02-06,39
03-02-06,46
02-02-06,78
01-02-06,69

