Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
28-02-06,39
27-02-06,31
26-02-06,26
25-02-06,38
24-02-06,61
23-02-06,34
22-02-06,25
21-02-06,41
20-02-06,48
19-02-06,17
18-02-06,11
17-02-06,16
16-02-06,17
15-02-06,38
14-02-06,64
13-02-06,52
12-02-06,38
11-02-06,34
10-02-06,20
09-02-06,12
08-02-06,15
07-02-06,17
06-02-06,59
05-02-06,43
04-02-06,35
03-02-06,50
02-02-06,53
01-02-06,64

