Datum Zeit,Collmberg PM10
,µg/m³
28-02-06,28
27-02-06,17
26-02-06,17
25-02-06,26
24-02-06,39
23-02-06,17
22-02-06,16
21-02-06,27
20-02-06,24
19-02-06,8
18-02-06,6
17-02-06,7
16-02-06,8
15-02-06,23
14-02-06,29
13-02-06,36
12-02-06,30
11-02-06,23
10-02-06,12
09-02-06,7
08-02-06,10
07-02-06,12
06-02-06,35
05-02-06,26
04-02-06,19
03-02-06,33
02-02-06,40
01-02-06,35

