Datum Zeit,Plauen-Sued BEN
,µg/m³
01-10-01 00:00,1.4
30-09-01 23:00,1.6
30-09-01 22:00,2.7
30-09-01 21:00,2.3
30-09-01 20:00,4.0
30-09-01 19:00,3.4
30-09-01 18:00,3.8
30-09-01 17:00,3.8
30-09-01 16:00,2.9
30-09-01 15:00,3.5
30-09-01 14:00,2.4
30-09-01 13:00,2.8
30-09-01 12:00,2.0
30-09-01 11:00,4.5
30-09-01 10:00,4.0
30-09-01 09:00,3.5
30-09-01 08:00,1.8
30-09-01 07:00,1.3
30-09-01 06:00,1.5
30-09-01 05:00,1.2
30-09-01 04:00,1.2
30-09-01 03:00,1.4
30-09-01 02:00,2.2
30-09-01 01:00,1.7
30-09-01 00:00,1.8
29-09-01 23:00,2.1
29-09-01 22:00,1.7
29-09-01 21:00,1.8
29-09-01 20:00,3.9
29-09-01 19:00,6.9
29-09-01 18:00,5.3
29-09-01 17:00,2.8
29-09-01 16:00,2.0
29-09-01 15:00,1.8
29-09-01 14:00,2.1
29-09-01 13:00,1.8
29-09-01 12:00,2.1
29-09-01 11:00,3.3
29-09-01 10:00,2.0
29-09-01 09:00,3.7
29-09-01 08:00,1.7
29-09-01 07:00,2.7
29-09-01 06:00,2.1
29-09-01 05:00,2.6
29-09-01 04:00,1.2
29-09-01 03:00,1.8
29-09-01 02:00,1.0
29-09-01 01:00,1.7
29-09-01 00:00,3.4
28-09-01 23:00,3.9
28-09-01 22:00,3.1
28-09-01 21:00,2.9
28-09-01 20:00,4.6
28-09-01 19:00,5.4
28-09-01 18:00,3.1
28-09-01 17:00,3.4
28-09-01 16:00,4.1
28-09-01 15:00,
28-09-01 14:00,
28-09-01 13:00,
28-09-01 12:00,
28-09-01 11:00,
28-09-01 10:00,2.5
28-09-01 09:00,2.3
28-09-01 08:00,3.8
28-09-01 07:00,7.5
28-09-01 06:00,3.4
28-09-01 05:00,1.4
28-09-01 04:00,0.9
28-09-01 03:00,0.8
28-09-01 02:00,1.0
28-09-01 01:00,0.8
28-09-01 00:00,0.8
27-09-01 23:00,1.4
27-09-01 22:00,1.9
27-09-01 21:00,1.8
27-09-01 20:00,3.1
27-09-01 19:00,3.4
27-09-01 18:00,3.0
27-09-01 17:00,3.9
27-09-01 16:00,3.9
27-09-01 15:00,4.4
27-09-01 14:00,3.9
27-09-01 13:00,3.1
27-09-01 12:00,2.0
27-09-01 11:00,3.0
27-09-01 10:00,4.9
27-09-01 09:00,4.0
27-09-01 08:00,4.5
27-09-01 07:00,3.2
27-09-01 06:00,6.9
27-09-01 05:00,1.2
27-09-01 04:00,1.8
27-09-01 03:00,1.3
27-09-01 02:00,1.4
27-09-01 01:00,1.6
27-09-01 00:00,1.8
26-09-01 23:00,2.3
26-09-01 22:00,2.3
26-09-01 21:00,3.8
26-09-01 20:00,4.9
26-09-01 19:00,3.9
26-09-01 18:00,4.3
26-09-01 17:00,3.2
26-09-01 16:00,5.8
26-09-01 15:00,4.1
26-09-01 14:00,2.7
26-09-01 13:00,2.3
26-09-01 12:00,1.6
26-09-01 11:00,2.2
26-09-01 10:00,3.9
26-09-01 09:00,3.9
26-09-01 08:00,5.5
26-09-01 07:00,6.6
26-09-01 06:00,7.6
26-09-01 05:00,2.9
26-09-01 04:00,1.4
26-09-01 03:00,1.2
26-09-01 02:00,1.3
26-09-01 01:00,1.3
26-09-01 00:00,1.5
25-09-01 23:00,3.0
25-09-01 22:00,2.2
25-09-01 21:00,3.7
25-09-01 20:00,4.4
25-09-01 19:00,4.0
25-09-01 18:00,4.0
25-09-01 17:00,4.0
25-09-01 16:00,5.8
25-09-01 15:00,3.0
25-09-01 14:00,1.9
25-09-01 13:00,1.4
25-09-01 12:00,1.5
25-09-01 11:00,2.5
25-09-01 10:00,3.6
25-09-01 09:00,3.5
25-09-01 08:00,7.9
25-09-01 07:00,2.5
25-09-01 06:00,1.8
25-09-01 05:00,4.3
25-09-01 04:00,0.9
25-09-01 03:00,0.9
25-09-01 02:00,0.8
25-09-01 01:00,0.9
25-09-01 00:00,1.0
24-09-01 23:00,1.2
24-09-01 22:00,1.4
24-09-01 21:00,1.4
24-09-01 20:00,
24-09-01 19:00,
24-09-01 18:00,
24-09-01 17:00,
24-09-01 16:00,
24-09-01 15:00,2.5
24-09-01 14:00,4.1
24-09-01 13:00,3.0
24-09-01 12:00,4.3
24-09-01 11:00,4.3
24-09-01 10:00,4.4
24-09-01 09:00,3.0
24-09-01 08:00,4.3
24-09-01 07:00,6.3
24-09-01 06:00,6.0
24-09-01 05:00,3.7
24-09-01 04:00,1.8
24-09-01 03:00,1.7
24-09-01 02:00,2.5
24-09-01 01:00,1.5
24-09-01 00:00,1.7
23-09-01 23:00,2.0
23-09-01 22:00,1.9
23-09-01 21:00,2.7
23-09-01 20:00,3.0
23-09-01 19:00,3.2
23-09-01 18:00,2.5
23-09-01 17:00,2.8
23-09-01 16:00,1.8
23-09-01 15:00,2.7
23-09-01 14:00,3.4
23-09-01 13:00,1.7
23-09-01 12:00,1.7
23-09-01 11:00,3.5
23-09-01 10:00,1.6
23-09-01 09:00,1.5
23-09-01 08:00,1.0
23-09-01 07:00,1.2
23-09-01 06:00,1.4
23-09-01 05:00,1.6
23-09-01 04:00,1.2
23-09-01 03:00,1.4
23-09-01 02:00,1.4
23-09-01 01:00,2.2
23-09-01 00:00,2.6
22-09-01 23:00,3.0
22-09-01 22:00,1.9
22-09-01 21:00,2.3
22-09-01 20:00,3.6
22-09-01 19:00,3.4
22-09-01 18:00,2.6
22-09-01 17:00,1.9
22-09-01 16:00,1.2
22-09-01 15:00,2.6
22-09-01 14:00,2.3
22-09-01 13:00,2.2
22-09-01 12:00,3.4
22-09-01 11:00,2.1
22-09-01 10:00,3.2
22-09-01 09:00,7.3
22-09-01 08:00,4.3
22-09-01 07:00,2.3
22-09-01 06:00,2.0
22-09-01 05:00,1.8
22-09-01 04:00,1.0
22-09-01 03:00,1.0
22-09-01 02:00,1.0
22-09-01 01:00,1.3
22-09-01 00:00,1.5
21-09-01 23:00,1.7
21-09-01 22:00,1.8
21-09-01 21:00,2.8
21-09-01 20:00,3.4
21-09-01 19:00,3.6
21-09-01 18:00,3.5
21-09-01 17:00,2.6
21-09-01 16:00,3.0
21-09-01 15:00,3.7
21-09-01 14:00,6.9
21-09-01 13:00,3.3
21-09-01 12:00,5.6
21-09-01 11:00,3.3
21-09-01 10:00,2.1
21-09-01 09:00,2.8
21-09-01 08:00,2.8
21-09-01 07:00,4.9
21-09-01 06:00,2.6
21-09-01 05:00,2.1
21-09-01 04:00,0.8
21-09-01 03:00,0.8
21-09-01 02:00,0.8
21-09-01 01:00,
21-09-01 00:00,
20-09-01 23:00,
20-09-01 22:00,
20-09-01 21:00,
20-09-01 20:00,1.7
20-09-01 19:00,2.0
20-09-01 18:00,2.8
20-09-01 17:00,2.5
20-09-01 16:00,2.7
20-09-01 15:00,3.4
20-09-01 14:00,3.1
20-09-01 13:00,2.6
20-09-01 12:00,5.7
20-09-01 11:00,3.8
20-09-01 10:00,2.5
20-09-01 09:00,5.7
20-09-01 08:00,1.7
20-09-01 07:00,2.7
20-09-01 06:00,2.1
20-09-01 05:00,1.0
20-09-01 04:00,0.8
20-09-01 03:00,0.7
20-09-01 02:00,1.0
20-09-01 01:00,0.8
20-09-01 00:00,0.6
19-09-01 23:00,1.2
19-09-01 22:00,0.7
19-09-01 21:00,1.2
19-09-01 20:00,1.6
19-09-01 19:00,1.8
19-09-01 18:00,1.9
19-09-01 17:00,2.2
19-09-01 16:00,1.9
19-09-01 15:00,1.4
19-09-01 14:00,3.4
19-09-01 13:00,1.3
19-09-01 12:00,2.3
19-09-01 11:00,1.5
19-09-01 10:00,2.2
19-09-01 09:00,4.4
19-09-01 08:00,6.0
19-09-01 07:00,2.9
19-09-01 06:00,2.7
