Datum Zeit,Dresden-Nord SO2
,µg/m³
01-10-01 00:00,3.5
30-09-01 23:00,2.4
30-09-01 22:00,2.7
30-09-01 21:00,3.2
30-09-01 20:00,3.4
30-09-01 19:00,4.2
30-09-01 18:00,2.9
30-09-01 17:00,2.7
30-09-01 16:00,3.3
30-09-01 15:00,5.3
30-09-01 14:00,11.1
30-09-01 13:00,13.1
30-09-01 12:00,11.7
30-09-01 11:00,9.0
30-09-01 10:00,9.3
30-09-01 09:00,7.9
30-09-01 08:00,6.2
30-09-01 07:00,2.8
30-09-01 06:00,2.0
30-09-01 05:00,2.3
30-09-01 04:00,
30-09-01 03:00,2.0
30-09-01 02:00,1.8
30-09-01 01:00,1.9
30-09-01 00:00,2.7
29-09-01 23:00,3.8
29-09-01 22:00,4.4
29-09-01 21:00,4.8
29-09-01 20:00,4.6
29-09-01 19:00,5.0
29-09-01 18:00,6.1
29-09-01 17:00,6.7
29-09-01 16:00,7.7
29-09-01 15:00,10.8
29-09-01 14:00,14.5
29-09-01 13:00,11.3
29-09-01 12:00,8.6
29-09-01 11:00,8.1
29-09-01 10:00,5.4
29-09-01 09:00,3.7
29-09-01 08:00,3.2
29-09-01 07:00,3.0
29-09-01 06:00,3.3
29-09-01 05:00,
29-09-01 04:00,2.3
29-09-01 03:00,1.7
29-09-01 02:00,2.2
29-09-01 01:00,2.5
29-09-01 00:00,3.0
28-09-01 23:00,3.8
28-09-01 22:00,4.5
28-09-01 21:00,5.3
28-09-01 20:00,5.0
28-09-01 19:00,4.3
28-09-01 18:00,4.1
28-09-01 17:00,4.0
28-09-01 16:00,3.8
28-09-01 15:00,3.9
28-09-01 14:00,4.5
28-09-01 13:00,3.8
28-09-01 12:00,3.9
28-09-01 11:00,4.0
28-09-01 10:00,3.6
28-09-01 09:00,4.5
28-09-01 08:00,4.8
28-09-01 07:00,5.2
28-09-01 06:00,4.3
28-09-01 05:00,
28-09-01 04:00,3.5
28-09-01 03:00,3.6
28-09-01 02:00,3.4
28-09-01 01:00,4.0
28-09-01 00:00,3.6
27-09-01 23:00,3.7
27-09-01 22:00,4.2
27-09-01 21:00,4.9
27-09-01 20:00,4.4
27-09-01 19:00,5.2
27-09-01 18:00,6.4
27-09-01 17:00,7.1
27-09-01 16:00,9.9
27-09-01 15:00,13.1
27-09-01 14:00,15.9
27-09-01 13:00,20.4
27-09-01 12:00,20.1
27-09-01 11:00,18.3
27-09-01 10:00,12.3
27-09-01 09:00,6.3
27-09-01 08:00,3.5
27-09-01 07:00,2.5
27-09-01 06:00,
27-09-01 05:00,1.6
27-09-01 04:00,2.2
27-09-01 03:00,2.1
27-09-01 02:00,2.5
27-09-01 01:00,2.9
27-09-01 00:00,2.5
26-09-01 23:00,1.6
26-09-01 22:00,2.3
26-09-01 21:00,2.9
26-09-01 20:00,3.5
26-09-01 19:00,3.2
26-09-01 18:00,4.1
26-09-01 17:00,6.2
26-09-01 16:00,6.5
26-09-01 15:00,8.6
26-09-01 14:00,6.6
26-09-01 13:00,4.5
26-09-01 12:00,3.8
26-09-01 11:00,2.3
26-09-01 10:00,1.8
26-09-01 09:00,2.0
26-09-01 08:00,2.6
26-09-01 07:00,3.5
26-09-01 06:00,
26-09-01 05:00,1.5
26-09-01 04:00,1.4
26-09-01 03:00,2.0
26-09-01 02:00,2.9
26-09-01 01:00,2.6
26-09-01 00:00,3.8
25-09-01 23:00,2.2
25-09-01 22:00,2.8
25-09-01 21:00,3.4
25-09-01 20:00,3.3
25-09-01 19:00,2.9
25-09-01 18:00,3.6
25-09-01 17:00,3.7
25-09-01 16:00,2.8
25-09-01 15:00,4.0
25-09-01 14:00,3.0
25-09-01 13:00,3.7
25-09-01 12:00,3.3
25-09-01 11:00,3.8
25-09-01 10:00,3.5
25-09-01 09:00,3.6
25-09-01 08:00,3.0
25-09-01 07:00,
25-09-01 06:00,1.6
25-09-01 05:00,1.6
