Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
30-09-01,
29-09-01,21.24
28-09-01,
27-09-01,20.33
26-09-01,
25-09-01,23.43
24-09-01,
23-09-01,16.57
22-09-01,
21-09-01,9.94
20-09-01,
19-09-01,16.42
18-09-01,
17-09-01,14.88
16-09-01,
15-09-01,11.33
14-09-01,
13-09-01,8.03
12-09-01,
11-09-01,7.13
10-09-01,
09-09-01,2.51
08-09-01,
07-09-01,18.68
06-09-01,
05-09-01,17.32
04-09-01,
03-09-01,12.93
02-09-01,
01-09-01,36.36

