Datum Zeit,Bautzen NO
,µg/m³
01-10-01 00:00,3
30-09-01 23:00,1
30-09-01 22:00,3
30-09-01 21:00,1
30-09-01 20:00,1
30-09-01 19:00,1
30-09-01 18:00,2
30-09-01 17:00,2
30-09-01 16:00,1
30-09-01 15:00,2
30-09-01 14:00,1
30-09-01 13:00,
30-09-01 12:00,1
30-09-01 11:00,6
30-09-01 10:00,2
30-09-01 09:00,1
30-09-01 08:00,6
30-09-01 07:00,1
30-09-01 06:00,4
30-09-01 05:00,3
30-09-01 04:00,3
30-09-01 03:00,4
30-09-01 02:00,12
30-09-01 01:00,12
30-09-01 00:00,28
29-09-01 23:00,43
29-09-01 22:00,28
29-09-01 21:00,41
29-09-01 20:00,29
29-09-01 19:00,40
29-09-01 18:00,19
29-09-01 17:00,2
29-09-01 16:00,2
29-09-01 15:00,1
29-09-01 14:00,3
29-09-01 13:00,
29-09-01 12:00,4
29-09-01 11:00,5
29-09-01 10:00,6
29-09-01 09:00,21
29-09-01 08:00,54
29-09-01 07:00,89
29-09-01 06:00,81
29-09-01 05:00,14
29-09-01 04:00,2
29-09-01 03:00,1
29-09-01 02:00,1
29-09-01 01:00,3
29-09-01 00:00,7
28-09-01 23:00,1
28-09-01 22:00,1
28-09-01 21:00,7
28-09-01 20:00,5
28-09-01 19:00,50
28-09-01 18:00,105
28-09-01 17:00,27
28-09-01 16:00,31
28-09-01 15:00,22
28-09-01 14:00,
28-09-01 13:00,13
28-09-01 12:00,14
28-09-01 11:00,11
28-09-01 10:00,21
28-09-01 09:00,24
28-09-01 08:00,16
28-09-01 07:00,21
28-09-01 06:00,15
28-09-01 05:00,6
28-09-01 04:00,2
28-09-01 03:00,1
28-09-01 02:00,1
28-09-01 01:00,2
28-09-01 00:00,2
27-09-01 23:00,2
27-09-01 22:00,2
27-09-01 21:00,5
27-09-01 20:00,2
27-09-01 19:00,2
27-09-01 18:00,2
27-09-01 17:00,3
27-09-01 16:00,5
27-09-01 15:00,6
27-09-01 14:00,
27-09-01 13:00,9
27-09-01 12:00,6
27-09-01 11:00,17
27-09-01 10:00,13
27-09-01 09:00,21
27-09-01 08:00,79
27-09-01 07:00,198
27-09-01 06:00,266
27-09-01 05:00,92
27-09-01 04:00,39
27-09-01 03:00,22
27-09-01 02:00,14
27-09-01 01:00,6
27-09-01 00:00,19
26-09-01 23:00,22
26-09-01 22:00,38
26-09-01 21:00,83
26-09-01 20:00,56
26-09-01 19:00,29
26-09-01 18:00,84
26-09-01 17:00,15
26-09-01 16:00,9
26-09-01 15:00,
26-09-01 14:00,27
26-09-01 13:00,34
26-09-01 12:00,34
26-09-01 11:00,31
26-09-01 10:00,38
26-09-01 09:00,57
26-09-01 08:00,49
26-09-01 07:00,54
26-09-01 06:00,46
26-09-01 05:00,24
26-09-01 04:00,9
26-09-01 03:00,9
26-09-01 02:00,4
26-09-01 01:00,1
26-09-01 00:00,2
25-09-01 23:00,1
25-09-01 22:00,2
25-09-01 21:00,9
25-09-01 20:00,16
25-09-01 19:00,16
25-09-01 18:00,16
25-09-01 17:00,20
25-09-01 16:00,23
25-09-01 15:00,
25-09-01 14:00,27
25-09-01 13:00,23
25-09-01 12:00,22
25-09-01 11:00,23
25-09-01 10:00,26
25-09-01 09:00,20
25-09-01 08:00,20
25-09-01 07:00,30
25-09-01 06:00,18
25-09-01 05:00,9
25-09-01 04:00,6
25-09-01 03:00,2
25-09-01 02:00,1
25-09-01 01:00,1
25-09-01 00:00,1
24-09-01 23:00,1
24-09-01 22:00,1
24-09-01 21:00,7
24-09-01 20:00,8
24-09-01 19:00,15
24-09-01 18:00,22
24-09-01 17:00,28
24-09-01 16:00,
24-09-01 15:00,49
24-09-01 14:00,36
24-09-01 13:00,47
24-09-01 12:00,32
24-09-01 11:00,32
24-09-01 10:00,29
24-09-01 09:00,28
24-09-01 08:00,28
24-09-01 07:00,37
24-09-01 06:00,36
24-09-01 05:00,10
24-09-01 04:00,3
24-09-01 03:00,3
24-09-01 02:00,1
24-09-01 01:00,1
24-09-01 00:00,3
23-09-01 23:00,2
23-09-01 22:00,6
23-09-01 21:00,3
23-09-01 20:00,5
23-09-01 19:00,6
23-09-01 18:00,7
23-09-01 17:00,6
23-09-01 16:00,
23-09-01 15:00,5
23-09-01 14:00,4
23-09-01 13:00,2
23-09-01 12:00,3
23-09-01 11:00,3
23-09-01 10:00,6
23-09-01 09:00,6
23-09-01 08:00,19
23-09-01 07:00,9
23-09-01 06:00,11
23-09-01 05:00,4
23-09-01 04:00,4
23-09-01 03:00,3
23-09-01 02:00,5
23-09-01 01:00,8
23-09-01 00:00,13
22-09-01 23:00,11
22-09-01 22:00,7
22-09-01 21:00,14
22-09-01 20:00,9
22-09-01 19:00,13
22-09-01 18:00,1
22-09-01 17:00,
22-09-01 16:00,2
22-09-01 15:00,5
22-09-01 14:00,5
22-09-01 13:00,6
22-09-01 12:00,4
22-09-01 11:00,7
22-09-01 10:00,9
22-09-01 09:00,9
22-09-01 08:00,10
22-09-01 07:00,5
22-09-01 06:00,1
22-09-01 05:00,1
22-09-01 04:00,1
22-09-01 03:00,1
22-09-01 02:00,1
22-09-01 01:00,1
22-09-01 00:00,1
21-09-01 23:00,1
21-09-01 22:00,2
21-09-01 21:00,1
21-09-01 20:00,6
21-09-01 19:00,4
21-09-01 18:00,5
21-09-01 17:00,
21-09-01 16:00,6
21-09-01 15:00,9
21-09-01 14:00,4
21-09-01 13:00,5
21-09-01 12:00,4
21-09-01 11:00,6
21-09-01 10:00,5
21-09-01 09:00,2
21-09-01 08:00,3
21-09-01 07:00,4
21-09-01 06:00,6
21-09-01 05:00,5
21-09-01 04:00,1
21-09-01 03:00,1
21-09-01 02:00,1
21-09-01 01:00,1
21-09-01 00:00,1
20-09-01 23:00,1
20-09-01 22:00,1
20-09-01 21:00,1
20-09-01 20:00,1
20-09-01 19:00,1
20-09-01 18:00,
20-09-01 17:00,2
20-09-01 16:00,1
20-09-01 15:00,2
20-09-01 14:00,2
20-09-01 13:00,4
20-09-01 12:00,4
20-09-01 11:00,4
20-09-01 10:00,4
20-09-01 09:00,2
20-09-01 08:00,3
20-09-01 07:00,2
20-09-01 06:00,1
20-09-01 05:00,1
20-09-01 04:00,1
20-09-01 03:00,4
20-09-01 02:00,1
20-09-01 01:00,2
20-09-01 00:00,1
19-09-01 23:00,1
19-09-01 22:00,1
19-09-01 21:00,1
19-09-01 20:00,1
19-09-01 19:00,1
19-09-01 18:00,
19-09-01 17:00,3
19-09-01 16:00,2
19-09-01 15:00,5
19-09-01 14:00,3
19-09-01 13:00,3
19-09-01 12:00,4
19-09-01 11:00,4
19-09-01 10:00,5
19-09-01 09:00,5
19-09-01 08:00,4
19-09-01 07:00,4
19-09-01 06:00,9
19-09-01 05:00,2
19-09-01 04:00,1
19-09-01 03:00,1
19-09-01 02:00,1
19-09-01 01:00,1
19-09-01 00:00,1
18-09-01 23:00,1
18-09-01 22:00,1
18-09-01 21:00,2
18-09-01 20:00,5
18-09-01 19:00,
18-09-01 18:00,11
18-09-01 17:00,16
18-09-01 16:00,24
18-09-01 15:00,30
18-09-01 14:00,18
18-09-01 13:00,26
18-09-01 12:00,20
18-09-01 11:00,18
18-09-01 10:00,20
18-09-01 09:00,22
18-09-01 08:00,19
18-09-01 07:00,29
18-09-01 06:00,20
18-09-01 05:00,5
18-09-01 04:00,2
18-09-01 03:00,2
18-09-01 02:00,1
18-09-01 01:00,8
18-09-01 00:00,13
17-09-01 23:00,23
17-09-01 22:00,44
17-09-01 21:00,85
17-09-01 20:00,110
17-09-01 19:00,
17-09-01 18:00,39
17-09-01 17:00,17
17-09-01 16:00,16
17-09-01 15:00,26
17-09-01 14:00,23
17-09-01 13:00,15
17-09-01 12:00,19
17-09-01 11:00,18
17-09-01 10:00,22
17-09-01 09:00,21
17-09-01 08:00,27
17-09-01 07:00,44
17-09-01 06:00,57
17-09-01 05:00,32
17-09-01 04:00,8
17-09-01 03:00,2
17-09-01 02:00,1
17-09-01 01:00,1
17-09-01 00:00,1
16-09-01 23:00,3
16-09-01 22:00,2
16-09-01 21:00,7
16-09-01 20:00,
16-09-01 19:00,26
16-09-01 18:00,12
16-09-01 17:00,10
16-09-01 16:00,4
16-09-01 15:00,2
16-09-01 14:00,4
16-09-01 13:00,3
16-09-01 12:00,3
16-09-01 11:00,3
16-09-01 10:00,5
16-09-01 09:00,4
16-09-01 08:00,6
16-09-01 07:00,3
16-09-01 06:00,2
16-09-01 05:00,2
16-09-01 04:00,1
16-09-01 03:00,1
16-09-01 02:00,2
16-09-01 01:00,1
16-09-01 00:00,1
15-09-01 23:00,8
15-09-01 22:00,8
15-09-01 21:00,1
15-09-01 20:00,
15-09-01 19:00,3
15-09-01 18:00,1
15-09-01 17:00,1
15-09-01 16:00,1
15-09-01 15:00,4
15-09-01 14:00,5
15-09-01 13:00,5
15-09-01 12:00,7
15-09-01 11:00,11
15-09-01 10:00,11
15-09-01 09:00,8
15-09-01 08:00,6
15-09-01 07:00,15
15-09-01 06:00,16
15-09-01 05:00,8
15-09-01 04:00,2
15-09-01 03:00,1
15-09-01 02:00,3
15-09-01 01:00,13
15-09-01 00:00,5
14-09-01 23:00,2
14-09-01 22:00,2
14-09-01 21:00,
14-09-01 20:00,7
14-09-01 19:00,10
14-09-01 18:00,6
14-09-01 17:00,5
14-09-01 16:00,7
14-09-01 15:00,3
14-09-01 14:00,18
14-09-01 13:00,13
14-09-01 12:00,21
14-09-01 11:00,6
14-09-01 10:00,27
14-09-01 09:00,45
14-09-01 08:00,21
14-09-01 07:00,9
14-09-01 06:00,3
14-09-01 05:00,3
14-09-01 04:00,3
14-09-01 03:00,7
14-09-01 02:00,1
14-09-01 01:00,1
14-09-01 00:00,1
13-09-01 23:00,1
13-09-01 22:00,1
13-09-01 21:00,
13-09-01 20:00,1
13-09-01 19:00,2
13-09-01 18:00,4
13-09-01 17:00,4
13-09-01 16:00,4
13-09-01 15:00,3
13-09-01 14:00,4
13-09-01 13:00,4
13-09-01 12:00,5
13-09-01 11:00,6
13-09-01 10:00,6
13-09-01 09:00,7
13-09-01 08:00,7
13-09-01 07:00,7
13-09-01 06:00,5
13-09-01 05:00,3
13-09-01 04:00,1
13-09-01 03:00,1
13-09-01 02:00,1
13-09-01 01:00,1
13-09-01 00:00,1
12-09-01 23:00,1
12-09-01 22:00,
12-09-01 21:00,10
12-09-01 20:00,11
12-09-01 19:00,11
12-09-01 18:00,21
12-09-01 17:00,10
12-09-01 16:00,13
12-09-01 15:00,13
12-09-01 14:00,11
12-09-01 13:00,19
12-09-01 12:00,21
12-09-01 11:00,22
12-09-01 10:00,28
12-09-01 09:00,25
12-09-01 08:00,24
12-09-01 07:00,27
12-09-01 06:00,24
12-09-01 05:00,5
12-09-01 04:00,2
12-09-01 03:00,1
12-09-01 02:00,1
12-09-01 01:00,1
12-09-01 00:00,1
11-09-01 23:00,1
11-09-01 22:00,
11-09-01 21:00,2
11-09-01 20:00,2
11-09-01 19:00,5
11-09-01 18:00,9
11-09-01 17:00,14
11-09-01 16:00,20
11-09-01 15:00,21
11-09-01 14:00,20
11-09-01 13:00,22
11-09-01 12:00,15
11-09-01 11:00,16
11-09-01 10:00,15
11-09-01 09:00,13
11-09-01 08:00,13
11-09-01 07:00,15
11-09-01 06:00,14
11-09-01 05:00,4
11-09-01 04:00,1
11-09-01 03:00,1
11-09-01 02:00,1
11-09-01 01:00,1
11-09-01 00:00,1
10-09-01 23:00,
10-09-01 22:00,1
10-09-01 21:00,2
10-09-01 20:00,3
10-09-01 19:00,6
10-09-01 18:00,7
10-09-01 17:00,9
10-09-01 16:00,11
10-09-01 15:00,12
10-09-01 14:00,14
10-09-01 13:00,15
10-09-01 12:00,12
10-09-01 11:00,12
10-09-01 10:00,13
10-09-01 09:00,11
10-09-01 08:00,12
10-09-01 07:00,9
10-09-01 06:00,9
10-09-01 05:00,3
10-09-01 04:00,1
10-09-01 03:00,1
10-09-01 02:00,1
10-09-01 01:00,1
10-09-01 00:00,1
09-09-01 23:00,
09-09-01 22:00,1
09-09-01 21:00,2
09-09-01 20:00,2
09-09-01 19:00,2
09-09-01 18:00,3
09-09-01 17:00,4
09-09-01 16:00,3
09-09-01 15:00,3
09-09-01 14:00,3
09-09-01 13:00,3
09-09-01 12:00,3
09-09-01 11:00,4
09-09-01 10:00,3
09-09-01 09:00,2
09-09-01 08:00,2
09-09-01 07:00,1
09-09-01 06:00,1
09-09-01 05:00,1
09-09-01 04:00,1
09-09-01 03:00,1
09-09-01 02:00,1
09-09-01 01:00,1
09-09-01 00:00,
08-09-01 23:00,1
08-09-01 22:00,1
08-09-01 21:00,1
08-09-01 20:00,2
08-09-01 19:00,5
08-09-01 18:00,3
08-09-01 17:00,4
08-09-01 16:00,3
08-09-01 15:00,3
08-09-01 14:00,4
08-09-01 13:00,5
08-09-01 12:00,5
08-09-01 11:00,6
08-09-01 10:00,7
08-09-01 09:00,9
08-09-01 08:00,5
08-09-01 07:00,3
08-09-01 06:00,2
08-09-01 05:00,1
08-09-01 04:00,1
08-09-01 03:00,1
08-09-01 02:00,1
08-09-01 01:00,1
08-09-01 00:00,
07-09-01 23:00,2
07-09-01 22:00,2
07-09-01 21:00,3
07-09-01 20:00,5
07-09-01 19:00,10
07-09-01 18:00,20
07-09-01 17:00,17
07-09-01 16:00,14
07-09-01 15:00,19
07-09-01 14:00,17
07-09-01 13:00,18
07-09-01 12:00,12
07-09-01 11:00,15
07-09-01 10:00,26
07-09-01 09:00,25
07-09-01 08:00,23
07-09-01 07:00,30
07-09-01 06:00,30
07-09-01 05:00,19
07-09-01 04:00,5
07-09-01 03:00,1
07-09-01 02:00,1
07-09-01 01:00,
07-09-01 00:00,1
06-09-01 23:00,1
06-09-01 22:00,10
06-09-01 21:00,35
06-09-01 20:00,24
06-09-01 19:00,13
06-09-01 18:00,10
06-09-01 17:00,8
06-09-01 16:00,13
06-09-01 15:00,15
06-09-01 14:00,15
06-09-01 13:00,11
06-09-01 12:00,13
06-09-01 11:00,15
06-09-01 10:00,13
06-09-01 09:00,14
06-09-01 08:00,14
06-09-01 07:00,9
06-09-01 06:00,14
06-09-01 05:00,4
06-09-01 04:00,2
06-09-01 03:00,2
06-09-01 02:00,1
06-09-01 01:00,
06-09-01 00:00,2
05-09-01 23:00,4
05-09-01 22:00,2
05-09-01 21:00,20
05-09-01 20:00,30
05-09-01 19:00,17
05-09-01 18:00,8
05-09-01 17:00,12
05-09-01 16:00,11
05-09-01 15:00,12
05-09-01 14:00,17
05-09-01 13:00,21
05-09-01 12:00,15
05-09-01 11:00,27
05-09-01 10:00,19
05-09-01 09:00,31
05-09-01 08:00,33
05-09-01 07:00,55
05-09-01 06:00,52
05-09-01 05:00,11
05-09-01 04:00,5
05-09-01 03:00,3
05-09-01 02:00,
05-09-01 01:00,3
05-09-01 00:00,3
04-09-01 23:00,2
04-09-01 22:00,14
04-09-01 21:00,12
04-09-01 20:00,10
04-09-01 19:00,6
04-09-01 18:00,11
04-09-01 17:00,20
04-09-01 16:00,19
04-09-01 15:00,14
04-09-01 14:00,7
04-09-01 13:00,26
04-09-01 12:00,10
04-09-01 11:00,15
04-09-01 10:00,13
04-09-01 09:00,16
04-09-01 08:00,16
04-09-01 07:00,11
04-09-01 06:00,13
04-09-01 05:00,9
04-09-01 04:00,2
04-09-01 03:00,1
04-09-01 02:00,
04-09-01 01:00,1
04-09-01 00:00,1
03-09-01 23:00,1
03-09-01 22:00,1
03-09-01 21:00,1
03-09-01 20:00,4
03-09-01 19:00,19
03-09-01 18:00,23
03-09-01 17:00,3
03-09-01 16:00,8
03-09-01 15:00,12
03-09-01 14:00,15
03-09-01 13:00,19
03-09-01 12:00,11
03-09-01 11:00,16
03-09-01 10:00,14
03-09-01 09:00,26
03-09-01 08:00,31
03-09-01 07:00,32
03-09-01 06:00,23
03-09-01 05:00,8
03-09-01 04:00,2
03-09-01 03:00,
03-09-01 02:00,1
03-09-01 01:00,1
03-09-01 00:00,1
02-09-01 23:00,1
02-09-01 22:00,7
02-09-01 21:00,11
02-09-01 20:00,12
02-09-01 19:00,12
02-09-01 18:00,6
02-09-01 17:00,3
02-09-01 16:00,2
02-09-01 15:00,2
02-09-01 14:00,1
02-09-01 13:00,2
02-09-01 12:00,2
02-09-01 11:00,2
02-09-01 10:00,3
02-09-01 09:00,2
02-09-01 08:00,2
02-09-01 07:00,3
02-09-01 06:00,3
02-09-01 05:00,1
02-09-01 04:00,1
02-09-01 03:00,
02-09-01 02:00,1
02-09-01 01:00,1
02-09-01 00:00,1
01-09-01 23:00,1
01-09-01 22:00,2
01-09-01 21:00,3
01-09-01 20:00,3
01-09-01 19:00,2
01-09-01 18:00,4
01-09-01 17:00,16
01-09-01 16:00,6
01-09-01 15:00,7
01-09-01 14:00,6
01-09-01 13:00,5
01-09-01 12:00,5
01-09-01 11:00,7
01-09-01 10:00,7
01-09-01 09:00,9
01-09-01 08:00,8
01-09-01 07:00,6
01-09-01 06:00,8
01-09-01 05:00,4
01-09-01 04:00,
01-09-01 03:00,7
01-09-01 02:00,6
01-09-01 01:00,25

