Datum Zeit,Plauen-Sued O3
,µg/m³
01-10-01 00:00,
30-09-01 23:00,4
30-09-01 22:00,4
30-09-01 21:00,5
30-09-01 20:00,4
30-09-01 19:00,4
30-09-01 18:00,8
30-09-01 17:00,12
30-09-01 16:00,12
30-09-01 15:00,24
30-09-01 14:00,23
30-09-01 13:00,20
30-09-01 12:00,12
30-09-01 11:00,14
30-09-01 10:00,14
30-09-01 09:00,15
30-09-01 08:00,25
30-09-01 07:00,23
30-09-01 06:00,13
30-09-01 05:00,16
30-09-01 04:00,15
30-09-01 03:00,13
30-09-01 02:00,8
30-09-01 01:00,11
30-09-01 00:00,
29-09-01 23:00,21
29-09-01 22:00,27
29-09-01 21:00,30
29-09-01 20:00,21
29-09-01 19:00,7
29-09-01 18:00,10
29-09-01 17:00,36
29-09-01 16:00,50
29-09-01 15:00,61
29-09-01 14:00,53
29-09-01 13:00,46
29-09-01 12:00,39
29-09-01 11:00,29
29-09-01 10:00,8
29-09-01 09:00,6
29-09-01 08:00,5
29-09-01 07:00,4
29-09-01 06:00,4
29-09-01 05:00,3
29-09-01 04:00,4
29-09-01 03:00,4
29-09-01 02:00,3
29-09-01 01:00,
29-09-01 00:00,3
28-09-01 23:00,3
28-09-01 22:00,4
28-09-01 21:00,3
28-09-01 20:00,3
28-09-01 19:00,3
28-09-01 18:00,14
28-09-01 17:00,19
28-09-01 16:00,20
28-09-01 15:00,14
28-09-01 14:00,18
28-09-01 13:00,25
28-09-01 12:00,28
28-09-01 11:00,24
28-09-01 10:00,19
28-09-01 09:00,12
28-09-01 08:00,11
28-09-01 07:00,5
28-09-01 06:00,7
28-09-01 05:00,14
28-09-01 04:00,14
28-09-01 03:00,18
28-09-01 02:00,22
28-09-01 01:00,
28-09-01 00:00,23
27-09-01 23:00,20
27-09-01 22:00,10
27-09-01 21:00,13
27-09-01 20:00,14
27-09-01 19:00,13
27-09-01 18:00,12
27-09-01 17:00,12
27-09-01 16:00,15
27-09-01 15:00,17
27-09-01 14:00,22
27-09-01 13:00,19
27-09-01 12:00,24
27-09-01 11:00,20
27-09-01 10:00,19
27-09-01 09:00,26
27-09-01 08:00,19
27-09-01 07:00,12
27-09-01 06:00,11
27-09-01 05:00,7
27-09-01 04:00,5
27-09-01 03:00,4
27-09-01 02:00,
27-09-01 01:00,3
27-09-01 00:00,3
26-09-01 23:00,3
26-09-01 22:00,4
26-09-01 21:00,3
26-09-01 20:00,6
26-09-01 19:00,4
26-09-01 18:00,34
26-09-01 17:00,47
26-09-01 16:00,35
26-09-01 15:00,35
26-09-01 14:00,52
26-09-01 13:00,55
26-09-01 12:00,61
26-09-01 11:00,43
26-09-01 10:00,16
26-09-01 09:00,9
26-09-01 08:00,6
26-09-01 07:00,4
26-09-01 06:00,4
26-09-01 05:00,4
26-09-01 04:00,4
26-09-01 03:00,4
26-09-01 02:00,
26-09-01 01:00,4
26-09-01 00:00,4
25-09-01 23:00,4
25-09-01 22:00,4
25-09-01 21:00,4
25-09-01 20:00,4
25-09-01 19:00,8
25-09-01 18:00,19
25-09-01 17:00,25
25-09-01 16:00,35
25-09-01 15:00,42
25-09-01 14:00,68
25-09-01 13:00,67
25-09-01 12:00,67
25-09-01 11:00,51
25-09-01 10:00,32
25-09-01 09:00,23
25-09-01 08:00,11
25-09-01 07:00,20
25-09-01 06:00,33
25-09-01 05:00,22
25-09-01 04:00,30
25-09-01 03:00,
25-09-01 02:00,46
25-09-01 01:00,43
25-09-01 00:00,38
24-09-01 23:00,40
24-09-01 22:00,46
24-09-01 21:00,45
24-09-01 20:00,37
24-09-01 19:00,31
24-09-01 18:00,29
24-09-01 17:00,28
24-09-01 16:00,24
24-09-01 15:00,23
24-09-01 14:00,22
24-09-01 13:00,14
24-09-01 12:00,16
24-09-01 11:00,15
24-09-01 10:00,11
24-09-01 09:00,10
24-09-01 08:00,11
24-09-01 07:00,7
24-09-01 06:00,8
24-09-01 05:00,7
24-09-01 04:00,10
24-09-01 03:00,
24-09-01 02:00,12
24-09-01 01:00,4
24-09-01 00:00,4
23-09-01 23:00,4
23-09-01 22:00,4
23-09-01 21:00,8
