Datum Zeit,Leipzig-Mitte NO
,µg/m³
01-10-01 00:00,15
30-09-01 23:00,35
30-09-01 22:00,37
30-09-01 21:00,59
30-09-01 20:00,63
30-09-01 19:00,82
30-09-01 18:00,178
30-09-01 17:00,92
30-09-01 16:00,74
30-09-01 15:00,48
30-09-01 14:00,24
30-09-01 13:00,32
30-09-01 12:00,
30-09-01 11:00,37
30-09-01 10:00,39
30-09-01 09:00,48
30-09-01 08:00,56
30-09-01 07:00,63
30-09-01 06:00,41
30-09-01 05:00,48
30-09-01 04:00,44
30-09-01 03:00,66
30-09-01 02:00,48
30-09-01 01:00,77
30-09-01 00:00,99
29-09-01 23:00,97
29-09-01 22:00,99
29-09-01 21:00,78
29-09-01 20:00,86
29-09-01 19:00,123
29-09-01 18:00,110
29-09-01 17:00,55
29-09-01 16:00,50
29-09-01 15:00,63
29-09-01 14:00,66
29-09-01 13:00,
29-09-01 12:00,72
29-09-01 11:00,71
29-09-01 10:00,104
29-09-01 09:00,100
29-09-01 08:00,130
29-09-01 07:00,147
29-09-01 06:00,110
29-09-01 05:00,75
29-09-01 04:00,63
29-09-01 03:00,144
29-09-01 02:00,158
29-09-01 01:00,94
29-09-01 00:00,96
28-09-01 23:00,147
28-09-01 22:00,118
28-09-01 21:00,125
28-09-01 20:00,122
28-09-01 19:00,137
28-09-01 18:00,115
28-09-01 17:00,106
28-09-01 16:00,108
28-09-01 15:00,57
28-09-01 14:00,101
28-09-01 13:00,
28-09-01 12:00,193
28-09-01 11:00,172
28-09-01 10:00,149
28-09-01 09:00,168
28-09-01 08:00,171
28-09-01 07:00,95
28-09-01 06:00,19
28-09-01 05:00,13
28-09-01 04:00,4
28-09-01 03:00,8
28-09-01 02:00,11
28-09-01 01:00,12
28-09-01 00:00,13
27-09-01 23:00,16
27-09-01 22:00,22
27-09-01 21:00,35
27-09-01 20:00,41
27-09-01 19:00,88
27-09-01 18:00,29
27-09-01 17:00,25
27-09-01 16:00,42
27-09-01 15:00,45
27-09-01 14:00,
27-09-01 13:00,44
27-09-01 12:00,48
27-09-01 11:00,108
27-09-01 10:00,137
27-09-01 09:00,130
27-09-01 08:00,162
27-09-01 07:00,124
27-09-01 06:00,100
27-09-01 05:00,36
27-09-01 04:00,30
27-09-01 03:00,17
27-09-01 02:00,19
27-09-01 01:00,22
27-09-01 00:00,40
