Datum Zeit,Dresden-Nord NO2
,µg/m³
01-10-01 00:00,42
30-09-01 23:00,59
30-09-01 22:00,63
30-09-01 21:00,49
30-09-01 20:00,42
30-09-01 19:00,48
30-09-01 18:00,59
30-09-01 17:00,71
30-09-01 16:00,61
30-09-01 15:00,53
30-09-01 14:00,51
30-09-01 13:00,34
30-09-01 12:00,31
30-09-01 11:00,26
30-09-01 10:00,26
30-09-01 09:00,30
30-09-01 08:00,25
30-09-01 07:00,
30-09-01 06:00,17
30-09-01 05:00,20
30-09-01 04:00,25
30-09-01 03:00,34
30-09-01 02:00,27
30-09-01 01:00,33
30-09-01 00:00,38
29-09-01 23:00,39
29-09-01 22:00,45
29-09-01 21:00,54
29-09-01 20:00,62
29-09-01 19:00,64
29-09-01 18:00,62
29-09-01 17:00,34
29-09-01 16:00,28
29-09-01 15:00,29
29-09-01 14:00,28
29-09-01 13:00,27
29-09-01 12:00,24
29-09-01 11:00,22
29-09-01 10:00,22
29-09-01 09:00,22
29-09-01 08:00,
29-09-01 07:00,24
29-09-01 06:00,30
29-09-01 05:00,28
29-09-01 04:00,25
29-09-01 03:00,24
29-09-01 02:00,24
29-09-01 01:00,31
29-09-01 00:00,28
28-09-01 23:00,39
28-09-01 22:00,40
28-09-01 21:00,47
28-09-01 20:00,56
28-09-01 19:00,65
28-09-01 18:00,69
28-09-01 17:00,77
28-09-01 16:00,72
28-09-01 15:00,80
28-09-01 14:00,83
28-09-01 13:00,72
28-09-01 12:00,67
28-09-01 11:00,82
28-09-01 10:00,61
28-09-01 09:00,48
28-09-01 08:00,
28-09-01 07:00,61
28-09-01 06:00,52
28-09-01 05:00,38
28-09-01 04:00,33
28-09-01 03:00,31
28-09-01 02:00,35
28-09-01 01:00,42
28-09-01 00:00,45
27-09-01 23:00,37
27-09-01 22:00,58
27-09-01 21:00,57
27-09-01 20:00,52
27-09-01 19:00,62
27-09-01 18:00,74
27-09-01 17:00,73
27-09-01 16:00,77
27-09-01 15:00,70
27-09-01 14:00,
27-09-01 13:00,
27-09-01 12:00,
27-09-01 11:00,48
27-09-01 10:00,
27-09-01 09:00,
27-09-01 08:00,
27-09-01 07:00,
27-09-01 06:00,
27-09-01 05:00,18
27-09-01 04:00,13
27-09-01 03:00,13
27-09-01 02:00,16
27-09-01 01:00,19
27-09-01 00:00,25
26-09-01 23:00,34
26-09-01 22:00,40
26-09-01 21:00,40
26-09-01 20:00,53
26-09-01 19:00,55
26-09-01 18:00,48
26-09-01 17:00,61
26-09-01 16:00,49
26-09-01 15:00,38
26-09-01 14:00,45
26-09-01 13:00,48
26-09-01 12:00,36
26-09-01 11:00,34
26-09-01 10:00,30
26-09-01 09:00,39
26-09-01 08:00,42
26-09-01 07:00,50
26-09-01 06:00,
26-09-01 05:00,25
26-09-01 04:00,19
26-09-01 03:00,14
26-09-01 02:00,13
26-09-01 01:00,19
26-09-01 00:00,29
25-09-01 23:00,43
25-09-01 22:00,42
25-09-01 21:00,50
25-09-01 20:00,55
25-09-01 19:00,61
25-09-01 18:00,60
25-09-01 17:00,65
25-09-01 16:00,68
25-09-01 15:00,71
25-09-01 14:00,65
25-09-01 13:00,68
25-09-01 12:00,65
25-09-01 11:00,66
25-09-01 10:00,72
25-09-01 09:00,72
25-09-01 08:00,81
25-09-01 07:00,
25-09-01 06:00,60
25-09-01 05:00,56
25-09-01 04:00,52
25-09-01 03:00,26
25-09-01 02:00,22
25-09-01 01:00,28
25-09-01 00:00,44
24-09-01 23:00,53
24-09-01 22:00,60
24-09-01 21:00,62
24-09-01 20:00,47
24-09-01 19:00,54
24-09-01 18:00,66
24-09-01 17:00,58
24-09-01 16:00,65
24-09-01 15:00,79
24-09-01 14:00,77
24-09-01 13:00,54
24-09-01 12:00,49
24-09-01 11:00,62
24-09-01 10:00,61
24-09-01 09:00,53
24-09-01 08:00,59
24-09-01 07:00,
24-09-01 06:00,48
24-09-01 05:00,48
24-09-01 04:00,40
24-09-01 03:00,15
24-09-01 02:00,16
24-09-01 01:00,25
24-09-01 00:00,27
23-09-01 23:00,33
23-09-01 22:00,31
23-09-01 21:00,31
23-09-01 20:00,44
23-09-01 19:00,47
23-09-01 18:00,57
23-09-01 17:00,47
23-09-01 16:00,31
23-09-01 15:00,29
23-09-01 14:00,31
23-09-01 13:00,24
23-09-01 12:00,28
23-09-01 11:00,26
23-09-01 10:00,
23-09-01 09:00,21
23-09-01 08:00,17
23-09-01 07:00,14
23-09-01 06:00,15
23-09-01 05:00,18
23-09-01 04:00,18
23-09-01 03:00,27
23-09-01 02:00,29
23-09-01 01:00,33
23-09-01 00:00,43
22-09-01 23:00,43
22-09-01 22:00,35
22-09-01 21:00,38
22-09-01 20:00,41
22-09-01 19:00,42
22-09-01 18:00,49
22-09-01 17:00,48
22-09-01 16:00,49
22-09-01 15:00,44
22-09-01 14:00,49
22-09-01 13:00,40
22-09-01 12:00,42
22-09-01 11:00,45
22-09-01 10:00,
22-09-01 09:00,47
22-09-01 08:00,42
22-09-01 07:00,44
22-09-01 06:00,41
22-09-01 05:00,36
22-09-01 04:00,35
22-09-01 03:00,33
22-09-01 02:00,34
22-09-01 01:00,37
22-09-01 00:00,44
21-09-01 23:00,50
21-09-01 22:00,46
21-09-01 21:00,51
21-09-01 20:00,62
21-09-01 19:00,63
21-09-01 18:00,71
21-09-01 17:00,70
21-09-01 16:00,66
21-09-01 15:00,52
21-09-01 14:00,65
21-09-01 13:00,59
21-09-01 12:00,57
21-09-01 11:00,60
21-09-01 10:00,
21-09-01 09:00,
21-09-01 08:00,68
21-09-01 07:00,72
21-09-01 06:00,58
21-09-01 05:00,45
21-09-01 04:00,32
21-09-01 03:00,28
21-09-01 02:00,26
21-09-01 01:00,26
21-09-01 00:00,29
20-09-01 23:00,32
20-09-01 22:00,39
20-09-01 21:00,43
20-09-01 20:00,43
20-09-01 19:00,46
20-09-01 18:00,49
20-09-01 17:00,52
20-09-01 16:00,55
20-09-01 15:00,52
20-09-01 14:00,45
20-09-01 13:00,39
20-09-01 12:00,45
20-09-01 11:00,
20-09-01 10:00,
20-09-01 09:00,
20-09-01 08:00,
20-09-01 07:00,76
20-09-01 06:00,39
20-09-01 05:00,26
20-09-01 04:00,13
20-09-01 03:00,12
20-09-01 02:00,10
20-09-01 01:00,14
20-09-01 00:00,19
19-09-01 23:00,20
19-09-01 22:00,24
19-09-01 21:00,28
19-09-01 20:00,29
19-09-01 19:00,42
19-09-01 18:00,37
19-09-01 17:00,36
19-09-01 16:00,39
19-09-01 15:00,32
19-09-01 14:00,32
19-09-01 13:00,29
19-09-01 12:00,
19-09-01 11:00,
19-09-01 10:00,
19-09-01 09:00,
19-09-01 08:00,
19-09-01 07:00,
19-09-01 06:00,
19-09-01 05:00,
19-09-01 04:00,
19-09-01 03:00,
19-09-01 02:00,
19-09-01 01:00,
19-09-01 00:00,
18-09-01 23:00,
18-09-01 22:00,
18-09-01 21:00,
18-09-01 20:00,
18-09-01 19:00,
18-09-01 18:00,
18-09-01 17:00,
18-09-01 16:00,
18-09-01 15:00,
18-09-01 14:00,
18-09-01 13:00,
18-09-01 12:00,
18-09-01 11:00,
18-09-01 10:00,
18-09-01 09:00,
18-09-01 08:00,
18-09-01 07:00,
18-09-01 06:00,
18-09-01 05:00,
18-09-01 04:00,
18-09-01 03:00,
18-09-01 02:00,
18-09-01 01:00,
18-09-01 00:00,
17-09-01 23:00,
17-09-01 22:00,
17-09-01 21:00,
17-09-01 20:00,
17-09-01 19:00,
17-09-01 18:00,
17-09-01 17:00,
17-09-01 16:00,
17-09-01 15:00,
17-09-01 14:00,
17-09-01 13:00,
17-09-01 12:00,
17-09-01 11:00,
17-09-01 10:00,
17-09-01 09:00,
17-09-01 08:00,
17-09-01 07:00,
17-09-01 06:00,
17-09-01 05:00,
17-09-01 04:00,
17-09-01 03:00,
17-09-01 02:00,
17-09-01 01:00,
17-09-01 00:00,
16-09-01 23:00,
16-09-01 22:00,
16-09-01 21:00,
16-09-01 20:00,
16-09-01 19:00,
16-09-01 18:00,
16-09-01 17:00,
16-09-01 16:00,
16-09-01 15:00,
16-09-01 14:00,
16-09-01 13:00,
16-09-01 12:00,
16-09-01 11:00,
16-09-01 10:00,
16-09-01 09:00,
16-09-01 08:00,
16-09-01 07:00,
16-09-01 06:00,
16-09-01 05:00,
16-09-01 04:00,
16-09-01 03:00,
16-09-01 02:00,
16-09-01 01:00,
16-09-01 00:00,
15-09-01 23:00,
15-09-01 22:00,
15-09-01 21:00,
15-09-01 20:00,
15-09-01 19:00,
15-09-01 18:00,
15-09-01 17:00,
15-09-01 16:00,
15-09-01 15:00,
15-09-01 14:00,
15-09-01 13:00,
15-09-01 12:00,
15-09-01 11:00,
15-09-01 10:00,
15-09-01 09:00,
15-09-01 08:00,
