Datum Zeit,Leipzig-Mitte O3
,µg/m³
01-10-01 00:00,7
30-09-01 23:00,4
30-09-01 22:00,7
30-09-01 21:00,6
30-09-01 20:00,5
30-09-01 19:00,3
30-09-01 18:00,3
30-09-01 17:00,7
30-09-01 16:00,9
30-09-01 15:00,16
30-09-01 14:00,20
30-09-01 13:00,22
30-09-01 12:00,23
30-09-01 11:00,16
30-09-01 10:00,14
30-09-01 09:00,10
30-09-01 08:00,
30-09-01 07:00,1
30-09-01 06:00,1
30-09-01 05:00,2
30-09-01 04:00,2
30-09-01 03:00,3
30-09-01 02:00,5
30-09-01 01:00,5
30-09-01 00:00,2
29-09-01 23:00,3
29-09-01 22:00,5
29-09-01 21:00,10
29-09-01 20:00,9
29-09-01 19:00,6
29-09-01 18:00,15
29-09-01 17:00,33
29-09-01 16:00,38
29-09-01 15:00,40
29-09-01 14:00,40
29-09-01 13:00,41
29-09-01 12:00,31
29-09-01 11:00,21
29-09-01 10:00,11
29-09-01 09:00,6
29-09-01 08:00,
29-09-01 07:00,1
29-09-01 06:00,1
29-09-01 05:00,1
29-09-01 04:00,1
29-09-01 03:00,1
29-09-01 02:00,1
29-09-01 01:00,1
29-09-01 00:00,1
28-09-01 23:00,1
28-09-01 22:00,1
28-09-01 21:00,1
28-09-01 20:00,1
28-09-01 19:00,2
28-09-01 18:00,6
28-09-01 17:00,8
28-09-01 16:00,9
28-09-01 15:00,18
28-09-01 14:00,21
28-09-01 13:00,18
28-09-01 12:00,12
28-09-01 11:00,11
28-09-01 10:00,10
28-09-01 09:00,
28-09-01 08:00,6
28-09-01 07:00,9
28-09-01 06:00,23
28-09-01 05:00,30
28-09-01 04:00,29
28-09-01 03:00,28
28-09-01 02:00,28
28-09-01 01:00,22
28-09-01 00:00,18
27-09-01 23:00,15
27-09-01 22:00,15
27-09-01 21:00,10
27-09-01 20:00,8
27-09-01 19:00,8
27-09-01 18:00,18
27-09-01 17:00,24
27-09-01 16:00,18
27-09-01 15:00,24
27-09-01 14:00,26
27-09-01 13:00,25
27-09-01 12:00,18
27-09-01 11:00,8
27-09-01 10:00,6
27-09-01 09:00,
27-09-01 08:00,3
27-09-01 07:00,2
27-09-01 06:00,4
27-09-01 05:00,11
27-09-01 04:00,13
27-09-01 03:00,13
27-09-01 02:00,15
27-09-01 01:00,7
27-09-01 00:00,2
26-09-01 23:00,1
26-09-01 22:00,1
26-09-01 21:00,2
26-09-01 20:00,5
26-09-01 19:00,6
26-09-01 18:00,12
26-09-01 17:00,21
26-09-01 16:00,26
26-09-01 15:00,17
26-09-01 14:00,17
26-09-01 13:00,9
26-09-01 12:00,4
26-09-01 11:00,3
26-09-01 10:00,
26-09-01 09:00,1
26-09-01 08:00,2
26-09-01 07:00,2
26-09-01 06:00,3
26-09-01 05:00,9
26-09-01 04:00,16
26-09-01 03:00,16
26-09-01 02:00,16
26-09-01 01:00,8
26-09-01 00:00,10
25-09-01 23:00,4
25-09-01 22:00,4
25-09-01 21:00,8
25-09-01 20:00,6
25-09-01 19:00,6
25-09-01 18:00,13
25-09-01 17:00,16
25-09-01 16:00,16
25-09-01 15:00,12
25-09-01 14:00,13
25-09-01 13:00,14
25-09-01 12:00,10
25-09-01 11:00,14
25-09-01 10:00,
25-09-01 09:00,4
25-09-01 08:00,3
25-09-01 07:00,2
25-09-01 06:00,3
25-09-01 05:00,16
25-09-01 04:00,28
25-09-01 03:00,39
25-09-01 02:00,37
25-09-01 01:00,
25-09-01 00:00,56
24-09-01 23:00,27
24-09-01 22:00,20
24-09-01 21:00,20
24-09-01 20:00,16
24-09-01 19:00,27
24-09-01 18:00,30
24-09-01 17:00,43
24-09-01 16:00,23
24-09-01 15:00,27
24-09-01 14:00,34
24-09-01 13:00,30
24-09-01 12:00,19
24-09-01 11:00,16
24-09-01 10:00,14
24-09-01 09:00,10
24-09-01 08:00,15
24-09-01 07:00,12
24-09-01 06:00,18
24-09-01 05:00,21
24-09-01 04:00,31
24-09-01 03:00,32
24-09-01 02:00,40
24-09-01 01:00,
24-09-01 00:00,38
23-09-01 23:00,30
23-09-01 22:00,27
23-09-01 21:00,30
23-09-01 20:00,22
23-09-01 19:00,23
23-09-01 18:00,37
23-09-01 17:00,64
23-09-01 16:00,66
23-09-01 15:00,68
23-09-01 14:00,75
23-09-01 13:00,73
23-09-01 12:00,57
23-09-01 11:00,45
23-09-01 10:00,37
23-09-01 09:00,32
23-09-01 08:00,26
23-09-01 07:00,25
23-09-01 06:00,26
23-09-01 05:00,23
23-09-01 04:00,20
23-09-01 03:00,17
23-09-01 02:00,
23-09-01 01:00,28
23-09-01 00:00,24
22-09-01 23:00,18
22-09-01 22:00,19
22-09-01 21:00,26
22-09-01 20:00,26
22-09-01 19:00,32
22-09-01 18:00,43
22-09-01 17:00,53
22-09-01 16:00,58
22-09-01 15:00,70
22-09-01 14:00,75
22-09-01 13:00,62
22-09-01 12:00,63
22-09-01 11:00,57
22-09-01 10:00,52
22-09-01 09:00,46
22-09-01 08:00,34
22-09-01 07:00,39
22-09-01 06:00,51
22-09-01 05:00,54
22-09-01 04:00,53
22-09-01 03:00,47
22-09-01 02:00,
22-09-01 01:00,43
22-09-01 00:00,46
21-09-01 23:00,39
21-09-01 22:00,36
21-09-01 21:00,41
21-09-01 20:00,31
21-09-01 19:00,31
21-09-01 18:00,35
21-09-01 17:00,36
21-09-01 16:00,38
21-09-01 15:00,44
21-09-01 14:00,50
21-09-01 13:00,51
21-09-01 12:00,54
21-09-01 11:00,42
21-09-01 10:00,21
21-09-01 09:00,19
21-09-01 08:00,11
21-09-01 07:00,6
21-09-01 06:00,24
21-09-01 05:00,31
21-09-01 04:00,38
21-09-01 03:00,
21-09-01 02:00,44
21-09-01 01:00,37
21-09-01 00:00,49
20-09-01 23:00,41
20-09-01 22:00,45
20-09-01 21:00,43
20-09-01 20:00,32
20-09-01 19:00,38
20-09-01 18:00,32
20-09-01 17:00,35
20-09-01 16:00,31
20-09-01 15:00,39
20-09-01 14:00,34
20-09-01 13:00,39
20-09-01 12:00,35
20-09-01 11:00,28
20-09-01 10:00,23
20-09-01 09:00,20
20-09-01 08:00,12
20-09-01 07:00,13
20-09-01 06:00,11
20-09-01 05:00,27
20-09-01 04:00,35
20-09-01 03:00,
20-09-01 02:00,24
20-09-01 01:00,21
20-09-01 00:00,16
19-09-01 23:00,16
19-09-01 22:00,14
19-09-01 21:00,18
19-09-01 20:00,16
19-09-01 19:00,20
19-09-01 18:00,31
19-09-01 17:00,32
19-09-01 16:00,42
19-09-01 15:00,45
19-09-01 14:00,44
19-09-01 13:00,37
19-09-01 12:00,30
19-09-01 11:00,19
19-09-01 10:00,14
19-09-01 09:00,9
19-09-01 08:00,6
19-09-01 07:00,3
19-09-01 06:00,6
19-09-01 05:00,10
19-09-01 04:00,
19-09-01 03:00,13
19-09-01 02:00,11
19-09-01 01:00,16
19-09-01 00:00,20
18-09-01 23:00,23
18-09-01 22:00,21
18-09-01 21:00,20
18-09-01 20:00,18
18-09-01 19:00,18
18-09-01 18:00,17
18-09-01 17:00,14
18-09-01 16:00,24
18-09-01 15:00,26
18-09-01 14:00,26
18-09-01 13:00,15
18-09-01 12:00,8
18-09-01 11:00,6
18-09-01 10:00,1
18-09-01 09:00,1
18-09-01 08:00,1
18-09-01 07:00,1
18-09-01 06:00,1
18-09-01 05:00,1
18-09-01 04:00,
18-09-01 03:00,1
18-09-01 02:00,1
18-09-01 01:00,1
18-09-01 00:00,1
17-09-01 23:00,1
17-09-01 22:00,3
17-09-01 21:00,9
17-09-01 20:00,7
17-09-01 19:00,11
17-09-01 18:00,15
17-09-01 17:00,23
17-09-01 16:00,37
17-09-01 15:00,42
17-09-01 14:00,37
17-09-01 13:00,35
17-09-01 12:00,33
17-09-01 11:00,19
17-09-01 10:00,10
17-09-01 09:00,6
17-09-01 08:00,2
17-09-01 07:00,1
17-09-01 06:00,2
17-09-01 05:00,
17-09-01 04:00,12
17-09-01 03:00,10
17-09-01 02:00,7
17-09-01 01:00,13
17-09-01 00:00,15
16-09-01 23:00,20
16-09-01 22:00,32
16-09-01 21:00,36
16-09-01 20:00,21
16-09-01 19:00,12
16-09-01 18:00,14
16-09-01 17:00,25
16-09-01 16:00,21
16-09-01 15:00,22
16-09-01 14:00,21
16-09-01 13:00,24
16-09-01 12:00,23
16-09-01 11:00,21
16-09-01 10:00,24
16-09-01 09:00,19
16-09-01 08:00,19
16-09-01 07:00,13
16-09-01 06:00,17
16-09-01 05:00,
16-09-01 04:00,18
16-09-01 03:00,25
16-09-01 02:00,17
16-09-01 01:00,20
16-09-01 00:00,34
15-09-01 23:00,35
15-09-01 22:00,38
15-09-01 21:00,39
15-09-01 20:00,43
15-09-01 19:00,40
15-09-01 18:00,44
15-09-01 17:00,47
15-09-01 16:00,54
15-09-01 15:00,65
15-09-01 14:00,48
15-09-01 13:00,57
15-09-01 12:00,42
15-09-01 11:00,26
15-09-01 10:00,11
15-09-01 09:00,13
15-09-01 08:00,14
15-09-01 07:00,11
15-09-01 06:00,
15-09-01 05:00,19
15-09-01 04:00,20
15-09-01 03:00,16
15-09-01 02:00,15
15-09-01 01:00,18
15-09-01 00:00,16
14-09-01 23:00,19
14-09-01 22:00,17
14-09-01 21:00,12
14-09-01 20:00,19
14-09-01 19:00,22
14-09-01 18:00,16
14-09-01 17:00,34
14-09-01 16:00,36
14-09-01 15:00,40
14-09-01 14:00,42
14-09-01 13:00,47
14-09-01 12:00,37
14-09-01 11:00,34
14-09-01 10:00,24
14-09-01 09:00,19
14-09-01 08:00,4
14-09-01 07:00,3
14-09-01 06:00,
14-09-01 05:00,23
14-09-01 04:00,28
14-09-01 03:00,30
14-09-01 02:00,29
14-09-01 01:00,22
14-09-01 00:00,10
13-09-01 23:00,26
13-09-01 22:00,26
13-09-01 21:00,13
13-09-01 20:00,25
13-09-01 19:00,29
13-09-01 18:00,26
13-09-01 17:00,34
13-09-01 16:00,26
13-09-01 15:00,32
13-09-01 14:00,38
13-09-01 13:00,27
13-09-01 12:00,24
13-09-01 11:00,13
13-09-01 10:00,8
13-09-01 09:00,12
13-09-01 08:00,7
13-09-01 07:00,
13-09-01 06:00,8
13-09-01 05:00,13
13-09-01 04:00,19
13-09-01 03:00,19
13-09-01 02:00,18
13-09-01 01:00,16
13-09-01 00:00,14
