Datum Zeit,Borna O3
,µg/m³
01-10-01 00:00,18
30-09-01 23:00,16
30-09-01 22:00,10
30-09-01 21:00,7
30-09-01 20:00,9
30-09-01 19:00,6
30-09-01 18:00,15
30-09-01 17:00,17
30-09-01 16:00,11
30-09-01 15:00,15
30-09-01 14:00,18
30-09-01 13:00,20
30-09-01 12:00,18
30-09-01 11:00,20
30-09-01 10:00,13
30-09-01 09:00,10
30-09-01 08:00,10
30-09-01 07:00,9
30-09-01 06:00,6
30-09-01 05:00,4
30-09-01 04:00,
30-09-01 03:00,8
30-09-01 02:00,7
30-09-01 01:00,13
30-09-01 00:00,9
29-09-01 23:00,8
29-09-01 22:00,17
29-09-01 21:00,22
29-09-01 20:00,23
29-09-01 19:00,19
29-09-01 18:00,28
29-09-01 17:00,45
29-09-01 16:00,54
29-09-01 15:00,47
29-09-01 14:00,45
29-09-01 13:00,42
29-09-01 12:00,36
29-09-01 11:00,22
29-09-01 10:00,8
29-09-01 09:00,4
29-09-01 08:00,2
29-09-01 07:00,1
29-09-01 06:00,1
29-09-01 05:00,5
29-09-01 04:00,
29-09-01 03:00,1
29-09-01 02:00,1
29-09-01 01:00,1
29-09-01 00:00,1
28-09-01 23:00,1
28-09-01 22:00,1
28-09-01 21:00,1
28-09-01 20:00,1
28-09-01 19:00,1
28-09-01 18:00,3
28-09-01 17:00,6
28-09-01 16:00,8
28-09-01 15:00,10
28-09-01 14:00,37
28-09-01 13:00,24
28-09-01 12:00,39
28-09-01 11:00,52
28-09-01 10:00,33
28-09-01 09:00,21
28-09-01 08:00,14
28-09-01 07:00,13
28-09-01 06:00,10
28-09-01 05:00,
28-09-01 04:00,18
28-09-01 03:00,25
28-09-01 02:00,26
28-09-01 01:00,26
28-09-01 00:00,21
27-09-01 23:00,14
27-09-01 22:00,10
27-09-01 21:00,23
27-09-01 20:00,22
27-09-01 19:00,20
27-09-01 18:00,14
27-09-01 17:00,13
27-09-01 16:00,14
27-09-01 15:00,16
27-09-01 14:00,19
27-09-01 13:00,20
27-09-01 12:00,19
27-09-01 11:00,16
27-09-01 10:00,15
27-09-01 09:00,9
27-09-01 08:00,7
27-09-01 07:00,6
27-09-01 06:00,8
27-09-01 05:00,
27-09-01 04:00,7
27-09-01 03:00,14
27-09-01 02:00,19
27-09-01 01:00,14
27-09-01 00:00,11
26-09-01 23:00,6
26-09-01 22:00,5
26-09-01 21:00,7
26-09-01 20:00,8
26-09-01 19:00,6
26-09-01 18:00,11
26-09-01 17:00,20
26-09-01 16:00,42
26-09-01 15:00,36
26-09-01 14:00,29
26-09-01 13:00,30
26-09-01 12:00,17
26-09-01 11:00,16
26-09-01 10:00,17
26-09-01 09:00,12
26-09-01 08:00,12
26-09-01 07:00,15
26-09-01 06:00,
26-09-01 05:00,14
26-09-01 04:00,15
26-09-01 03:00,17
26-09-01 02:00,17
26-09-01 01:00,16
26-09-01 00:00,22
25-09-01 23:00,13
25-09-01 22:00,10
25-09-01 21:00,5
25-09-01 20:00,14
25-09-01 19:00,18
25-09-01 18:00,25
25-09-01 17:00,43
25-09-01 16:00,42
25-09-01 15:00,42
25-09-01 14:00,47
25-09-01 13:00,40
25-09-01 12:00,35
25-09-01 11:00,34
25-09-01 10:00,32
25-09-01 09:00,21
25-09-01 08:00,17
25-09-01 07:00,20
25-09-01 06:00,
25-09-01 05:00,45
25-09-01 04:00,53
25-09-01 03:00,65
25-09-01 02:00,73
25-09-01 01:00,69
25-09-01 00:00,57
24-09-01 23:00,55
24-09-01 22:00,53
24-09-01 21:00,53
24-09-01 20:00,56
24-09-01 19:00,61
24-09-01 18:00,62
24-09-01 17:00,57
24-09-01 16:00,48
24-09-01 15:00,48
24-09-01 14:00,49
24-09-01 13:00,52
24-09-01 12:00,47
24-09-01 11:00,45
24-09-01 10:00,33
24-09-01 09:00,34
24-09-01 08:00,32
24-09-01 07:00,
24-09-01 06:00,27
24-09-01 05:00,44
24-09-01 04:00,49
24-09-01 03:00,48
24-09-01 02:00,49
24-09-01 01:00,51
24-09-01 00:00,53
23-09-01 23:00,48
23-09-01 22:00,50
23-09-01 21:00,56
23-09-01 20:00,60
23-09-01 19:00,62
23-09-01 18:00,70
