Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-09-01,35
29-09-01,43
28-09-01,36
27-09-01,41
26-09-01,51
25-09-01,42
24-09-01,31
23-09-01,28
22-09-01,25
21-09-01,21
20-09-01,24
19-09-01,27
18-09-01,36
17-09-01,31
16-09-01,22
15-09-01,21
14-09-01,24
13-09-01,16
12-09-01,24
11-09-01,20
10-09-01,10
09-09-01,8
08-09-01,11
07-09-01,30
06-09-01,35
05-09-01,32
04-09-01,23
03-09-01,21
02-09-01,22
01-09-01,54

