Datum Zeit,Glauchau NO
,µg/m³
01-10-01 00:00,6
30-09-01 23:00,24
30-09-01 22:00,23
30-09-01 21:00,38
30-09-01 20:00,39
30-09-01 19:00,34
30-09-01 18:00,16
30-09-01 17:00,13
30-09-01 16:00,10
30-09-01 15:00,7
30-09-01 14:00,7
30-09-01 13:00,7
30-09-01 12:00,8
30-09-01 11:00,9
30-09-01 10:00,14
30-09-01 09:00,
30-09-01 08:00,14
30-09-01 07:00,8
30-09-01 06:00,6
30-09-01 05:00,2
30-09-01 04:00,4
30-09-01 03:00,2
30-09-01 02:00,3
30-09-01 01:00,8
30-09-01 00:00,13
29-09-01 23:00,11
29-09-01 22:00,12
29-09-01 21:00,10
29-09-01 20:00,9
29-09-01 19:00,1
29-09-01 18:00,5
29-09-01 17:00,1
29-09-01 16:00,4
29-09-01 15:00,4
29-09-01 14:00,4
29-09-01 13:00,6
29-09-01 12:00,9
29-09-01 11:00,15
29-09-01 10:00,
29-09-01 09:00,46
29-09-01 08:00,56
29-09-01 07:00,87
29-09-01 06:00,77
29-09-01 05:00,49
29-09-01 04:00,34
29-09-01 03:00,25
29-09-01 02:00,36
29-09-01 01:00,66
29-09-01 00:00,41
28-09-01 23:00,42
28-09-01 22:00,55
28-09-01 21:00,77
28-09-01 20:00,74
28-09-01 19:00,60
28-09-01 18:00,34
28-09-01 17:00,24
28-09-01 16:00,38
28-09-01 15:00,20
28-09-01 14:00,50
28-09-01 13:00,78
28-09-01 12:00,86
28-09-01 11:00,94
28-09-01 10:00,
28-09-01 09:00,75
28-09-01 08:00,59
28-09-01 07:00,67
28-09-01 06:00,50
28-09-01 05:00,24
28-09-01 04:00,17
28-09-01 03:00,7
28-09-01 02:00,19
28-09-01 01:00,23
28-09-01 00:00,18
27-09-01 23:00,23
27-09-01 22:00,22
27-09-01 21:00,20
27-09-01 20:00,32
27-09-01 19:00,33
27-09-01 18:00,44
27-09-01 17:00,36
27-09-01 16:00,53
27-09-01 15:00,48
27-09-01 14:00,38
27-09-01 13:00,40
27-09-01 12:00,40
27-09-01 11:00,
27-09-01 10:00,42
27-09-01 09:00,66
27-09-01 08:00,300
27-09-01 07:00,250
27-09-01 06:00,146
27-09-01 05:00,76
27-09-01 04:00,49
27-09-01 03:00,29
27-09-01 02:00,49
27-09-01 01:00,28
27-09-01 00:00,34
26-09-01 23:00,25
26-09-01 22:00,38
26-09-01 21:00,41
26-09-01 20:00,40
26-09-01 19:00,59
26-09-01 18:00,14
26-09-01 17:00,9
26-09-01 16:00,17
26-09-01 15:00,13
26-09-01 14:00,12
26-09-01 13:00,42
26-09-01 12:00,55
26-09-01 11:00,
26-09-01 10:00,55
26-09-01 09:00,71
26-09-01 08:00,90
26-09-01 07:00,119
26-09-01 06:00,94
26-09-01 05:00,35
26-09-01 04:00,28
26-09-01 03:00,39
26-09-01 02:00,52
26-09-01 01:00,80
26-09-01 00:00,52
25-09-01 23:00,39
25-09-01 22:00,48
25-09-01 21:00,51
25-09-01 20:00,52
25-09-01 19:00,65
25-09-01 18:00,18
25-09-01 17:00,22
25-09-01 16:00,17
25-09-01 15:00,89
25-09-01 14:00,81
25-09-01 13:00,96
25-09-01 12:00,
25-09-01 11:00,71
25-09-01 10:00,89
25-09-01 09:00,103
25-09-01 08:00,94
25-09-01 07:00,120
25-09-01 06:00,69
25-09-01 05:00,28
25-09-01 04:00,14
25-09-01 03:00,13
25-09-01 02:00,13
25-09-01 01:00,14
25-09-01 00:00,18
24-09-01 23:00,13
24-09-01 22:00,27
24-09-01 21:00,28
24-09-01 20:00,41
24-09-01 19:00,36
24-09-01 18:00,47
24-09-01 17:00,24
24-09-01 16:00,15
24-09-01 15:00,13
24-09-01 14:00,13
24-09-01 13:00,10
24-09-01 12:00,
24-09-01 11:00,17
24-09-01 10:00,17
24-09-01 09:00,23
24-09-01 08:00,12
24-09-01 07:00,11
24-09-01 06:00,14
24-09-01 05:00,31
24-09-01 04:00,14
24-09-01 03:00,10
24-09-01 02:00,3
24-09-01 01:00,1
24-09-01 00:00,1
23-09-01 23:00,2
23-09-01 22:00,1
23-09-01 21:00,3
23-09-01 20:00,12
23-09-01 19:00,4
23-09-01 18:00,1
23-09-01 17:00,3
23-09-01 16:00,
23-09-01 15:00,1
23-09-01 14:00,2
23-09-01 13:00,1
23-09-01 12:00,3
23-09-01 11:00,3
23-09-01 10:00,6
23-09-01 09:00,7
23-09-01 08:00,6
23-09-01 07:00,2
23-09-01 06:00,1
23-09-01 05:00,3
23-09-01 04:00,3
23-09-01 03:00,6
23-09-01 02:00,6
23-09-01 01:00,11
23-09-01 00:00,10
22-09-01 23:00,10
22-09-01 22:00,13
22-09-01 21:00,11
22-09-01 20:00,4
22-09-01 19:00,13
22-09-01 18:00,13
22-09-01 17:00,
22-09-01 16:00,10
22-09-01 15:00,10
22-09-01 14:00,9
22-09-01 13:00,18
22-09-01 12:00,17
22-09-01 11:00,17
22-09-01 10:00,36
22-09-01 09:00,30
22-09-01 08:00,19
22-09-01 07:00,22
22-09-01 06:00,25
22-09-01 05:00,12
22-09-01 04:00,19
22-09-01 03:00,16
22-09-01 02:00,18
22-09-01 01:00,25
22-09-01 00:00,23
21-09-01 23:00,25
21-09-01 22:00,34
21-09-01 21:00,25
21-09-01 20:00,17
21-09-01 19:00,21
21-09-01 18:00,37
21-09-01 17:00,
21-09-01 16:00,26
21-09-01 15:00,37
21-09-01 14:00,31
21-09-01 13:00,38
21-09-01 12:00,37
21-09-01 11:00,41
21-09-01 10:00,40
21-09-01 09:00,40
21-09-01 08:00,40
21-09-01 07:00,43
21-09-01 06:00,32
21-09-01 05:00,17
21-09-01 04:00,12
