Datum Zeit,Goerlitz PM10
,µg/m³
30-09-01,38
29-09-01,31
28-09-01,26
27-09-01,35
26-09-01,31
25-09-01,15
24-09-01,23
23-09-01,26
22-09-01,21
21-09-01,19
20-09-01,24
19-09-01,21
18-09-01,17
17-09-01,22
16-09-01,17
15-09-01,22
14-09-01,21
13-09-01,18
12-09-01,16
11-09-01,16
10-09-01,8
09-09-01,6
08-09-01,7
07-09-01,25
06-09-01,24
05-09-01,25
04-09-01,18
03-09-01,25
02-09-01,13
01-09-01,21

