Datum Zeit,Leipzig-West SO2
,µg/m³
01-10-01 00:00,1.0
30-09-01 23:00,1.0
30-09-01 22:00,1.0
30-09-01 21:00,1.0
30-09-01 20:00,1.0
30-09-01 19:00,1.0
30-09-01 18:00,1.0
30-09-01 17:00,1.0
30-09-01 16:00,1.0
30-09-01 15:00,1.0
30-09-01 14:00,1.0
30-09-01 13:00,1.0
30-09-01 12:00,1.0
30-09-01 11:00,1.0
30-09-01 10:00,1.0
30-09-01 09:00,1.0
30-09-01 08:00,
30-09-01 07:00,1.0
30-09-01 06:00,1.0
30-09-01 05:00,1.0
30-09-01 04:00,1.0
30-09-01 03:00,1.0
30-09-01 02:00,1.0
30-09-01 01:00,1.0
30-09-01 00:00,1.0
29-09-01 23:00,1.5
29-09-01 22:00,1.0
29-09-01 21:00,1.1
29-09-01 20:00,1.0
29-09-01 19:00,1.0
29-09-01 18:00,1.0
29-09-01 17:00,1.0
29-09-01 16:00,1.8
29-09-01 15:00,2.4
29-09-01 14:00,3.6
29-09-01 13:00,1.2
29-09-01 12:00,1.9
29-09-01 11:00,1.0
29-09-01 10:00,1.0
29-09-01 09:00,1.0
29-09-01 08:00,
29-09-01 07:00,1.0
29-09-01 06:00,1.0
29-09-01 05:00,1.0
29-09-01 04:00,1.0
29-09-01 03:00,1.0
29-09-01 02:00,1.0
29-09-01 01:00,1.0
29-09-01 00:00,1.0
28-09-01 23:00,1.2
28-09-01 22:00,1.1
28-09-01 21:00,1.0
28-09-01 20:00,1.1
28-09-01 19:00,1.3
28-09-01 18:00,1.4
28-09-01 17:00,1.9
28-09-01 16:00,1.6
28-09-01 15:00,1.1
28-09-01 14:00,1.0
28-09-01 13:00,1.0
28-09-01 12:00,1.0
28-09-01 11:00,1.0
28-09-01 10:00,1.1
28-09-01 09:00,
28-09-01 08:00,2.9
28-09-01 07:00,10.5
28-09-01 06:00,2.2
28-09-01 05:00,1.0
28-09-01 04:00,1.0
28-09-01 03:00,1.0
28-09-01 02:00,1.0
28-09-01 01:00,1.0
28-09-01 00:00,1.2
27-09-01 23:00,1.1
27-09-01 22:00,1.0
27-09-01 21:00,1.0
27-09-01 20:00,1.1
27-09-01 19:00,1.7
27-09-01 18:00,1.9
27-09-01 17:00,1.3
27-09-01 16:00,1.6
27-09-01 15:00,1.2
27-09-01 14:00,1.1
27-09-01 13:00,1.7
27-09-01 12:00,2.2
27-09-01 11:00,1.6
27-09-01 10:00,1.3
27-09-01 09:00,
27-09-01 08:00,2.8
27-09-01 07:00,2.2
27-09-01 06:00,1.2
27-09-01 05:00,1.3
27-09-01 04:00,1.0
27-09-01 03:00,1.0
27-09-01 02:00,1.0
27-09-01 01:00,1.0
27-09-01 00:00,1.0
26-09-01 23:00,1.6
26-09-01 22:00,1.9
26-09-01 21:00,2.5
26-09-01 20:00,2.5
26-09-01 19:00,2.2
26-09-01 18:00,2.8
26-09-01 17:00,3.3
26-09-01 16:00,2.4
26-09-01 15:00,2.3
26-09-01 14:00,2.0
26-09-01 13:00,2.0
26-09-01 12:00,2.1
26-09-01 11:00,2.6
26-09-01 10:00,
26-09-01 09:00,2.3
26-09-01 08:00,2.0
26-09-01 07:00,1.6
26-09-01 06:00,1.4
26-09-01 05:00,1.2
26-09-01 04:00,1.6
26-09-01 03:00,1.2
26-09-01 02:00,1.9
26-09-01 01:00,1.5
26-09-01 00:00,1.2
25-09-01 23:00,1.0
25-09-01 22:00,1.0
25-09-01 21:00,1.0
25-09-01 20:00,1.0
25-09-01 19:00,1.0
25-09-01 18:00,1.0
25-09-01 17:00,1.0
25-09-01 16:00,1.0
25-09-01 15:00,1.0
25-09-01 14:00,1.0
25-09-01 13:00,1.0
25-09-01 12:00,1.0
25-09-01 11:00,1.0
25-09-01 10:00,
25-09-01 09:00,1.0
25-09-01 08:00,1.0
25-09-01 07:00,1.0
25-09-01 06:00,1.0
25-09-01 05:00,1.0
25-09-01 04:00,1.0
25-09-01 03:00,1.0
25-09-01 02:00,1.0
25-09-01 01:00,
25-09-01 00:00,1.5
24-09-01 23:00,2.3
24-09-01 22:00,1.7
24-09-01 21:00,2.2
24-09-01 20:00,2.4
24-09-01 19:00,1.7
24-09-01 18:00,2.1
24-09-01 17:00,2.3
24-09-01 16:00,2.5
24-09-01 15:00,3.6
24-09-01 14:00,3.9
24-09-01 13:00,4.8
24-09-01 12:00,5.0
24-09-01 11:00,5.8
24-09-01 10:00,6.3
24-09-01 09:00,6.2
24-09-01 08:00,5.8
24-09-01 07:00,6.9
24-09-01 06:00,8.1
24-09-01 05:00,6.0
24-09-01 04:00,6.2
24-09-01 03:00,4.6
24-09-01 02:00,3.5
24-09-01 01:00,
24-09-01 00:00,1.9
23-09-01 23:00,1.3
23-09-01 22:00,1.0
23-09-01 21:00,1.1
23-09-01 20:00,1.2
23-09-01 19:00,1.8
23-09-01 18:00,1.0
23-09-01 17:00,1.0
23-09-01 16:00,1.0
23-09-01 15:00,1.0
23-09-01 14:00,1.0
23-09-01 13:00,2.2
23-09-01 12:00,3.5
23-09-01 11:00,24.7
23-09-01 10:00,2.9
23-09-01 09:00,1.1
23-09-01 08:00,1.0
23-09-01 07:00,1.0
23-09-01 06:00,1.0
23-09-01 05:00,1.0
23-09-01 04:00,1.0
23-09-01 03:00,1.0
23-09-01 02:00,1.0
23-09-01 01:00,
23-09-01 00:00,1.1
22-09-01 23:00,1.3
22-09-01 22:00,1.0
22-09-01 21:00,1.0
22-09-01 20:00,1.4
22-09-01 19:00,1.2
22-09-01 18:00,4.7
22-09-01 17:00,3.2
22-09-01 16:00,1.0
22-09-01 15:00,1.0
22-09-01 14:00,1.0
22-09-01 13:00,3.5
22-09-01 12:00,1.0
22-09-01 11:00,1.0
22-09-01 10:00,1.2
22-09-01 09:00,1.0
22-09-01 08:00,1.7
22-09-01 07:00,2.2
22-09-01 06:00,1.1
22-09-01 05:00,1.0
22-09-01 04:00,1.0
22-09-01 03:00,1.0
22-09-01 02:00,
22-09-01 01:00,1.0
22-09-01 00:00,1.0
21-09-01 23:00,1.0
21-09-01 22:00,1.0
21-09-01 21:00,1.0
21-09-01 20:00,1.0
21-09-01 19:00,1.0
21-09-01 18:00,1.0
21-09-01 17:00,1.0
21-09-01 16:00,1.0
21-09-01 15:00,1.0
21-09-01 14:00,1.0
21-09-01 13:00,1.0
21-09-01 12:00,1.2
21-09-01 11:00,1.2
21-09-01 10:00,1.3
21-09-01 09:00,1.0
21-09-01 08:00,1.0
21-09-01 07:00,1.0
21-09-01 06:00,1.0
21-09-01 05:00,1.0
21-09-01 04:00,1.0
21-09-01 03:00,1.0
21-09-01 02:00,
21-09-01 01:00,1.0
21-09-01 00:00,1.0
20-09-01 23:00,1.0
20-09-01 22:00,1.0
20-09-01 21:00,1.0
20-09-01 20:00,1.0
20-09-01 19:00,1.1
20-09-01 18:00,1.0
20-09-01 17:00,1.0
20-09-01 16:00,1.0
20-09-01 15:00,1.0
20-09-01 14:00,1.0
20-09-01 13:00,1.0
20-09-01 12:00,1.0
20-09-01 11:00,1.0
20-09-01 10:00,1.0
20-09-01 09:00,1.0
20-09-01 08:00,1.1
20-09-01 07:00,1.9
20-09-01 06:00,2.1
20-09-01 05:00,1.7
20-09-01 04:00,2.7
20-09-01 03:00,
20-09-01 02:00,1.9
20-09-01 01:00,2.7
20-09-01 00:00,1.1
19-09-01 23:00,1.9
19-09-01 22:00,2.4
19-09-01 21:00,1.0
19-09-01 20:00,1.6
19-09-01 19:00,2.2
19-09-01 18:00,1.8
19-09-01 17:00,3.0
19-09-01 16:00,3.5
19-09-01 15:00,3.0
19-09-01 14:00,9.1
19-09-01 13:00,10.5
19-09-01 12:00,7.0
19-09-01 11:00,4.6
19-09-01 10:00,1.6
19-09-01 09:00,1.0
19-09-01 08:00,1.0
19-09-01 07:00,1.0
19-09-01 06:00,1.0
19-09-01 05:00,1.0
19-09-01 04:00,1.0
19-09-01 03:00,
19-09-01 02:00,1.0
19-09-01 01:00,1.0
19-09-01 00:00,1.2
18-09-01 23:00,1.5
18-09-01 22:00,2.0
18-09-01 21:00,2.9
18-09-01 20:00,2.1
18-09-01 19:00,8.0
18-09-01 18:00,15.2
18-09-01 17:00,1.8
18-09-01 16:00,6.8
18-09-01 15:00,6.6
18-09-01 14:00,2.1
18-09-01 13:00,1.6
18-09-01 12:00,1.3
18-09-01 11:00,1.5
18-09-01 10:00,2.3
18-09-01 09:00,2.0
18-09-01 08:00,1.7
18-09-01 07:00,1.7
18-09-01 06:00,1.4
18-09-01 05:00,1.5
18-09-01 04:00,
18-09-01 03:00,1.0
18-09-01 02:00,1.0
18-09-01 01:00,1.0
18-09-01 00:00,1.2
17-09-01 23:00,1.0
17-09-01 22:00,1.4
17-09-01 21:00,2.5
17-09-01 20:00,2.8
17-09-01 19:00,4.1
17-09-01 18:00,2.5
17-09-01 17:00,5.5
17-09-01 16:00,7.0
17-09-01 15:00,1.0
17-09-01 14:00,1.0
17-09-01 13:00,1.0
17-09-01 12:00,6.5
17-09-01 11:00,13.6
17-09-01 10:00,10.1
17-09-01 09:00,8.4
17-09-01 08:00,2.9
17-09-01 07:00,1.6
17-09-01 06:00,2.1
17-09-01 05:00,1.3
17-09-01 04:00,
17-09-01 03:00,1.0
17-09-01 02:00,1.0
17-09-01 01:00,1.0
17-09-01 00:00,4.2
16-09-01 23:00,4.0
16-09-01 22:00,1.0
16-09-01 21:00,1.0
