Datum Zeit,Schwartenberg PM10
,µg/m³
31-03-02,39
30-03-02,25
29-03-02,40
28-03-02,26
27-03-02,20
26-03-02,15
25-03-02,9
24-03-02,6
23-03-02,5
22-03-02,5
21-03-02,8
20-03-02,8
19-03-02,18
18-03-02,46
17-03-02,29
16-03-02,24
15-03-02,17
14-03-02,
13-03-02,41
12-03-02,39
11-03-02,
10-03-02,10
09-03-02,25
08-03-02,14
07-03-02,7
06-03-02,25
05-03-02,39
04-03-02,10
03-03-02,7
02-03-02,6
01-03-02,7

