Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-03-02,
30-03-02,38.32
29-03-02,
28-03-02,42.57
27-03-02,
26-03-02,16.58
25-03-02,
24-03-02,6.24
23-03-02,
22-03-02,13.35
21-03-02,
20-03-02,15.36
19-03-02,
18-03-02,32.13
17-03-02,
16-03-02,27.92
15-03-02,
14-03-02,6.51
13-03-02,
12-03-02,29.72
11-03-02,
10-03-02,6.78
09-03-02,
08-03-02,11.40
07-03-02,
06-03-02,26.92
05-03-02,
04-03-02,19.33
03-03-02,
02-03-02,10.81
01-03-02,

