Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-02,65
30-03-02,43
29-03-02,40
28-03-02,53
27-03-02,35
26-03-02,25
25-03-02,17
24-03-02,11
23-03-02,13
22-03-02,17
21-03-02,27
20-03-02,27
19-03-02,36
18-03-02,85
17-03-02,74
16-03-02,57
15-03-02,21
14-03-02,14
13-03-02,56
12-03-02,38
11-03-02,34
10-03-02,21
09-03-02,40
08-03-02,35
07-03-02,21
06-03-02,52
05-03-02,49
04-03-02,36
03-03-02,21
02-03-02,19
01-03-02,26

