Datum Zeit,Dresden-Nord PM2.5
,µg/m³
31-03-02,
30-03-02,26.25
29-03-02,
28-03-02,34.94
27-03-02,
26-03-02,16.39
25-03-02,
24-03-02,7.19
23-03-02,
22-03-02,7.83
21-03-02,
20-03-02,16.69
19-03-02,
18-03-02,60.19
17-03-02,
16-03-02,40.72
15-03-02,
14-03-02,9.72
13-03-02,
12-03-02,21.83
11-03-02,
10-03-02,10.65
09-03-02,
08-03-02,13.46
07-03-02,
06-03-02,31.79
05-03-02,
04-03-02,17.38
03-03-02,
02-03-02,7.40
01-03-02,

