Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-02,
30-03-02,
29-03-02,68
28-03-02,94
27-03-02,
26-03-02,52
25-03-02,46
24-03-02,13
23-03-02,20
22-03-02,26
21-03-02,30
20-03-02,32
19-03-02,34
18-03-02,59
17-03-02,76
16-03-02,75
15-03-02,37
14-03-02,22
13-03-02,68
12-03-02,
11-03-02,42
10-03-02,16
09-03-02,36
08-03-02,39
07-03-02,16
06-03-02,59
05-03-02,73
04-03-02,54
03-03-02,19
02-03-02,30
01-03-02,27

