Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-02,105
30-03-02,60
29-03-02,53
28-03-02,77
27-03-02,49
26-03-02,31
25-03-02,23
24-03-02,12
23-03-02,22
22-03-02,25
21-03-02,32
20-03-02,31
19-03-02,
18-03-02,58
17-03-02,64
16-03-02,57
15-03-02,21
14-03-02,13
13-03-02,57
12-03-02,52
11-03-02,30
10-03-02,14
09-03-02,32
08-03-02,34
07-03-02,19
06-03-02,49
05-03-02,51
04-03-02,35
03-03-02,17
02-03-02,20
01-03-02,22

