Datum Zeit,Freiberg PM10
,µg/m³
31-03-02,63
30-03-02,33
29-03-02,32
28-03-02,49
27-03-02,38
26-03-02,27
25-03-02,16
24-03-02,11
23-03-02,11
22-03-02,9
21-03-02,16
20-03-02,17
19-03-02,17
18-03-02,
17-03-02,55
16-03-02,56
15-03-02,23
14-03-02,13
13-03-02,49
12-03-02,35
11-03-02,22
10-03-02,13
09-03-02,28
08-03-02,24
07-03-02,11
06-03-02,38
05-03-02,36
04-03-02,
03-03-02,13
02-03-02,13
01-03-02,17

