Datum Zeit,Chemnitz-Hans-Link-Straße FEUCHT
23-01-19 07:00,84.3
23-01-19 06:00,83.7
23-01-19 05:00,82.7
23-01-19 04:00,77.7
23-01-19 03:00,75.7
23-01-19 02:00,73.0
23-01-19 01:00,74.0
23-01-19 00:00,75.6
22-01-19 23:00,77.1
22-01-19 22:00,78.3
22-01-19 21:00,78.4
22-01-19 20:00,76.9
22-01-19 19:00,76.0
22-01-19 18:00,73.2
22-01-19 17:00,65.4
22-01-19 16:00,56.4
22-01-19 15:00,54.7
22-01-19 14:00,51.4
22-01-19 13:00,53.9
22-01-19 12:00,58.5
22-01-19 11:00,69.5
22-01-19 10:00,81.1
22-01-19 09:00,87.8
22-01-19 08:00,89.1
22-01-19 07:00,89.9
22-01-19 06:00,89.9
22-01-19 05:00,90.4
22-01-19 04:00,90.7
22-01-19 03:00,90.8
22-01-19 02:00,90.6
22-01-19 01:00,89.5
22-01-19 00:00,87.7
21-01-19 23:00,86.5
21-01-19 22:00,84.8
21-01-19 21:00,83.4
21-01-19 20:00,80.9
21-01-19 19:00,80.3
21-01-19 18:00,74.7
21-01-19 17:00,63.2
21-01-19 16:00,55.1
21-01-19 15:00,57.5
21-01-19 14:00,58.0
21-01-19 13:00,63.9
21-01-19 12:00,69.9
21-01-19 11:00,73.8
21-01-19 10:00,81.4
21-01-19 09:00,87.1
21-01-19 08:00,87.2
21-01-19 07:00,87.7
21-01-19 06:00,88.0
21-01-19 05:00,88.8
21-01-19 04:00,88.9
21-01-19 03:00,89.7
21-01-19 02:00,90.3
21-01-19 01:00,90.5
21-01-19 00:00,90.5
20-01-19 23:00,90.5
20-01-19 22:00,89.2
20-01-19 21:00,86.8
20-01-19 20:00,83.4
20-01-19 19:00,81.8
20-01-19 18:00,79.4
20-01-19 17:00,72.8
20-01-19 16:00,69.2
20-01-19 15:00,68.7
20-01-19 14:00,67.9
20-01-19 13:00,69.0
20-01-19 12:00,71.3
20-01-19 11:00,73.4
20-01-19 10:00,81.4
20-01-19 09:00,89.2
20-01-19 08:00,90.8
20-01-19 07:00,91.0
20-01-19 06:00,90.7
20-01-19 05:00,89.7
20-01-19 04:00,88.4
20-01-19 03:00,85.9
20-01-19 02:00,80.0
20-01-19 01:00,76.4
20-01-19 00:00,76.4
19-01-19 23:00,75.6
19-01-19 22:00,73.3
19-01-19 21:00,73.0
19-01-19 20:00,71.2
19-01-19 19:00,63.6
19-01-19 18:00,57.6
19-01-19 17:00,50.0
19-01-19 16:00,42.4
19-01-19 15:00,45.5
19-01-19 14:00,46.4
19-01-19 13:00,48.8
19-01-19 12:00,54.7
19-01-19 11:00,74.2
19-01-19 10:00,82.9
19-01-19 09:00,87.6
19-01-19 08:00,89.5
19-01-19 07:00,89.7
19-01-19 06:00,89.7
19-01-19 05:00,89.7
19-01-19 04:00,88.3
19-01-19 03:00,89.8
19-01-19 02:00,89.9
19-01-19 01:00,89.1
19-01-19 00:00,90.0
18-01-19 23:00,88.8
18-01-19 22:00,87.7
18-01-19 21:00,86.8
18-01-19 20:00,85.5
18-01-19 19:00,82.8
18-01-19 18:00,77.4
18-01-19 17:00,68.8
18-01-19 16:00,62.5
18-01-19 15:00,65.7
18-01-19 14:00,65.3
18-01-19 13:00,67.9
18-01-19 12:00,73.5
18-01-19 11:00,73.8
18-01-19 10:00,74.5
18-01-19 09:00,85.7
18-01-19 08:00,91.2
18-01-19 07:00,90.4
18-01-19 06:00,84.6
18-01-19 05:00,82.3
18-01-19 04:00,80.2
18-01-19 03:00,81.8
18-01-19 02:00,84.8
18-01-19 01:00,85.5
18-01-19 00:00,83.2
17-01-19 23:00,88.7
17-01-19 22:00,89.7
17-01-19 21:00,92.3
17-01-19 20:00,83.1
17-01-19 19:00,78.6
17-01-19 18:00,78.3
17-01-19 17:00,81.3
17-01-19 16:00,75.3
17-01-19 15:00,78.5
17-01-19 14:00,78.3
17-01-19 13:00,80.4
17-01-19 12:00,81.9
17-01-19 11:00,82.8
17-01-19 10:00,80.0
17-01-19 09:00,78.1
17-01-19 08:00,75.3
17-01-19 07:00,74.4
17-01-19 06:00,72.5
17-01-19 05:00,70.9
17-01-19 04:00,70.2
17-01-19 03:00,67.7
17-01-19 02:00,63.7
17-01-19 01:00,63.1
17-01-19 00:00,66.2
16-01-19 23:00,70.6
16-01-19 22:00,81.0
16-01-19 21:00,87.1
16-01-19 20:00,85.4
16-01-19 19:00,84.4
16-01-19 18:00,82.7
16-01-19 17:00,78.1
16-01-19 16:00,77.2
16-01-19 15:00,77.5
16-01-19 14:00,77.5
16-01-19 13:00,82.0
16-01-19 12:00,80.0
16-01-19 11:00,80.4
16-01-19 10:00,82.8
16-01-19 09:00,83.7
16-01-19 08:00,83.8
16-01-19 07:00,84.2
16-01-19 06:00,84.5
16-01-19 05:00,85.9
16-01-19 04:00,86.1
16-01-19 03:00,87.0
16-01-19 02:00,90.5
16-01-19 01:00,91.7
16-01-19 00:00,89.1
15-01-19 23:00,84.0
15-01-19 22:00,82.8
15-01-19 21:00,85.6
15-01-19 20:00,84.8
15-01-19 19:00,84.8
15-01-19 18:00,86.2
15-01-19 17:00,86.7
15-01-19 16:00,90.3
15-01-19 15:00,87.6
15-01-19 14:00,77.6
15-01-19 13:00,73.7
15-01-19 12:00,70.9
15-01-19 11:00,70.9
15-01-19 10:00,74.1
15-01-19 09:00,77.2
15-01-19 08:00,78.7
15-01-19 07:00,81.6
15-01-19 06:00,78.8
15-01-19 05:00,79.3
15-01-19 04:00,79.5
15-01-19 03:00,81.9
15-01-19 02:00,81.2
15-01-19 01:00,82.3
15-01-19 00:00,80.2
14-01-19 23:00,80.2
14-01-19 22:00,78.8
14-01-19 21:00,80.0
14-01-19 20:00,80.5
14-01-19 19:00,82.9
14-01-19 18:00,89.5
14-01-19 17:00,95.8
14-01-19 16:00,85.8
14-01-19 15:00,81.8
14-01-19 14:00,78.0
14-01-19 13:00,80.1
14-01-19 12:00,85.2
14-01-19 11:00,81.3
14-01-19 10:00,71.2
14-01-19 09:00,70.2
14-01-19 08:00,73.2
14-01-19 07:00,73.6
14-01-19 06:00,74.4
14-01-19 05:00,78.2
14-01-19 04:00,
14-01-19 03:00,87.2
14-01-19 02:00,83.9
14-01-19 01:00,87.0
14-01-19 00:00,87.8
13-01-19 23:00,91.7
13-01-19 22:00,91.9
13-01-19 21:00,93.2
13-01-19 20:00,96.9
13-01-19 19:00,97.9
13-01-19 18:00,97.8
13-01-19 17:00,97.0
13-01-19 16:00,95.7
13-01-19 15:00,94.6
13-01-19 14:00,94.5
13-01-19 13:00,90.8
13-01-19 12:00,90.8
13-01-19 11:00,88.3
13-01-19 10:00,86.6
13-01-19 09:00,87.8
13-01-19 08:00,90.5
13-01-19 07:00,91.4
13-01-19 06:00,90.3
13-01-19 05:00,92.6
13-01-19 04:00,94.8
13-01-19 03:00,93.2
13-01-19 02:00,94.5
13-01-19 01:00,94.4
13-01-19 00:00,93.1
12-01-19 23:00,92.7
12-01-19 22:00,91.2
12-01-19 21:00,90.9
12-01-19 20:00,92.4
12-01-19 19:00,91.3
12-01-19 18:00,94.3
12-01-19 17:00,92.8
12-01-19 16:00,86.4
12-01-19 15:00,87.4
12-01-19 14:00,88.4
12-01-19 13:00,87.0
12-01-19 12:00,91.2
12-01-19 11:00,93.0
12-01-19 10:00,90.8
12-01-19 09:00,88.9
12-01-19 08:00,89.4
12-01-19 07:00,90.9
12-01-19 06:00,92.9
12-01-19 05:00,92.6
12-01-19 04:00,91.0
12-01-19 03:00,91.2
12-01-19 02:00,92.5
12-01-19 01:00,93.2
12-01-19 00:00,93.9
11-01-19 23:00,96.3
11-01-19 22:00,96.8
11-01-19 21:00,97.6
11-01-19 20:00,98.0
11-01-19 19:00,98.2
11-01-19 18:00,97.8
11-01-19 17:00,96.6
11-01-19 16:00,94.9
11-01-19 15:00,93.6
11-01-19 14:00,94.1
11-01-19 13:00,93.2
11-01-19 12:00,93.3
11-01-19 11:00,93.8
11-01-19 10:00,93.2
11-01-19 09:00,93.5
11-01-19 08:00,93.5
11-01-19 07:00,90.6
11-01-19 06:00,91.3
11-01-19 05:00,91.6
11-01-19 04:00,91.1
11-01-19 03:00,91.4
11-01-19 02:00,90.8
11-01-19 01:00,91.7
11-01-19 00:00,91.8
10-01-19 23:00,92.7
10-01-19 22:00,92.0
10-01-19 21:00,93.1
10-01-19 20:00,94.2
10-01-19 19:00,94.8
10-01-19 18:00,95.0
10-01-19 17:00,94.2
10-01-19 16:00,93.9
10-01-19 15:00,94.0
10-01-19 14:00,93.7
10-01-19 13:00,93.4
10-01-19 12:00,95.6
10-01-19 11:00,97.6
10-01-19 10:00,99.0
10-01-19 09:00,99.3
10-01-19 08:00,99.2
10-01-19 07:00,99.3
10-01-19 06:00,99.3
10-01-19 05:00,99.2
10-01-19 04:00,99.1
10-01-19 03:00,98.9
10-01-19 02:00,99.3
10-01-19 01:00,99.2
10-01-19 00:00,99.4
09-01-19 23:00,99.6
09-01-19 22:00,99.5
09-01-19 21:00,99.8
09-01-19 20:00,99.9
09-01-19 19:00,99.9
09-01-19 18:00,99.6
09-01-19 17:00,99.7
09-01-19 16:00,99.7
09-01-19 15:00,100.0
09-01-19 14:00,100.0
09-01-19 13:00,100.0
09-01-19 12:00,100.0
09-01-19 11:00,100.0
09-01-19 10:00,100.0
09-01-19 09:00,100.0
09-01-19 08:00,100.0
09-01-19 07:00,100.0
09-01-19 06:00,100.0
09-01-19 05:00,100.0
09-01-19 04:00,99.8
09-01-19 03:00,99.2
09-01-19 02:00,99.4
09-01-19 01:00,96.1
09-01-19 00:00,93.7
08-01-19 23:00,94.6
08-01-19 22:00,93.0
08-01-19 21:00,92.8
08-01-19 20:00,90.7
08-01-19 19:00,91.0
08-01-19 18:00,91.5
08-01-19 17:00,94.0
08-01-19 16:00,92.5
08-01-19 15:00,93.2
08-01-19 14:00,92.3
08-01-19 13:00,90.4
08-01-19 12:00,92.7
08-01-19 11:00,91.3
08-01-19 10:00,82.9
08-01-19 09:00,86.7
08-01-19 08:00,89.4
08-01-19 07:00,89.3
08-01-19 06:00,88.3
08-01-19 05:00,92.0
08-01-19 04:00,92.8
08-01-19 03:00,93.9
08-01-19 02:00,92.5
08-01-19 01:00,91.6
08-01-19 00:00,90.8
07-01-19 23:00,93.4
07-01-19 22:00,94.5
07-01-19 21:00,92.6
07-01-19 20:00,93.0
07-01-19 19:00,91.6
07-01-19 18:00,90.2
07-01-19 17:00,88.7
07-01-19 16:00,89.9
07-01-19 15:00,94.1
07-01-19 14:00,96.3
07-01-19 13:00,96.9
07-01-19 12:00,97.1
07-01-19 11:00,97.5
07-01-19 10:00,96.9
07-01-19 09:00,97.4
07-01-19 08:00,97.5
07-01-19 07:00,98.0
07-01-19 06:00,97.5
07-01-19 05:00,95.3
07-01-19 04:00,92.8
07-01-19 03:00,93.7
07-01-19 02:00,94.0
07-01-19 01:00,94.0
07-01-19 00:00,94.1
06-01-19 23:00,94.0
06-01-19 22:00,94.3
06-01-19 21:00,94.4
06-01-19 20:00,94.3
06-01-19 19:00,93.4
06-01-19 18:00,87.3
06-01-19 17:00,81.5
06-01-19 16:00,80.5
06-01-19 15:00,79.6
06-01-19 14:00,81.2
06-01-19 13:00,81.4
06-01-19 12:00,83.9
06-01-19 11:00,88.6
06-01-19 10:00,91.3
06-01-19 09:00,92.2
06-01-19 08:00,89.6
06-01-19 07:00,90.4
06-01-19 06:00,93.6
06-01-19 05:00,87.3
06-01-19 04:00,86.1
06-01-19 03:00,88.9
06-01-19 02:00,93.4
06-01-19 01:00,93.8
06-01-19 00:00,94.1
05-01-19 23:00,94.8
05-01-19 22:00,95.5
05-01-19 21:00,96.2
05-01-19 20:00,96.4
05-01-19 19:00,96.5
05-01-19 18:00,95.5
05-01-19 17:00,95.4
05-01-19 16:00,94.9
05-01-19 15:00,96.4
05-01-19 14:00,97.7
05-01-19 13:00,98.2
05-01-19 12:00,98.8
05-01-19 11:00,98.2
05-01-19 10:00,98.2
05-01-19 09:00,97.7
05-01-19 08:00,97.4
05-01-19 07:00,97.1
05-01-19 06:00,96.8
05-01-19 05:00,97.4
05-01-19 04:00,97.2
05-01-19 03:00,97.7
05-01-19 02:00,97.3
05-01-19 01:00,97.1
05-01-19 00:00,97.1
04-01-19 23:00,96.7
04-01-19 22:00,97.4
04-01-19 21:00,96.8
04-01-19 20:00,96.1
04-01-19 19:00,96.3
04-01-19 18:00,95.5
04-01-19 17:00,94.4
04-01-19 16:00,91.8
04-01-19 15:00,93.9
04-01-19 14:00,91.4
04-01-19 13:00,85.1
04-01-19 12:00,86.4
04-01-19 11:00,88.4
04-01-19 10:00,86.7
04-01-19 09:00,93.5
04-01-19 08:00,93.6
04-01-19 07:00,92.8
04-01-19 06:00,94.1
04-01-19 05:00,93.7
04-01-19 04:00,92.6
04-01-19 03:00,93.1
04-01-19 02:00,91.9
04-01-19 01:00,92.0
04-01-19 00:00,92.0
03-01-19 23:00,92.4
03-01-19 22:00,93.8
03-01-19 21:00,93.3
03-01-19 20:00,92.4
03-01-19 19:00,92.6
03-01-19 18:00,92.7
03-01-19 17:00,92.6
03-01-19 16:00,90.1
03-01-19 15:00,74.1
03-01-19 14:00,69.6
03-01-19 13:00,68.8
03-01-19 12:00,71.8
03-01-19 11:00,76.3
03-01-19 10:00,78.9
03-01-19 09:00,81.6
03-01-19 08:00,84.1
03-01-19 07:00,86.4
03-01-19 06:00,86.0
03-01-19 05:00,84.2
03-01-19 04:00,82.3
03-01-19 03:00,81.0
03-01-19 02:00,76.1
03-01-19 01:00,70.3
03-01-19 00:00,66.1
02-01-19 23:00,60.8
02-01-19 22:00,54.6
02-01-19 21:00,62.9
02-01-19 20:00,66.5
02-01-19 19:00,61.4
02-01-19 18:00,64.5
02-01-19 17:00,65.0
02-01-19 16:00,63.2
02-01-19 15:00,67.7
02-01-19 14:00,72.8
02-01-19 13:00,74.6
02-01-19 12:00,77.8
02-01-19 11:00,86.9
02-01-19 10:00,89.0
02-01-19 09:00,75.6
02-01-19 08:00,79.4
02-01-19 07:00,81.1
02-01-19 06:00,83.1
02-01-19 05:00,84.6
02-01-19 04:00,86.2
02-01-19 03:00,86.6
02-01-19 02:00,83.8
02-01-19 01:00,92.5
02-01-19 00:00,89.8
01-01-19 23:00,78.9
01-01-19 22:00,83.2
01-01-19 21:00,85.7
01-01-19 20:00,87.4
01-01-19 19:00,75.8
01-01-19 18:00,82.7
01-01-19 17:00,89.1
01-01-19 16:00,91.7
01-01-19 15:00,88.7
01-01-19 14:00,90.1
01-01-19 13:00,86.8
01-01-19 12:00,91.7
01-01-19 11:00,94.1
01-01-19 10:00,88.7
01-01-19 09:00,85.1
01-01-19 08:00,84.4
01-01-19 07:00,82.2
01-01-19 06:00,81.9
01-01-19 05:00,83.6
01-01-19 04:00,88.1
01-01-19 03:00,91.0
01-01-19 02:00,93.9
01-01-19 01:00,95.2

