Datum Zeit,Borna FEUCHT
23-01-19 21:00,84.4
23-01-19 20:00,85.8
23-01-19 19:00,86.1
23-01-19 18:00,84.5
23-01-19 17:00,80.3
23-01-19 16:00,73.7
23-01-19 15:00,54.7
23-01-19 14:00,60.2
23-01-19 13:00,68.5
23-01-19 12:00,72.7
23-01-19 11:00,76.2
23-01-19 10:00,82.2
23-01-19 09:00,85.9
23-01-19 08:00,85.5
23-01-19 07:00,85.9
23-01-19 06:00,85.7
23-01-19 05:00,87.3
23-01-19 04:00,87.8
23-01-19 03:00,87.6
23-01-19 02:00,87.1
23-01-19 01:00,86.8
23-01-19 00:00,85.4
22-01-19 23:00,84.1
22-01-19 22:00,83.5
22-01-19 21:00,81.5
22-01-19 20:00,77.3
22-01-19 19:00,74.6
22-01-19 18:00,72.2
22-01-19 17:00,64.5
22-01-19 16:00,56.7
22-01-19 15:00,60.6
22-01-19 14:00,64.5
22-01-19 13:00,67.2
22-01-19 12:00,70.9
22-01-19 11:00,69.5
22-01-19 10:00,74.6
22-01-19 09:00,85.9
22-01-19 08:00,87.4
22-01-19 07:00,86.9
22-01-19 06:00,87.2
22-01-19 05:00,86.5
22-01-19 04:00,88.1
22-01-19 03:00,88.4
22-01-19 02:00,89.1
22-01-19 01:00,89.5
22-01-19 00:00,88.7
21-01-19 23:00,89.2
21-01-19 22:00,90.0
21-01-19 21:00,88.0
21-01-19 20:00,88.2
21-01-19 19:00,88.0
21-01-19 18:00,84.2
21-01-19 17:00,70.3
21-01-19 16:00,59.5
21-01-19 15:00,62.9
21-01-19 14:00,66.1
21-01-19 13:00,68.1
21-01-19 12:00,72.7
21-01-19 11:00,74.8
21-01-19 10:00,81.7
21-01-19 09:00,86.8
21-01-19 08:00,88.0
21-01-19 07:00,88.1
21-01-19 06:00,88.3
21-01-19 05:00,88.0
21-01-19 04:00,88.3
21-01-19 03:00,88.5
21-01-19 02:00,88.8
21-01-19 01:00,87.4
21-01-19 00:00,87.7
20-01-19 23:00,87.7
20-01-19 22:00,87.3
20-01-19 21:00,84.7
20-01-19 20:00,81.6
20-01-19 19:00,79.2
20-01-19 18:00,76.6
20-01-19 17:00,68.4
20-01-19 16:00,64.8
20-01-19 15:00,63.1
20-01-19 14:00,64.7
20-01-19 13:00,64.9
20-01-19 12:00,67.0
20-01-19 11:00,67.5
20-01-19 10:00,79.0
20-01-19 09:00,87.3
20-01-19 08:00,88.1
20-01-19 07:00,87.5
20-01-19 06:00,87.4
20-01-19 05:00,87.7
20-01-19 04:00,86.8
20-01-19 03:00,85.8
20-01-19 02:00,83.2
20-01-19 01:00,78.8
20-01-19 00:00,70.6
19-01-19 23:00,66.2
19-01-19 22:00,65.0
19-01-19 21:00,61.6
19-01-19 20:00,61.5
19-01-19 19:00,61.4
19-01-19 18:00,67.3
19-01-19 17:00,56.6
19-01-19 16:00,45.8
19-01-19 15:00,44.0
19-01-19 14:00,47.8
19-01-19 13:00,54.2
19-01-19 12:00,60.6
19-01-19 11:00,62.5
19-01-19 10:00,73.9
19-01-19 09:00,82.2
19-01-19 08:00,84.2
19-01-19 07:00,84.1
19-01-19 06:00,85.0
19-01-19 05:00,85.0
19-01-19 04:00,84.2
19-01-19 03:00,81.5
19-01-19 02:00,78.9
19-01-19 01:00,80.0
19-01-19 00:00,81.6
18-01-19 23:00,79.9
18-01-19 22:00,79.4
18-01-19 21:00,79.0
18-01-19 20:00,81.3
18-01-19 19:00,76.8
18-01-19 18:00,69.5
18-01-19 17:00,63.2
18-01-19 16:00,57.8
18-01-19 15:00,60.0
18-01-19 14:00,61.8
18-01-19 13:00,64.8
18-01-19 12:00,67.7
18-01-19 11:00,68.6
18-01-19 10:00,73.6
18-01-19 09:00,77.1
18-01-19 08:00,86.6
18-01-19 07:00,92.2
18-01-19 06:00,94.7
18-01-19 05:00,79.3
18-01-19 04:00,79.9
18-01-19 03:00,78.7
18-01-19 02:00,77.6
18-01-19 01:00,78.2
18-01-19 00:00,77.6
17-01-19 23:00,81.3
17-01-19 22:00,82.8
17-01-19 21:00,84.2
17-01-19 20:00,89.9
17-01-19 19:00,78.2
17-01-19 18:00,74.1
17-01-19 17:00,75.0
17-01-19 16:00,76.7
17-01-19 15:00,74.4
17-01-19 14:00,71.1
17-01-19 13:00,74.7
17-01-19 12:00,77.4
17-01-19 11:00,78.0
17-01-19 10:00,76.9
17-01-19 09:00,74.8
17-01-19 08:00,72.3
17-01-19 07:00,70.6
17-01-19 06:00,69.6
17-01-19 05:00,68.7
17-01-19 04:00,69.2
17-01-19 03:00,68.6
17-01-19 02:00,68.4
17-01-19 01:00,68.5
17-01-19 00:00,70.1
16-01-19 23:00,74.6
16-01-19 22:00,76.4
16-01-19 21:00,77.7
16-01-19 20:00,76.7
16-01-19 19:00,77.4
16-01-19 18:00,76.6
16-01-19 17:00,72.9
16-01-19 16:00,74.8
16-01-19 15:00,75.8
16-01-19 14:00,75.7
16-01-19 13:00,77.0
16-01-19 12:00,78.4
16-01-19 11:00,77.6
16-01-19 10:00,79.0
16-01-19 09:00,81.7
16-01-19 08:00,77.0
16-01-19 07:00,76.5
16-01-19 06:00,77.2
16-01-19 05:00,77.8
16-01-19 04:00,78.3
16-01-19 03:00,78.5
16-01-19 02:00,78.1
16-01-19 01:00,78.1
16-01-19 00:00,79.2
15-01-19 23:00,75.7
15-01-19 22:00,75.4
15-01-19 21:00,74.7
15-01-19 20:00,75.1
15-01-19 19:00,75.1
15-01-19 18:00,75.8
15-01-19 17:00,76.1
15-01-19 16:00,74.3
15-01-19 15:00,76.2
15-01-19 14:00,75.2
15-01-19 13:00,74.3
15-01-19 12:00,73.9
15-01-19 11:00,73.0
15-01-19 10:00,74.4
15-01-19 09:00,76.8
15-01-19 08:00,78.3
15-01-19 07:00,78.8
15-01-19 06:00,78.0
15-01-19 05:00,78.8
15-01-19 04:00,79.6
15-01-19 03:00,79.1
15-01-19 02:00,82.0
15-01-19 01:00,80.2
15-01-19 00:00,78.1
14-01-19 23:00,78.3
14-01-19 22:00,76.5
14-01-19 21:00,78.0
14-01-19 20:00,79.9
14-01-19 19:00,82.1
14-01-19 18:00,89.6
14-01-19 17:00,95.4
14-01-19 16:00,81.6
14-01-19 15:00,70.8
14-01-19 14:00,72.1
14-01-19 13:00,70.5
14-01-19 12:00,77.7
14-01-19 11:00,87.5
14-01-19 10:00,68.6
14-01-19 09:00,67.3
14-01-19 08:00,70.5
14-01-19 07:00,71.6
14-01-19 06:00,71.0
14-01-19 05:00,73.7
14-01-19 04:00,76.7
14-01-19 03:00,83.5
14-01-19 02:00,81.3
14-01-19 01:00,80.7
14-01-19 00:00,82.8
13-01-19 23:00,86.3
13-01-19 22:00,87.4
13-01-19 21:00,87.4
13-01-19 20:00,87.4
13-01-19 19:00,94.9
13-01-19 18:00,96.8
13-01-19 17:00,94.9
13-01-19 16:00,92.6
13-01-19 15:00,91.0
13-01-19 14:00,90.9
13-01-19 13:00,93.2
13-01-19 12:00,90.8
13-01-19 11:00,88.6
13-01-19 10:00,82.1
13-01-19 09:00,81.7
13-01-19 08:00,82.8
13-01-19 07:00,84.3
13-01-19 06:00,83.8
13-01-19 05:00,83.7
13-01-19 04:00,85.5
13-01-19 03:00,86.8
13-01-19 02:00,86.8
13-01-19 01:00,88.8
13-01-19 00:00,86.7
12-01-19 23:00,85.9
12-01-19 22:00,84.4
12-01-19 21:00,84.8
12-01-19 20:00,86.8
12-01-19 19:00,88.3
12-01-19 18:00,88.2
12-01-19 17:00,89.8
12-01-19 16:00,84.7
12-01-19 15:00,82.1
12-01-19 14:00,84.7
12-01-19 13:00,82.9
12-01-19 12:00,83.7
12-01-19 11:00,89.7
12-01-19 10:00,89.2
12-01-19 09:00,85.3
12-01-19 08:00,83.3
12-01-19 07:00,82.6
12-01-19 06:00,84.0
12-01-19 05:00,84.0
12-01-19 04:00,84.6
12-01-19 03:00,84.2
12-01-19 02:00,87.1
12-01-19 01:00,89.0
12-01-19 00:00,88.9
11-01-19 23:00,90.0
11-01-19 22:00,89.7
11-01-19 21:00,92.3
11-01-19 20:00,94.8
11-01-19 19:00,97.1
11-01-19 18:00,97.3
11-01-19 17:00,96.9
11-01-19 16:00,94.4
11-01-19 15:00,94.1
11-01-19 14:00,97.9
11-01-19 13:00,98.1
11-01-19 12:00,97.2
11-01-19 11:00,96.6
11-01-19 10:00,95.1
11-01-19 09:00,90.8
11-01-19 08:00,90.2
11-01-19 07:00,90.0
11-01-19 06:00,85.3
11-01-19 05:00,81.3
11-01-19 04:00,81.1
11-01-19 03:00,79.7
11-01-19 02:00,79.7
11-01-19 01:00,81.7
11-01-19 00:00,83.3
10-01-19 23:00,83.2
10-01-19 22:00,80.3
10-01-19 21:00,77.7
10-01-19 20:00,77.8
10-01-19 19:00,77.7
10-01-19 18:00,78.8
10-01-19 17:00,81.9
10-01-19 16:00,82.1
10-01-19 15:00,84.0
10-01-19 14:00,88.1
10-01-19 13:00,87.1
10-01-19 12:00,87.8
10-01-19 11:00,89.3
10-01-19 10:00,91.3
10-01-19 09:00,95.0
10-01-19 08:00,96.8
10-01-19 07:00,97.0
10-01-19 06:00,96.6
10-01-19 05:00,95.4
10-01-19 04:00,95.3
10-01-19 03:00,95.5
10-01-19 02:00,97.0
10-01-19 01:00,97.7
10-01-19 00:00,97.7
09-01-19 23:00,97.1
09-01-19 22:00,97.4
09-01-19 21:00,97.5
09-01-19 20:00,96.9
09-01-19 19:00,97.7
09-01-19 18:00,98.4
09-01-19 17:00,98.4
09-01-19 16:00,97.3
09-01-19 15:00,97.7
09-01-19 14:00,97.5
09-01-19 13:00,96.7
09-01-19 12:00,96.5
09-01-19 11:00,95.5
09-01-19 10:00,97.1
09-01-19 09:00,97.0
09-01-19 08:00,96.8
09-01-19 07:00,97.3
09-01-19 06:00,97.4
09-01-19 05:00,97.1
09-01-19 04:00,96.1
09-01-19 03:00,95.0
09-01-19 02:00,95.2
09-01-19 01:00,95.0
09-01-19 00:00,89.0
08-01-19 23:00,84.6
08-01-19 22:00,89.6
08-01-19 21:00,90.1
08-01-19 20:00,87.7
08-01-19 19:00,80.8
08-01-19 18:00,81.5
08-01-19 17:00,88.2
08-01-19 16:00,89.6
08-01-19 15:00,86.0
08-01-19 14:00,87.9
08-01-19 13:00,81.3
08-01-19 12:00,84.2
08-01-19 11:00,86.0
08-01-19 10:00,82.2
08-01-19 09:00,82.6
08-01-19 08:00,85.9
08-01-19 07:00,83.3
08-01-19 06:00,85.1
08-01-19 05:00,85.8
08-01-19 04:00,88.4
08-01-19 03:00,88.4
08-01-19 02:00,88.9
08-01-19 01:00,88.1
08-01-19 00:00,87.2
07-01-19 23:00,84.7
07-01-19 22:00,87.6
07-01-19 21:00,89.0
07-01-19 20:00,86.6
07-01-19 19:00,89.0
07-01-19 18:00,91.4
07-01-19 17:00,88.3
07-01-19 16:00,82.8
07-01-19 15:00,82.7
07-01-19 14:00,89.7
07-01-19 13:00,94.4
07-01-19 12:00,95.4
07-01-19 11:00,95.4
07-01-19 10:00,92.2
07-01-19 09:00,92.1
07-01-19 08:00,94.0
07-01-19 07:00,95.6
07-01-19 06:00,96.2
07-01-19 05:00,97.0
07-01-19 04:00,95.1
07-01-19 03:00,95.1
07-01-19 02:00,95.8
07-01-19 01:00,95.1
07-01-19 00:00,92.4
06-01-19 23:00,92.0
06-01-19 22:00,90.8
06-01-19 21:00,91.1
06-01-19 20:00,92.2
06-01-19 19:00,89.5
06-01-19 18:00,85.9
06-01-19 17:00,79.6
06-01-19 16:00,74.0
06-01-19 15:00,72.4
06-01-19 14:00,72.3
06-01-19 13:00,73.0
06-01-19 12:00,74.4
06-01-19 11:00,78.1
06-01-19 10:00,83.9
06-01-19 09:00,86.9
06-01-19 08:00,87.2
06-01-19 07:00,85.8
06-01-19 06:00,81.7
06-01-19 05:00,83.5
06-01-19 04:00,85.1
06-01-19 03:00,85.8
06-01-19 02:00,86.8
06-01-19 01:00,89.2
06-01-19 00:00,89.3
05-01-19 23:00,90.5
05-01-19 22:00,92.4
05-01-19 21:00,93.0
05-01-19 20:00,92.6
05-01-19 19:00,93.0
05-01-19 18:00,92.8
05-01-19 17:00,93.0
05-01-19 16:00,92.9
05-01-19 15:00,92.8
05-01-19 14:00,94.2
05-01-19 13:00,96.1
05-01-19 12:00,96.8
05-01-19 11:00,97.6
05-01-19 10:00,98.4
05-01-19 09:00,98.6
05-01-19 08:00,98.5
05-01-19 07:00,98.0
05-01-19 06:00,97.4
05-01-19 05:00,97.4
05-01-19 04:00,96.9
05-01-19 03:00,97.6
05-01-19 02:00,97.7
05-01-19 01:00,97.4
05-01-19 00:00,97.5
04-01-19 23:00,96.1
04-01-19 22:00,94.7
04-01-19 21:00,95.8
04-01-19 20:00,97.0
04-01-19 19:00,97.2
04-01-19 18:00,96.3
04-01-19 17:00,92.8
04-01-19 16:00,87.9
04-01-19 15:00,88.3
04-01-19 14:00,86.2
04-01-19 13:00,83.8
04-01-19 12:00,81.5
04-01-19 11:00,78.1
04-01-19 10:00,79.4
04-01-19 09:00,85.1
04-01-19 08:00,92.0
04-01-19 07:00,95.0
04-01-19 06:00,93.7
04-01-19 05:00,91.2
04-01-19 04:00,88.8
04-01-19 03:00,87.5
04-01-19 02:00,87.5
04-01-19 01:00,87.6
04-01-19 00:00,87.9
03-01-19 23:00,88.9
03-01-19 22:00,87.2
03-01-19 21:00,86.1
03-01-19 20:00,88.1
03-01-19 19:00,91.5
03-01-19 18:00,85.7
03-01-19 17:00,71.2
03-01-19 16:00,66.4
03-01-19 15:00,64.5
03-01-19 14:00,63.1
03-01-19 13:00,64.9
03-01-19 12:00,66.2
03-01-19 11:00,69.7
03-01-19 10:00,75.2
03-01-19 09:00,78.5
03-01-19 08:00,79.7
03-01-19 07:00,80.8
03-01-19 06:00,82.5
03-01-19 05:00,81.3
03-01-19 04:00,79.9
03-01-19 03:00,78.9
03-01-19 02:00,76.6
03-01-19 01:00,74.3
03-01-19 00:00,69.5
02-01-19 23:00,64.2
02-01-19 22:00,59.4
02-01-19 21:00,56.9
02-01-19 20:00,60.3
02-01-19 19:00,74.6
02-01-19 18:00,68.4
02-01-19 17:00,58.9
02-01-19 16:00,54.8
02-01-19 15:00,58.3
02-01-19 14:00,65.8
02-01-19 13:00,67.5
02-01-19 12:00,76.8
02-01-19 11:00,93.9
02-01-19 10:00,75.6
02-01-19 09:00,72.4
02-01-19 08:00,75.0
02-01-19 07:00,79.8
02-01-19 06:00,80.1
02-01-19 05:00,79.7
02-01-19 04:00,78.6
02-01-19 03:00,77.5
02-01-19 02:00,76.5
02-01-19 01:00,84.7
02-01-19 00:00,84.5
01-01-19 23:00,77.8
01-01-19 22:00,72.1
01-01-19 21:00,74.4
01-01-19 20:00,85.8
01-01-19 19:00,79.4
01-01-19 18:00,73.2
01-01-19 17:00,84.0
01-01-19 16:00,87.2
01-01-19 15:00,86.3
01-01-19 14:00,87.5
01-01-19 13:00,85.9
01-01-19 12:00,82.9
01-01-19 11:00,87.0
01-01-19 10:00,88.0
01-01-19 09:00,81.8
01-01-19 08:00,81.4
01-01-19 07:00,79.8
01-01-19 06:00,78.1
01-01-19 05:00,78.8
01-01-19 04:00,80.5
01-01-19 03:00,85.9
01-01-19 02:00,88.8
01-01-19 01:00,90.2

