Datum Zeit,Freiberg WINDRI
24-01-19 10:00,75
24-01-19 09:00,87
24-01-19 08:00,83
24-01-19 07:00,86
24-01-19 06:00,87
24-01-19 05:00,117
24-01-19 04:00,106
24-01-19 03:00,115
24-01-19 02:00,119
24-01-19 01:00,76
24-01-19 00:00,89
23-01-19 23:00,81
23-01-19 22:00,75
23-01-19 21:00,92
23-01-19 20:00,87
23-01-19 19:00,94
23-01-19 18:00,70
23-01-19 17:00,69
23-01-19 16:00,88
23-01-19 15:00,105
23-01-19 14:00,119
23-01-19 13:00,135
23-01-19 12:00,144
23-01-19 11:00,151
23-01-19 10:00,151
23-01-19 09:00,139
23-01-19 08:00,143
23-01-19 07:00,121
23-01-19 06:00,169
23-01-19 05:00,151
23-01-19 04:00,347
23-01-19 03:00,355
23-01-19 02:00,132
23-01-19 01:00,148
23-01-19 00:00,147
22-01-19 23:00,156
22-01-19 22:00,162
22-01-19 21:00,155
22-01-19 20:00,154
22-01-19 19:00,154
22-01-19 18:00,157
22-01-19 17:00,151
22-01-19 16:00,151
22-01-19 15:00,161
22-01-19 14:00,150
22-01-19 13:00,150
22-01-19 12:00,150
22-01-19 11:00,136
22-01-19 10:00,147
22-01-19 09:00,145
22-01-19 08:00,147
22-01-19 07:00,146
22-01-19 06:00,140
22-01-19 05:00,146
22-01-19 04:00,145
22-01-19 03:00,150
22-01-19 02:00,152
22-01-19 01:00,151
22-01-19 00:00,151
21-01-19 23:00,141
21-01-19 22:00,144
21-01-19 21:00,147
21-01-19 20:00,146
21-01-19 19:00,146
21-01-19 18:00,139
21-01-19 17:00,320
21-01-19 16:00,195
21-01-19 15:00,176
21-01-19 14:00,301
21-01-19 13:00,211
21-01-19 12:00,135
21-01-19 11:00,137
21-01-19 10:00,138
21-01-19 09:00,150
21-01-19 08:00,152
21-01-19 07:00,151
21-01-19 06:00,152
21-01-19 05:00,154
21-01-19 04:00,157
21-01-19 03:00,154
21-01-19 02:00,158
21-01-19 01:00,155
21-01-19 00:00,149
20-01-19 23:00,149
20-01-19 22:00,148
20-01-19 21:00,144
20-01-19 20:00,196
20-01-19 19:00,314
20-01-19 18:00,267
20-01-19 17:00,149
20-01-19 16:00,146
20-01-19 15:00,134
20-01-19 14:00,140
20-01-19 13:00,130
20-01-19 12:00,146
20-01-19 11:00,144
20-01-19 10:00,136
20-01-19 09:00,143
20-01-19 08:00,140
20-01-19 07:00,138
20-01-19 06:00,157
20-01-19 05:00,10
20-01-19 04:00,142
20-01-19 03:00,131
20-01-19 02:00,136
20-01-19 01:00,148
20-01-19 00:00,139
19-01-19 23:00,141
19-01-19 22:00,135
19-01-19 21:00,136
19-01-19 20:00,149
19-01-19 19:00,146
19-01-19 18:00,143
19-01-19 17:00,143
19-01-19 16:00,148
19-01-19 15:00,145
19-01-19 14:00,135
19-01-19 13:00,138
19-01-19 12:00,138
19-01-19 11:00,142
19-01-19 10:00,143
19-01-19 09:00,155
19-01-19 08:00,152
19-01-19 07:00,149
19-01-19 06:00,145
19-01-19 05:00,141
19-01-19 04:00,146
19-01-19 03:00,145
19-01-19 02:00,140
19-01-19 01:00,144
19-01-19 00:00,144
18-01-19 23:00,159
18-01-19 22:00,186
18-01-19 21:00,141
18-01-19 20:00,139
18-01-19 19:00,164
18-01-19 18:00,180
18-01-19 17:00,186
18-01-19 16:00,241
18-01-19 15:00,305
18-01-19 14:00,305
18-01-19 13:00,304
18-01-19 12:00,308
18-01-19 11:00,317
18-01-19 10:00,319
18-01-19 09:00,320
18-01-19 08:00,319
18-01-19 07:00,319
18-01-19 06:00,298
18-01-19 05:00,303
18-01-19 04:00,300
18-01-19 03:00,299
18-01-19 02:00,294
18-01-19 01:00,300
18-01-19 00:00,296
17-01-19 23:00,267
17-01-19 22:00,300
17-01-19 21:00,292
17-01-19 20:00,214
17-01-19 19:00,205
17-01-19 18:00,205
17-01-19 17:00,205
17-01-19 16:00,203
17-01-19 15:00,209
17-01-19 14:00,215
17-01-19 13:00,223
17-01-19 12:00,211
17-01-19 11:00,221
17-01-19 10:00,220
17-01-19 09:00,217
17-01-19 08:00,236
17-01-19 07:00,233
17-01-19 06:00,221
17-01-19 05:00,235
17-01-19 04:00,214
17-01-19 03:00,205
17-01-19 02:00,192
17-01-19 01:00,197
17-01-19 00:00,201
16-01-19 23:00,200
16-01-19 22:00,200
16-01-19 21:00,154
16-01-19 20:00,147
16-01-19 19:00,165
16-01-19 18:00,191
16-01-19 17:00,205
16-01-19 16:00,204
16-01-19 15:00,207
16-01-19 14:00,209
16-01-19 13:00,223
16-01-19 12:00,217
16-01-19 11:00,217
16-01-19 10:00,213
16-01-19 09:00,209
16-01-19 08:00,207
16-01-19 07:00,220
16-01-19 06:00,256
16-01-19 05:00,235
16-01-19 04:00,245
16-01-19 03:00,255
16-01-19 02:00,239
16-01-19 01:00,255
16-01-19 00:00,239
15-01-19 23:00,261
15-01-19 22:00,247
15-01-19 21:00,263
15-01-19 20:00,270
15-01-19 19:00,241
15-01-19 18:00,236
15-01-19 17:00,251
15-01-19 16:00,256
15-01-19 15:00,297
15-01-19 14:00,299
15-01-19 13:00,294
15-01-19 12:00,301
15-01-19 11:00,299
15-01-19 10:00,303
15-01-19 09:00,304
15-01-19 08:00,305
15-01-19 07:00,301
15-01-19 06:00,302
15-01-19 05:00,304
15-01-19 04:00,305
15-01-19 03:00,305
15-01-19 02:00,301
15-01-19 01:00,299
15-01-19 00:00,300
14-01-19 23:00,298
14-01-19 22:00,302
14-01-19 21:00,302
14-01-19 20:00,301
14-01-19 19:00,308
14-01-19 18:00,313
14-01-19 17:00,319
14-01-19 16:00,322
14-01-19 15:00,325
14-01-19 14:00,319
14-01-19 13:00,314
14-01-19 12:00,317
14-01-19 11:00,319
14-01-19 10:00,318
14-01-19 09:00,307
14-01-19 08:00,311
14-01-19 07:00,315
14-01-19 06:00,318
14-01-19 05:00,311
14-01-19 04:00,310
14-01-19 03:00,309
14-01-19 02:00,305
14-01-19 01:00,303
14-01-19 00:00,308
13-01-19 23:00,310
13-01-19 22:00,317
13-01-19 21:00,293
13-01-19 20:00,279
13-01-19 19:00,253
13-01-19 18:00,249
13-01-19 17:00,253
13-01-19 16:00,250
13-01-19 15:00,228
13-01-19 14:00,221
13-01-19 13:00,219
13-01-19 12:00,233
13-01-19 11:00,223
13-01-19 10:00,228
13-01-19 09:00,245
13-01-19 08:00,256
13-01-19 07:00,264
13-01-19 06:00,245
13-01-19 05:00,292
13-01-19 04:00,296
13-01-19 03:00,290
13-01-19 02:00,263
13-01-19 01:00,281
13-01-19 00:00,295
12-01-19 23:00,294
12-01-19 22:00,282
12-01-19 21:00,261
12-01-19 20:00,251
12-01-19 19:00,225
12-01-19 18:00,225
12-01-19 17:00,234
12-01-19 16:00,242
12-01-19 15:00,245
12-01-19 14:00,298
12-01-19 13:00,302
12-01-19 12:00,301
12-01-19 11:00,303
12-01-19 10:00,302
12-01-19 09:00,301
12-01-19 08:00,300
12-01-19 07:00,303
12-01-19 06:00,305
12-01-19 05:00,304
12-01-19 04:00,307
12-01-19 03:00,307
12-01-19 02:00,302
12-01-19 01:00,306
12-01-19 00:00,303
11-01-19 23:00,302
11-01-19 22:00,300
11-01-19 21:00,304
11-01-19 20:00,284
11-01-19 19:00,265
11-01-19 18:00,243
11-01-19 17:00,239
11-01-19 16:00,231
11-01-19 15:00,231
11-01-19 14:00,224
11-01-19 13:00,222
11-01-19 12:00,212
11-01-19 11:00,203
11-01-19 10:00,202
11-01-19 09:00,210
11-01-19 08:00,211
11-01-19 07:00,207
11-01-19 06:00,212
11-01-19 05:00,212
11-01-19 04:00,239
11-01-19 03:00,265
11-01-19 02:00,303
11-01-19 01:00,301
11-01-19 00:00,304
10-01-19 23:00,313
10-01-19 22:00,319
10-01-19 21:00,326
10-01-19 20:00,329
10-01-19 19:00,332
10-01-19 18:00,331
10-01-19 17:00,334
10-01-19 16:00,337
10-01-19 15:00,338
10-01-19 14:00,343
10-01-19 13:00,343
10-01-19 12:00,348
10-01-19 11:00,347
10-01-19 10:00,350
10-01-19 09:00,348
10-01-19 08:00,344
10-01-19 07:00,347
10-01-19 06:00,359
10-01-19 05:00,359
10-01-19 04:00,354
10-01-19 03:00,354
10-01-19 02:00,350
10-01-19 01:00,349
10-01-19 00:00,346
09-01-19 23:00,341
09-01-19 22:00,338
09-01-19 21:00,330
09-01-19 20:00,327
09-01-19 19:00,323
09-01-19 18:00,326
09-01-19 17:00,328
09-01-19 16:00,329
09-01-19 15:00,325
09-01-19 14:00,322
09-01-19 13:00,319
09-01-19 12:00,317
09-01-19 11:00,318
09-01-19 10:00,318
09-01-19 09:00,318
09-01-19 08:00,315
09-01-19 07:00,316
09-01-19 06:00,314
09-01-19 05:00,315
09-01-19 04:00,308
09-01-19 03:00,312
09-01-19 02:00,313
09-01-19 01:00,314
09-01-19 00:00,314
08-01-19 23:00,312
08-01-19 22:00,314
08-01-19 21:00,305
08-01-19 20:00,303
08-01-19 19:00,303
08-01-19 18:00,305
08-01-19 17:00,304
08-01-19 16:00,300
08-01-19 15:00,270
08-01-19 14:00,238
08-01-19 13:00,223
08-01-19 12:00,231
08-01-19 11:00,266
08-01-19 10:00,234
08-01-19 09:00,236
08-01-19 08:00,245
08-01-19 07:00,257
08-01-19 06:00,245
08-01-19 05:00,218
08-01-19 04:00,215
08-01-19 03:00,213
08-01-19 02:00,217
08-01-19 01:00,208
08-01-19 00:00,211
07-01-19 23:00,212
07-01-19 22:00,221
07-01-19 21:00,244
07-01-19 20:00,271
07-01-19 19:00,301
07-01-19 18:00,302
07-01-19 17:00,304
07-01-19 16:00,302
07-01-19 15:00,310
07-01-19 14:00,318
07-01-19 13:00,316
07-01-19 12:00,317
07-01-19 11:00,322
07-01-19 10:00,323
07-01-19 09:00,328
07-01-19 08:00,325
07-01-19 07:00,313
07-01-19 06:00,307
07-01-19 05:00,286
07-01-19 04:00,279
07-01-19 03:00,307
07-01-19 02:00,299
07-01-19 01:00,298
07-01-19 00:00,284
06-01-19 23:00,308
06-01-19 22:00,320
06-01-19 21:00,320
06-01-19 20:00,327
06-01-19 19:00,326
06-01-19 18:00,321
06-01-19 17:00,321
06-01-19 16:00,321
06-01-19 15:00,338
06-01-19 14:00,334
06-01-19 13:00,340
06-01-19 12:00,328
06-01-19 11:00,327
06-01-19 10:00,331
06-01-19 09:00,331
06-01-19 08:00,330
06-01-19 07:00,324
06-01-19 06:00,315
06-01-19 05:00,339
06-01-19 04:00,346
06-01-19 03:00,354
06-01-19 02:00,353
06-01-19 01:00,358
06-01-19 00:00,355
05-01-19 23:00,346
05-01-19 22:00,342
05-01-19 21:00,340
05-01-19 20:00,328
05-01-19 19:00,327
05-01-19 18:00,324
05-01-19 17:00,325
05-01-19 16:00,325
05-01-19 15:00,328
05-01-19 14:00,330
05-01-19 13:00,326
05-01-19 12:00,325
05-01-19 11:00,322
05-01-19 10:00,311
05-01-19 09:00,306
05-01-19 08:00,303
05-01-19 07:00,303
05-01-19 06:00,299
05-01-19 05:00,298
05-01-19 04:00,299
05-01-19 03:00,302
05-01-19 02:00,304
05-01-19 01:00,305
05-01-19 00:00,307
04-01-19 23:00,309
04-01-19 22:00,315
04-01-19 21:00,313
04-01-19 20:00,309
04-01-19 19:00,309
04-01-19 18:00,305
04-01-19 17:00,303
04-01-19 16:00,305
04-01-19 15:00,305
04-01-19 14:00,291
04-01-19 13:00,290
04-01-19 12:00,286
04-01-19 11:00,284
04-01-19 10:00,302
04-01-19 09:00,307
04-01-19 08:00,307
04-01-19 07:00,303
04-01-19 06:00,298
04-01-19 05:00,305
04-01-19 04:00,309
04-01-19 03:00,307
04-01-19 02:00,314
04-01-19 01:00,317
04-01-19 00:00,328
03-01-19 23:00,337
03-01-19 22:00,332
03-01-19 21:00,325
03-01-19 20:00,320
03-01-19 19:00,324
03-01-19 18:00,327
03-01-19 17:00,321
03-01-19 16:00,320
03-01-19 15:00,320
03-01-19 14:00,329
03-01-19 13:00,323
03-01-19 12:00,315
03-01-19 11:00,311
03-01-19 10:00,308
03-01-19 09:00,307
03-01-19 08:00,305
03-01-19 07:00,309
03-01-19 06:00,317
03-01-19 05:00,315
03-01-19 04:00,319
03-01-19 03:00,316
03-01-19 02:00,318
03-01-19 01:00,323
03-01-19 00:00,327
02-01-19 23:00,321
02-01-19 22:00,340
02-01-19 21:00,332
02-01-19 20:00,332
02-01-19 19:00,327
02-01-19 18:00,329
02-01-19 17:00,329
02-01-19 16:00,333
02-01-19 15:00,350
02-01-19 14:00,336
02-01-19 13:00,326
02-01-19 12:00,326
02-01-19 11:00,321
02-01-19 10:00,320
02-01-19 09:00,314
02-01-19 08:00,320
02-01-19 07:00,316
02-01-19 06:00,318
02-01-19 05:00,314
02-01-19 04:00,318
02-01-19 03:00,314
02-01-19 02:00,310
02-01-19 01:00,312
02-01-19 00:00,308
01-01-19 23:00,311
01-01-19 22:00,309
01-01-19 21:00,314
01-01-19 20:00,311
01-01-19 19:00,302
01-01-19 18:00,309
01-01-19 17:00,315
01-01-19 16:00,306
01-01-19 15:00,306
01-01-19 14:00,298
01-01-19 13:00,300
01-01-19 12:00,296
01-01-19 11:00,297
01-01-19 10:00,295
01-01-19 09:00,295
01-01-19 08:00,281
01-01-19 07:00,277
01-01-19 06:00,241
01-01-19 05:00,220
01-01-19 04:00,224
01-01-19 03:00,219
01-01-19 02:00,261
01-01-19 01:00,299

