Datum Zeit,Carlsfeld FEUCHT
24-01-19 06:00,92.9
24-01-19 05:00,93.1
24-01-19 04:00,93.0
24-01-19 03:00,92.5
24-01-19 02:00,91.8
24-01-19 01:00,91.4
24-01-19 00:00,90.0
23-01-19 23:00,88.0
23-01-19 22:00,83.1
23-01-19 21:00,82.4
23-01-19 20:00,79.6
23-01-19 19:00,81.3
23-01-19 18:00,79.2
23-01-19 17:00,77.6
23-01-19 16:00,74.4
23-01-19 15:00,72.7
23-01-19 14:00,74.8
23-01-19 13:00,79.1
23-01-19 12:00,79.6
23-01-19 11:00,77.8
23-01-19 10:00,80.6
23-01-19 09:00,81.6
23-01-19 08:00,77.2
23-01-19 07:00,81.2
23-01-19 06:00,82.0
23-01-19 05:00,85.5
23-01-19 04:00,88.2
23-01-19 03:00,89.0
23-01-19 02:00,90.3
23-01-19 01:00,89.4
23-01-19 00:00,89.2
22-01-19 23:00,90.8
22-01-19 22:00,91.0
22-01-19 21:00,91.2
22-01-19 20:00,91.8
22-01-19 19:00,92.0
22-01-19 18:00,92.4
22-01-19 17:00,92.6
22-01-19 16:00,90.0
22-01-19 15:00,86.5
22-01-19 14:00,87.9
22-01-19 13:00,84.2
22-01-19 12:00,85.3
22-01-19 11:00,86.2
22-01-19 10:00,89.6
22-01-19 09:00,90.9
22-01-19 08:00,90.7
22-01-19 07:00,90.6
22-01-19 06:00,90.6
22-01-19 05:00,91.2
22-01-19 04:00,91.5
22-01-19 03:00,88.9
22-01-19 02:00,90.0
22-01-19 01:00,90.2
22-01-19 00:00,90.1
21-01-19 23:00,90.1
21-01-19 22:00,87.7
21-01-19 21:00,85.9
21-01-19 20:00,85.3
21-01-19 19:00,86.1
21-01-19 18:00,86.2
21-01-19 17:00,85.1
21-01-19 16:00,83.7
21-01-19 15:00,81.7
21-01-19 14:00,81.2
21-01-19 13:00,81.7
21-01-19 12:00,80.8
21-01-19 11:00,82.8
21-01-19 10:00,88.7
21-01-19 09:00,91.6
21-01-19 08:00,92.0
21-01-19 07:00,91.3
21-01-19 06:00,91.8
21-01-19 05:00,91.6
21-01-19 04:00,91.5
21-01-19 03:00,90.8
21-01-19 02:00,90.6
21-01-19 01:00,90.9
21-01-19 00:00,90.4
20-01-19 23:00,90.4
20-01-19 22:00,90.9
20-01-19 21:00,91.2
20-01-19 20:00,91.1
20-01-19 19:00,91.7
20-01-19 18:00,92.1
20-01-19 17:00,92.3
20-01-19 16:00,92.5
20-01-19 15:00,93.3
20-01-19 14:00,92.8
20-01-19 13:00,92.2
20-01-19 12:00,92.7
20-01-19 11:00,93.1
20-01-19 10:00,94.0
20-01-19 09:00,94.0
20-01-19 08:00,94.1
20-01-19 07:00,92.6
20-01-19 06:00,93.6
20-01-19 05:00,91.1
20-01-19 04:00,87.8
20-01-19 03:00,86.7
20-01-19 02:00,84.8
20-01-19 01:00,83.8
20-01-19 00:00,83.8
19-01-19 23:00,88.8
19-01-19 22:00,87.7
19-01-19 21:00,83.0
19-01-19 20:00,76.9
19-01-19 19:00,74.4
19-01-19 18:00,74.1
19-01-19 17:00,79.7
19-01-19 16:00,70.1
19-01-19 15:00,66.0
19-01-19 14:00,65.4
19-01-19 13:00,65.4
19-01-19 12:00,66.3
19-01-19 11:00,62.1
19-01-19 10:00,61.1
19-01-19 09:00,69.7
19-01-19 08:00,69.7
19-01-19 07:00,70.8
19-01-19 06:00,86.5
19-01-19 05:00,86.5
19-01-19 04:00,88.9
19-01-19 03:00,88.5
19-01-19 02:00,88.6
19-01-19 01:00,89.2
19-01-19 00:00,89.2
18-01-19 23:00,89.1
18-01-19 22:00,89.5
18-01-19 21:00,90.0
18-01-19 20:00,91.0
18-01-19 19:00,90.3
18-01-19 18:00,90.7
18-01-19 17:00,91.0
18-01-19 16:00,87.4
18-01-19 15:00,83.9
18-01-19 14:00,83.4
18-01-19 13:00,86.4
18-01-19 12:00,86.8
18-01-19 11:00,91.5
18-01-19 10:00,93.0
18-01-19 09:00,93.7
18-01-19 08:00,92.9
18-01-19 07:00,93.0
18-01-19 06:00,93.0
18-01-19 05:00,93.2
18-01-19 04:00,92.1
18-01-19 03:00,91.8
18-01-19 02:00,91.9
18-01-19 01:00,93.2
18-01-19 00:00,92.6
17-01-19 23:00,94.2
17-01-19 22:00,95.5
17-01-19 21:00,94.7
17-01-19 20:00,94.1
17-01-19 19:00,93.9
17-01-19 18:00,94.2
17-01-19 17:00,93.1
17-01-19 16:00,94.9
17-01-19 15:00,97.8
17-01-19 14:00,97.1
17-01-19 13:00,97.4
17-01-19 12:00,96.9
17-01-19 11:00,97.5
17-01-19 10:00,97.3
17-01-19 09:00,96.7
17-01-19 08:00,96.2
17-01-19 07:00,94.1
17-01-19 06:00,93.3
17-01-19 05:00,91.7
17-01-19 04:00,90.0
17-01-19 03:00,89.3
17-01-19 02:00,86.5
17-01-19 01:00,85.5
17-01-19 00:00,87.0
16-01-19 23:00,90.5
16-01-19 22:00,93.1
16-01-19 21:00,91.7
16-01-19 20:00,93.8
16-01-19 19:00,95.1
16-01-19 18:00,95.6
16-01-19 17:00,95.4
16-01-19 16:00,96.5
16-01-19 15:00,97.8
16-01-19 14:00,99.0
16-01-19 13:00,99.1
16-01-19 12:00,
16-01-19 11:00,
16-01-19 10:00,
16-01-19 09:00,
16-01-19 08:00,
16-01-19 07:00,
16-01-19 06:00,
16-01-19 05:00,
16-01-19 04:00,
16-01-19 03:00,
16-01-19 02:00,
16-01-19 01:00,
16-01-19 00:00,
15-01-19 23:00,
15-01-19 22:00,
15-01-19 21:00,
15-01-19 20:00,
15-01-19 19:00,
15-01-19 18:00,
15-01-19 17:00,96.1
15-01-19 16:00,95.7
15-01-19 15:00,94.7
15-01-19 14:00,93.8
15-01-19 13:00,92.9
15-01-19 12:00,92.1
15-01-19 11:00,91.8
15-01-19 10:00,92.6
15-01-19 09:00,93.6
15-01-19 08:00,92.8
15-01-19 07:00,93.6
15-01-19 06:00,94.1
15-01-19 05:00,94.6
15-01-19 04:00,94.5
15-01-19 03:00,95.0
15-01-19 02:00,95.2
15-01-19 01:00,94.6
15-01-19 00:00,94.0
14-01-19 23:00,93.9
14-01-19 22:00,92.7
14-01-19 21:00,92.4
14-01-19 20:00,92.8
14-01-19 19:00,94.1
14-01-19 18:00,92.2
14-01-19 17:00,90.8
14-01-19 16:00,91.0
14-01-19 15:00,93.1
14-01-19 14:00,92.8
14-01-19 13:00,92.9
14-01-19 12:00,93.4
14-01-19 11:00,93.3
14-01-19 10:00,92.8
14-01-19 09:00,93.2
14-01-19 08:00,93.3
14-01-19 07:00,93.0
14-01-19 06:00,94.3
14-01-19 05:00,96.2
14-01-19 04:00,97.5
14-01-19 03:00,98.0
14-01-19 02:00,98.1
14-01-19 01:00,98.1
14-01-19 00:00,98.4
13-01-19 23:00,98.0
13-01-19 22:00,98.1
13-01-19 21:00,98.8
13-01-19 20:00,99.0
13-01-19 19:00,99.0
13-01-19 18:00,98.2
13-01-19 17:00,97.7
13-01-19 16:00,97.2
13-01-19 15:00,97.0
13-01-19 14:00,97.2
13-01-19 13:00,97.7
13-01-19 12:00,97.7
13-01-19 11:00,98.5
13-01-19 10:00,98.4
13-01-19 09:00,97.7
13-01-19 08:00,98.3
13-01-19 07:00,98.4
13-01-19 06:00,98.5
13-01-19 05:00,98.5
13-01-19 04:00,98.2
13-01-19 03:00,98.2
13-01-19 02:00,98.2
13-01-19 01:00,97.1
13-01-19 00:00,97.7
12-01-19 23:00,97.1
12-01-19 22:00,96.3
12-01-19 21:00,96.2
12-01-19 20:00,96.1
12-01-19 19:00,95.9
12-01-19 18:00,95.9
12-01-19 17:00,96.4
12-01-19 16:00,97.1
12-01-19 15:00,97.6
12-01-19 14:00,98.0
12-01-19 13:00,97.9
12-01-19 12:00,98.6
12-01-19 11:00,98.9
12-01-19 10:00,98.7
12-01-19 09:00,98.6
12-01-19 08:00,98.6
12-01-19 07:00,98.6
12-01-19 06:00,98.8
12-01-19 05:00,98.9
12-01-19 04:00,98.6
12-01-19 03:00,98.4
12-01-19 02:00,98.7
12-01-19 01:00,98.9
12-01-19 00:00,98.9
11-01-19 23:00,98.8
11-01-19 22:00,98.7
11-01-19 21:00,98.4
11-01-19 20:00,97.2
11-01-19 19:00,96.5
11-01-19 18:00,95.6
11-01-19 17:00,93.8
11-01-19 16:00,92.7
11-01-19 15:00,91.9
11-01-19 14:00,91.1
11-01-19 13:00,90.8
11-01-19 12:00,90.9
11-01-19 11:00,91.7
11-01-19 10:00,92.1
11-01-19 09:00,91.4
11-01-19 08:00,92.7
11-01-19 07:00,92.4
11-01-19 06:00,91.0
11-01-19 05:00,90.9
11-01-19 04:00,92.1
11-01-19 03:00,93.1
11-01-19 02:00,93.4
11-01-19 01:00,92.5
11-01-19 00:00,92.0
10-01-19 23:00,92.3
10-01-19 22:00,93.1
10-01-19 21:00,93.1
10-01-19 20:00,93.0
10-01-19 19:00,93.0
10-01-19 18:00,93.0
10-01-19 17:00,92.8
10-01-19 16:00,93.1
10-01-19 15:00,93.6
10-01-19 14:00,93.9
10-01-19 13:00,95.5
10-01-19 12:00,
10-01-19 11:00,95.2
10-01-19 10:00,94.2
10-01-19 09:00,94.0
10-01-19 08:00,94.7
10-01-19 07:00,94.5
10-01-19 06:00,94.9
10-01-19 05:00,94.8
10-01-19 04:00,94.9
10-01-19 03:00,94.6
10-01-19 02:00,94.5
10-01-19 01:00,94.1
10-01-19 00:00,94.1
09-01-19 23:00,93.6
09-01-19 22:00,93.3
09-01-19 21:00,93.4
09-01-19 20:00,93.6
09-01-19 19:00,93.6
09-01-19 18:00,93.4
09-01-19 17:00,93.1
09-01-19 16:00,93.0
09-01-19 15:00,92.8
09-01-19 14:00,92.8
09-01-19 13:00,92.8
09-01-19 12:00,93.4
09-01-19 11:00,93.1
09-01-19 10:00,93.1
09-01-19 09:00,93.2
09-01-19 08:00,93.5
09-01-19 07:00,93.8
09-01-19 06:00,94.0
09-01-19 05:00,94.0
09-01-19 04:00,94.3
09-01-19 03:00,94.8
09-01-19 02:00,95.3
09-01-19 01:00,95.8
09-01-19 00:00,96.4
08-01-19 23:00,96.6
08-01-19 22:00,97.3
08-01-19 21:00,97.1
08-01-19 20:00,96.3
08-01-19 19:00,97.1
08-01-19 18:00,97.6
08-01-19 17:00,97.3
08-01-19 16:00,97.2
08-01-19 15:00,97.0
08-01-19 14:00,96.1
08-01-19 13:00,96.0
08-01-19 12:00,96.2
08-01-19 11:00,95.8
08-01-19 10:00,95.9
08-01-19 09:00,95.7
08-01-19 08:00,96.5
08-01-19 07:00,96.2
08-01-19 06:00,95.9
08-01-19 05:00,95.4
08-01-19 04:00,95.3
08-01-19 03:00,95.7
08-01-19 02:00,96.3
08-01-19 01:00,96.2
08-01-19 00:00,97.4
07-01-19 23:00,97.1
07-01-19 22:00,97.3
07-01-19 21:00,98.1
07-01-19 20:00,98.7
07-01-19 19:00,98.4
07-01-19 18:00,98.8
07-01-19 17:00,99.1
07-01-19 16:00,99.1
07-01-19 15:00,98.4
07-01-19 14:00,98.0
07-01-19 13:00,97.9
07-01-19 12:00,98.7
07-01-19 11:00,99.1
07-01-19 10:00,99.3
07-01-19 09:00,99.0
07-01-19 08:00,98.9
07-01-19 07:00,99.0
07-01-19 06:00,98.9
07-01-19 05:00,99.1
07-01-19 04:00,99.0
07-01-19 03:00,98.7
07-01-19 02:00,98.2
07-01-19 01:00,98.6
07-01-19 00:00,98.9
06-01-19 23:00,99.0
06-01-19 22:00,98.8
06-01-19 21:00,97.7
06-01-19 20:00,97.8
06-01-19 19:00,97.1
06-01-19 18:00,97.2
06-01-19 17:00,96.7
06-01-19 16:00,96.6
06-01-19 15:00,96.0
06-01-19 14:00,95.6
06-01-19 13:00,96.2
06-01-19 12:00,96.4
06-01-19 11:00,96.1
06-01-19 10:00,96.1
06-01-19 09:00,97.0
06-01-19 08:00,96.8
06-01-19 07:00,95.7
06-01-19 06:00,96.6
06-01-19 05:00,99.0
06-01-19 04:00,98.8
06-01-19 03:00,98.4
06-01-19 02:00,98.1
06-01-19 01:00,98.2
06-01-19 00:00,99.0
05-01-19 23:00,98.9
05-01-19 22:00,99.1
05-01-19 21:00,99.3
05-01-19 20:00,99.6
05-01-19 19:00,99.5
05-01-19 18:00,99.8
05-01-19 17:00,99.6
05-01-19 16:00,99.1
05-01-19 15:00,99.0
05-01-19 14:00,98.9
05-01-19 13:00,98.8
05-01-19 12:00,98.6
05-01-19 11:00,98.9
05-01-19 10:00,98.9
05-01-19 09:00,98.6
05-01-19 08:00,98.0
05-01-19 07:00,97.9
05-01-19 06:00,97.8
05-01-19 05:00,98.4
05-01-19 04:00,98.7
05-01-19 03:00,98.9
05-01-19 02:00,98.8
05-01-19 01:00,98.5
05-01-19 00:00,98.3
04-01-19 23:00,97.8
04-01-19 22:00,97.0
04-01-19 21:00,97.1
04-01-19 20:00,96.9
04-01-19 19:00,96.9
04-01-19 18:00,96.7
04-01-19 17:00,96.6
04-01-19 16:00,97.1
04-01-19 15:00,96.7
04-01-19 14:00,96.5
04-01-19 13:00,95.9
04-01-19 12:00,94.7
04-01-19 11:00,93.8
04-01-19 10:00,94.2
04-01-19 09:00,94.9
04-01-19 08:00,94.8
04-01-19 07:00,95.1
04-01-19 06:00,94.6
04-01-19 05:00,95.1
04-01-19 04:00,93.7
04-01-19 03:00,93.8
04-01-19 02:00,94.7
04-01-19 01:00,95.6
04-01-19 00:00,95.2
03-01-19 23:00,94.3
03-01-19 22:00,94.8
03-01-19 21:00,94.4
03-01-19 20:00,94.9
03-01-19 19:00,93.5
03-01-19 18:00,93.0
03-01-19 17:00,88.8
03-01-19 16:00,83.4
03-01-19 15:00,82.8
03-01-19 14:00,85.7
03-01-19 13:00,85.8
03-01-19 12:00,87.3
03-01-19 11:00,90.8
03-01-19 10:00,92.4
03-01-19 09:00,93.1
03-01-19 08:00,93.2
03-01-19 07:00,93.1
03-01-19 06:00,93.1
03-01-19 05:00,92.7
03-01-19 04:00,92.0
03-01-19 03:00,90.7
03-01-19 02:00,87.7
03-01-19 01:00,86.1
03-01-19 00:00,84.5
02-01-19 23:00,82.6
02-01-19 22:00,79.4
02-01-19 21:00,83.1
02-01-19 20:00,91.6
02-01-19 19:00,91.6
02-01-19 18:00,89.3
02-01-19 17:00,85.4
02-01-19 16:00,87.4
02-01-19 15:00,89.7
02-01-19 14:00,89.6
02-01-19 13:00,92.0
02-01-19 12:00,87.9
02-01-19 11:00,90.1
02-01-19 10:00,92.5
02-01-19 09:00,93.6
02-01-19 08:00,94.3
02-01-19 07:00,94.8
02-01-19 06:00,95.6
02-01-19 05:00,95.5
02-01-19 04:00,95.0
02-01-19 03:00,93.7
02-01-19 02:00,92.3
02-01-19 01:00,93.0
02-01-19 00:00,94.1
01-01-19 23:00,95.3
01-01-19 22:00,95.5
01-01-19 21:00,96.5
01-01-19 20:00,95.7
01-01-19 19:00,97.6
01-01-19 18:00,97.3
01-01-19 17:00,97.7
01-01-19 16:00,98.9
01-01-19 15:00,98.4
01-01-19 14:00,98.7
01-01-19 13:00,98.8
01-01-19 12:00,98.8
01-01-19 11:00,98.3
01-01-19 10:00,98.2
01-01-19 09:00,98.7
01-01-19 08:00,99.1
01-01-19 07:00,97.5
01-01-19 06:00,96.7
01-01-19 05:00,97.1
01-01-19 04:00,97.2
01-01-19 03:00,97.3
01-01-19 02:00,98.4
01-01-19 01:00,99.5

