Datum Zeit,Dresden-Winckelmannstr. FEUCHT
22-01-19 20:00,77.5
22-01-19 19:00,75.5
22-01-19 18:00,71.6
22-01-19 17:00,67.6
22-01-19 16:00,64.0
22-01-19 15:00,64.1
22-01-19 14:00,67.5
22-01-19 13:00,74.0
22-01-19 12:00,77.3
22-01-19 11:00,78.8
22-01-19 10:00,84.3
22-01-19 09:00,86.3
22-01-19 08:00,86.3
22-01-19 07:00,86.4
22-01-19 06:00,86.7
22-01-19 05:00,85.1
22-01-19 04:00,84.2
22-01-19 03:00,84.1
22-01-19 02:00,83.4
22-01-19 01:00,83.9
22-01-19 00:00,85.1
21-01-19 23:00,86.4
21-01-19 22:00,85.9
21-01-19 21:00,85.8
21-01-19 20:00,84.8
21-01-19 19:00,83.3
21-01-19 18:00,80.0
21-01-19 17:00,75.2
21-01-19 16:00,69.7
21-01-19 15:00,72.0
21-01-19 14:00,74.8
21-01-19 13:00,77.6
21-01-19 12:00,81.0
21-01-19 11:00,78.9
21-01-19 10:00,84.6
21-01-19 09:00,86.2
21-01-19 08:00,88.1
21-01-19 07:00,86.9
21-01-19 06:00,83.6
21-01-19 05:00,83.9
21-01-19 04:00,85.3
21-01-19 03:00,83.0
21-01-19 02:00,83.6
21-01-19 01:00,83.4
21-01-19 00:00,82.7
20-01-19 23:00,83.4
20-01-19 22:00,82.9
20-01-19 21:00,81.7
20-01-19 20:00,80.3
20-01-19 19:00,75.7
20-01-19 18:00,70.3
20-01-19 17:00,63.5
20-01-19 16:00,57.8
20-01-19 15:00,57.5
20-01-19 14:00,61.1
20-01-19 13:00,67.5
20-01-19 12:00,71.3
20-01-19 11:00,72.7
20-01-19 10:00,81.2
20-01-19 09:00,83.7
20-01-19 08:00,83.3
20-01-19 07:00,82.3
20-01-19 06:00,81.2
20-01-19 05:00,79.7
20-01-19 04:00,80.3
20-01-19 03:00,79.6
20-01-19 02:00,79.4
20-01-19 01:00,78.9
20-01-19 00:00,78.4
19-01-19 23:00,79.2
19-01-19 22:00,77.7
19-01-19 21:00,74.7
19-01-19 20:00,72.0
19-01-19 19:00,69.2
19-01-19 18:00,66.0
19-01-19 17:00,62.1
19-01-19 16:00,54.2
19-01-19 15:00,50.0
19-01-19 14:00,55.1
19-01-19 13:00,61.8
19-01-19 12:00,66.1
19-01-19 11:00,72.0
19-01-19 10:00,80.6
19-01-19 09:00,82.4
19-01-19 08:00,81.4
19-01-19 07:00,80.8
19-01-19 06:00,79.8
19-01-19 05:00,79.9
19-01-19 04:00,79.6
19-01-19 03:00,79.7
19-01-19 02:00,81.1
19-01-19 01:00,79.9
19-01-19 00:00,73.5
18-01-19 23:00,67.8
18-01-19 22:00,68.1
18-01-19 21:00,68.2
18-01-19 20:00,69.5
18-01-19 19:00,70.3
18-01-19 18:00,68.3
18-01-19 17:00,64.7
18-01-19 16:00,61.5
18-01-19 15:00,62.2
18-01-19 14:00,61.8
18-01-19 13:00,66.2
18-01-19 12:00,65.0
18-01-19 11:00,71.5
18-01-19 10:00,73.1
18-01-19 09:00,78.5
18-01-19 08:00,79.0
18-01-19 07:00,79.5
18-01-19 06:00,75.1
18-01-19 05:00,74.5
18-01-19 04:00,73.6
18-01-19 03:00,73.5
18-01-19 02:00,71.6
18-01-19 01:00,74.0
18-01-19 00:00,79.5
17-01-19 23:00,79.2
17-01-19 22:00,81.0
17-01-19 21:00,78.5
17-01-19 20:00,68.3
17-01-19 19:00,69.1
17-01-19 18:00,71.3
17-01-19 17:00,70.6
17-01-19 16:00,68.8
17-01-19 15:00,71.7
17-01-19 14:00,71.8
17-01-19 13:00,71.2
17-01-19 12:00,73.2
17-01-19 11:00,71.3
17-01-19 10:00,69.1
17-01-19 09:00,68.8
17-01-19 08:00,68.1
17-01-19 07:00,66.5
17-01-19 06:00,65.0
17-01-19 05:00,63.9
17-01-19 04:00,61.3
17-01-19 03:00,56.8
17-01-19 02:00,76.6
17-01-19 01:00,82.8
17-01-19 00:00,81.0
16-01-19 23:00,80.4
16-01-19 22:00,84.3
16-01-19 21:00,87.6
16-01-19 20:00,86.8
16-01-19 19:00,81.9
16-01-19 18:00,74.2
16-01-19 17:00,71.0
16-01-19 16:00,71.4
16-01-19 15:00,73.0
16-01-19 14:00,74.2
16-01-19 13:00,77.5
16-01-19 12:00,77.8
16-01-19 11:00,77.5
16-01-19 10:00,80.0
16-01-19 09:00,81.0
16-01-19 08:00,81.2
16-01-19 07:00,84.4
16-01-19 06:00,88.7
16-01-19 05:00,86.0
16-01-19 04:00,83.4
16-01-19 03:00,88.0
16-01-19 02:00,89.2
16-01-19 01:00,88.1
16-01-19 00:00,85.1
15-01-19 23:00,80.1
15-01-19 22:00,84.2
15-01-19 21:00,87.7
15-01-19 20:00,88.8
15-01-19 19:00,85.7
15-01-19 18:00,90.2
15-01-19 17:00,88.3
15-01-19 16:00,89.4
15-01-19 15:00,87.9
15-01-19 14:00,80.0
15-01-19 13:00,79.2
15-01-19 12:00,70.1
15-01-19 11:00,69.5
15-01-19 10:00,72.4
15-01-19 09:00,75.5
15-01-19 08:00,79.5
15-01-19 07:00,81.2
15-01-19 06:00,74.4
15-01-19 05:00,73.7
15-01-19 04:00,75.9
15-01-19 03:00,77.4
15-01-19 02:00,77.6
15-01-19 01:00,73.7
15-01-19 00:00,73.9
14-01-19 23:00,76.1
14-01-19 22:00,77.3
14-01-19 21:00,75.9
14-01-19 20:00,76.8
14-01-19 19:00,77.0
14-01-19 18:00,72.8
14-01-19 17:00,82.1
14-01-19 16:00,90.9
14-01-19 15:00,79.1
14-01-19 14:00,71.6
14-01-19 13:00,63.1
14-01-19 12:00,62.6
14-01-19 11:00,69.2
14-01-19 10:00,69.0
14-01-19 09:00,72.2
14-01-19 08:00,68.8
14-01-19 07:00,69.4
14-01-19 06:00,71.6
14-01-19 05:00,70.0
14-01-19 04:00,74.6
14-01-19 03:00,82.5
14-01-19 02:00,84.6
14-01-19 01:00,81.2
14-01-19 00:00,83.3
13-01-19 23:00,82.9
13-01-19 22:00,80.9
13-01-19 21:00,88.0
13-01-19 20:00,91.5
13-01-19 19:00,91.0
13-01-19 18:00,90.1
13-01-19 17:00,88.3
13-01-19 16:00,83.2
13-01-19 15:00,86.0
13-01-19 14:00,85.1
13-01-19 13:00,83.1
13-01-19 12:00,80.4
13-01-19 11:00,80.3
13-01-19 10:00,81.6
13-01-19 09:00,85.1
13-01-19 08:00,88.7
13-01-19 07:00,87.2
13-01-19 06:00,86.7
13-01-19 05:00,87.8
13-01-19 04:00,85.7
13-01-19 03:00,86.3
13-01-19 02:00,87.3
13-01-19 01:00,88.7
13-01-19 00:00,85.6
12-01-19 23:00,85.6
12-01-19 22:00,84.5
12-01-19 21:00,85.1
12-01-19 20:00,86.2
12-01-19 19:00,84.9
12-01-19 18:00,87.8
12-01-19 17:00,82.2
12-01-19 16:00,79.9
12-01-19 15:00,82.1
12-01-19 14:00,82.1
12-01-19 13:00,83.7
12-01-19 12:00,84.6
12-01-19 11:00,87.6
12-01-19 10:00,89.9
12-01-19 09:00,88.9
12-01-19 08:00,86.6
12-01-19 07:00,88.4
12-01-19 06:00,88.7
12-01-19 05:00,85.3
12-01-19 04:00,86.0
12-01-19 03:00,85.3
12-01-19 02:00,87.0
12-01-19 01:00,88.3
12-01-19 00:00,88.9
11-01-19 23:00,90.4
11-01-19 22:00,90.3
11-01-19 21:00,90.7
11-01-19 20:00,90.2
11-01-19 19:00,91.1
11-01-19 18:00,92.1
11-01-19 17:00,88.6
11-01-19 16:00,88.6
11-01-19 15:00,88.0
11-01-19 14:00,88.1
11-01-19 13:00,85.1
11-01-19 12:00,83.9
11-01-19 11:00,82.8
11-01-19 10:00,82.7
11-01-19 09:00,79.8
11-01-19 08:00,77.7
11-01-19 07:00,77.1
11-01-19 06:00,78.0
11-01-19 05:00,80.5
11-01-19 04:00,83.0
11-01-19 03:00,81.9
11-01-19 02:00,80.1
11-01-19 01:00,76.1
11-01-19 00:00,74.8
10-01-19 23:00,78.0
10-01-19 22:00,81.0
10-01-19 21:00,82.8
10-01-19 20:00,83.2
10-01-19 19:00,83.4
10-01-19 18:00,84.4
10-01-19 17:00,85.4
10-01-19 16:00,84.7
10-01-19 15:00,87.7
10-01-19 14:00,82.6
10-01-19 13:00,83.2
10-01-19 12:00,88.0
10-01-19 11:00,93.1
10-01-19 10:00,95.5
10-01-19 09:00,96.1
10-01-19 08:00,96.2
10-01-19 07:00,94.3
10-01-19 06:00,92.8
10-01-19 05:00,93.9
10-01-19 04:00,94.5
10-01-19 03:00,94.7
10-01-19 02:00,95.8
10-01-19 01:00,96.9
10-01-19 00:00,97.7
09-01-19 23:00,98.5
09-01-19 22:00,99.0
09-01-19 21:00,98.9
09-01-19 20:00,98.6
09-01-19 19:00,97.8
09-01-19 18:00,97.9
09-01-19 17:00,97.8
09-01-19 16:00,98.7
09-01-19 15:00,99.0
09-01-19 14:00,98.4
09-01-19 13:00,97.3
09-01-19 12:00,96.9
09-01-19 11:00,97.3
09-01-19 10:00,96.9
09-01-19 09:00,96.6
09-01-19 08:00,96.9
09-01-19 07:00,95.3
09-01-19 06:00,94.2
09-01-19 05:00,94.4
09-01-19 04:00,93.7
09-01-19 03:00,92.9
09-01-19 02:00,92.9
09-01-19 01:00,96.2
09-01-19 00:00,94.0
08-01-19 23:00,93.4
08-01-19 22:00,92.7
08-01-19 21:00,90.1
08-01-19 20:00,90.0
08-01-19 19:00,88.4
08-01-19 18:00,87.5
08-01-19 17:00,87.7
08-01-19 16:00,87.4
08-01-19 15:00,88.9
08-01-19 14:00,85.1
08-01-19 13:00,81.1
08-01-19 12:00,79.4
08-01-19 11:00,79.4
08-01-19 10:00,78.3
08-01-19 09:00,81.3
08-01-19 08:00,82.4
08-01-19 07:00,85.0
08-01-19 06:00,88.1
08-01-19 05:00,90.1
08-01-19 04:00,90.2
08-01-19 03:00,86.8
08-01-19 02:00,87.3
08-01-19 01:00,86.6
08-01-19 00:00,84.8
07-01-19 23:00,84.4
07-01-19 22:00,84.5
07-01-19 21:00,86.0
07-01-19 20:00,86.8
07-01-19 19:00,86.3
07-01-19 18:00,85.2
07-01-19 17:00,87.2
07-01-19 16:00,88.9
07-01-19 15:00,91.3
07-01-19 14:00,93.8
07-01-19 13:00,93.4
07-01-19 12:00,94.6
07-01-19 11:00,93.4
07-01-19 10:00,93.3
07-01-19 09:00,93.5
07-01-19 08:00,93.4
07-01-19 07:00,91.8
07-01-19 06:00,90.6
07-01-19 05:00,85.8
07-01-19 04:00,85.4
07-01-19 03:00,85.1
07-01-19 02:00,87.2
07-01-19 01:00,87.2
07-01-19 00:00,86.7
06-01-19 23:00,90.6
06-01-19 22:00,91.9
06-01-19 21:00,91.6
06-01-19 20:00,87.4
06-01-19 19:00,81.3
06-01-19 18:00,88.3
06-01-19 17:00,91.2
06-01-19 16:00,90.5
06-01-19 15:00,76.4
06-01-19 14:00,70.2
06-01-19 13:00,73.7
06-01-19 12:00,79.0
06-01-19 11:00,86.3
06-01-19 10:00,88.7
06-01-19 09:00,88.9
06-01-19 08:00,88.6
06-01-19 07:00,87.4
06-01-19 06:00,83.0
06-01-19 05:00,80.5
06-01-19 04:00,80.9
06-01-19 03:00,89.6
06-01-19 02:00,92.4
06-01-19 01:00,90.0
06-01-19 00:00,89.7
05-01-19 23:00,91.9
05-01-19 22:00,93.7
05-01-19 21:00,93.7
05-01-19 20:00,94.6
05-01-19 19:00,94.2
05-01-19 18:00,92.2
05-01-19 17:00,91.1
05-01-19 16:00,89.6
05-01-19 15:00,90.4
05-01-19 14:00,92.7
05-01-19 13:00,96.3
05-01-19 12:00,98.7
05-01-19 11:00,98.8
05-01-19 10:00,97.7
05-01-19 09:00,96.0
05-01-19 08:00,95.3
05-01-19 07:00,95.1
05-01-19 06:00,95.0
05-01-19 05:00,93.7
05-01-19 04:00,92.6
05-01-19 03:00,94.4
05-01-19 02:00,93.7
05-01-19 01:00,92.5
05-01-19 00:00,90.4
04-01-19 23:00,88.8
04-01-19 22:00,89.5
04-01-19 21:00,89.0
04-01-19 20:00,88.6
04-01-19 19:00,90.2
04-01-19 18:00,90.1
04-01-19 17:00,90.1
04-01-19 16:00,89.4
04-01-19 15:00,88.7
04-01-19 14:00,84.6
04-01-19 13:00,82.9
04-01-19 12:00,85.0
04-01-19 11:00,84.3
04-01-19 10:00,87.4
04-01-19 09:00,92.3
04-01-19 08:00,90.3
04-01-19 07:00,88.2
04-01-19 06:00,87.2
04-01-19 05:00,88.0
04-01-19 04:00,87.7
04-01-19 03:00,86.8
04-01-19 02:00,87.0
04-01-19 01:00,87.2
04-01-19 00:00,86.4
03-01-19 23:00,87.3
03-01-19 22:00,87.5
03-01-19 21:00,86.2
03-01-19 20:00,85.1
03-01-19 19:00,83.8
03-01-19 18:00,83.8
03-01-19 17:00,83.8
03-01-19 16:00,79.6
03-01-19 15:00,80.8
03-01-19 14:00,84.5
03-01-19 13:00,82.1
03-01-19 12:00,78.8
03-01-19 11:00,76.3
03-01-19 10:00,77.1
03-01-19 09:00,78.9
03-01-19 08:00,79.4
03-01-19 07:00,79.6
03-01-19 06:00,79.5
03-01-19 05:00,77.5
03-01-19 04:00,74.5
03-01-19 03:00,69.6
03-01-19 02:00,67.1
03-01-19 01:00,65.8
03-01-19 00:00,62.0
02-01-19 23:00,58.9
02-01-19 22:00,60.6
02-01-19 21:00,70.3
02-01-19 20:00,72.4
02-01-19 19:00,71.1
02-01-19 18:00,70.6
02-01-19 17:00,86.7
02-01-19 16:00,91.9
02-01-19 15:00,93.9
02-01-19 14:00,98.0
02-01-19 13:00,81.0
02-01-19 12:00,70.3
02-01-19 11:00,70.3
02-01-19 10:00,72.5
02-01-19 09:00,82.0
02-01-19 08:00,77.5
02-01-19 07:00,75.6
02-01-19 06:00,78.0
02-01-19 05:00,77.4
02-01-19 04:00,77.9
02-01-19 03:00,80.6
02-01-19 02:00,75.1
02-01-19 01:00,70.3
02-01-19 00:00,70.8
01-01-19 23:00,69.9
01-01-19 22:00,72.2
01-01-19 21:00,75.5
01-01-19 20:00,75.0
01-01-19 19:00,68.2
01-01-19 18:00,74.0
01-01-19 17:00,81.9
01-01-19 16:00,88.1
01-01-19 15:00,83.7
01-01-19 14:00,80.8
01-01-19 13:00,81.4
01-01-19 12:00,83.0
01-01-19 11:00,86.9
01-01-19 10:00,81.5
01-01-19 09:00,78.5
01-01-19 08:00,78.9
01-01-19 07:00,73.9
01-01-19 06:00,73.5
01-01-19 05:00,76.6
01-01-19 04:00,82.6
01-01-19 03:00,86.0
01-01-19 02:00,89.2
01-01-19 01:00,92.2

