Datum Zeit,Plauen-Sued FEUCHT
23-01-19 02:00,84.6
23-01-19 01:00,86.7
23-01-19 00:00,88.1
22-01-19 23:00,85.2
22-01-19 22:00,83.2
22-01-19 21:00,81.9
22-01-19 20:00,81.4
22-01-19 19:00,82.3
22-01-19 18:00,80.7
22-01-19 17:00,78.3
22-01-19 16:00,76.8
22-01-19 15:00,75.6
22-01-19 14:00,74.9
22-01-19 13:00,74.1
22-01-19 12:00,71.4
22-01-19 11:00,76.7
22-01-19 10:00,83.8
22-01-19 09:00,88.6
22-01-19 08:00,89.5
22-01-19 07:00,89.4
22-01-19 06:00,89.5
22-01-19 05:00,90.1
22-01-19 04:00,91.0
22-01-19 03:00,91.4
22-01-19 02:00,92.1
22-01-19 01:00,91.4
22-01-19 00:00,90.6
21-01-19 23:00,88.9
21-01-19 22:00,86.5
21-01-19 21:00,81.4
21-01-19 20:00,71.0
21-01-19 19:00,69.2
21-01-19 18:00,67.8
21-01-19 17:00,66.2
21-01-19 16:00,64.7
21-01-19 15:00,63.9
21-01-19 14:00,61.8
21-01-19 13:00,65.4
21-01-19 12:00,73.8
21-01-19 11:00,77.1
21-01-19 10:00,81.2
21-01-19 09:00,83.6
21-01-19 08:00,84.7
21-01-19 07:00,84.8
21-01-19 06:00,85.3
21-01-19 05:00,83.5
21-01-19 04:00,80.1
21-01-19 03:00,78.0
21-01-19 02:00,76.7
21-01-19 01:00,74.7
21-01-19 00:00,74.1
20-01-19 23:00,75.8
20-01-19 22:00,75.4
20-01-19 21:00,75.6
20-01-19 20:00,76.3
20-01-19 19:00,76.7
20-01-19 18:00,75.9
20-01-19 17:00,75.4
20-01-19 16:00,72.6
20-01-19 15:00,71.2
20-01-19 14:00,71.2
20-01-19 13:00,71.9
20-01-19 12:00,78.1
20-01-19 11:00,85.7
20-01-19 10:00,84.2
20-01-19 09:00,88.9
20-01-19 08:00,89.6
20-01-19 07:00,89.1
20-01-19 06:00,89.3
20-01-19 05:00,89.4
20-01-19 04:00,89.9
20-01-19 03:00,90.9
20-01-19 02:00,90.9
20-01-19 01:00,91.1
20-01-19 00:00,91.0
19-01-19 23:00,90.9
19-01-19 22:00,91.0
19-01-19 21:00,89.8
19-01-19 20:00,87.9
19-01-19 19:00,86.5
19-01-19 18:00,83.9
19-01-19 17:00,69.1
19-01-19 16:00,56.4
19-01-19 15:00,58.2
19-01-19 14:00,58.4
19-01-19 13:00,70.5
19-01-19 12:00,78.5
19-01-19 11:00,85.1
19-01-19 10:00,83.6
19-01-19 09:00,88.3
19-01-19 08:00,89.3
19-01-19 07:00,89.0
19-01-19 06:00,88.8
19-01-19 05:00,89.3
19-01-19 04:00,89.8
19-01-19 03:00,90.5
19-01-19 02:00,90.3
19-01-19 01:00,90.8
19-01-19 00:00,91.2
18-01-19 23:00,91.6
18-01-19 22:00,92.4
18-01-19 21:00,92.7
18-01-19 20:00,92.1
18-01-19 19:00,90.8
18-01-19 18:00,89.2
18-01-19 17:00,82.6
18-01-19 16:00,67.7
18-01-19 15:00,69.2
18-01-19 14:00,71.5
18-01-19 13:00,71.1
18-01-19 12:00,74.8
18-01-19 11:00,79.7
18-01-19 10:00,83.3
18-01-19 09:00,87.9
18-01-19 08:00,91.9
18-01-19 07:00,96.4
18-01-19 06:00,99.6
18-01-19 05:00,98.4
18-01-19 04:00,98.5
18-01-19 03:00,98.7
18-01-19 02:00,99.8
18-01-19 01:00,100.0
18-01-19 00:00,97.1
17-01-19 23:00,94.0
17-01-19 22:00,93.6
17-01-19 21:00,90.8
17-01-19 20:00,89.9
17-01-19 19:00,93.8
17-01-19 18:00,91.1
17-01-19 17:00,90.1
17-01-19 16:00,82.4
17-01-19 15:00,82.9
17-01-19 14:00,85.0
17-01-19 13:00,86.2
17-01-19 12:00,87.6
17-01-19 11:00,91.3
17-01-19 10:00,91.0
17-01-19 09:00,87.0
17-01-19 08:00,84.1
17-01-19 07:00,81.0
17-01-19 06:00,76.3
17-01-19 05:00,75.2
17-01-19 04:00,75.1
17-01-19 03:00,75.7
17-01-19 02:00,73.6
17-01-19 01:00,71.6
17-01-19 00:00,71.3
16-01-19 23:00,75.0
16-01-19 22:00,77.7
16-01-19 21:00,79.8
16-01-19 20:00,81.6
16-01-19 19:00,83.4
16-01-19 18:00,82.8
16-01-19 17:00,80.7
16-01-19 16:00,78.8
16-01-19 15:00,79.5
16-01-19 14:00,81.4
16-01-19 13:00,82.0
16-01-19 12:00,84.9
16-01-19 11:00,88.5
16-01-19 10:00,87.8
16-01-19 09:00,88.4
16-01-19 08:00,87.8
16-01-19 07:00,87.2
16-01-19 06:00,85.6
16-01-19 05:00,85.1
16-01-19 04:00,85.5
16-01-19 03:00,86.0
16-01-19 02:00,86.7
16-01-19 01:00,88.5
16-01-19 00:00,87.3
15-01-19 23:00,85.3
15-01-19 22:00,83.8
15-01-19 21:00,83.5
15-01-19 20:00,83.5
15-01-19 19:00,83.9
15-01-19 18:00,83.8
15-01-19 17:00,84.4
15-01-19 16:00,83.1
15-01-19 15:00,81.0
15-01-19 14:00,78.5
15-01-19 13:00,76.5
15-01-19 12:00,74.7
15-01-19 11:00,73.7
15-01-19 10:00,76.5
15-01-19 09:00,79.6
15-01-19 08:00,77.5
15-01-19 07:00,76.2
15-01-19 06:00,75.9
15-01-19 05:00,76.4
15-01-19 04:00,78.9
15-01-19 03:00,81.0
15-01-19 02:00,87.9
15-01-19 01:00,86.0
15-01-19 00:00,83.0
14-01-19 23:00,82.0
14-01-19 22:00,85.4
14-01-19 21:00,83.6
14-01-19 20:00,84.5
14-01-19 19:00,92.3
14-01-19 18:00,95.5
14-01-19 17:00,89.4
14-01-19 16:00,71.2
14-01-19 15:00,68.0
14-01-19 14:00,76.0
14-01-19 13:00,80.2
14-01-19 12:00,82.6
14-01-19 11:00,79.0
14-01-19 10:00,75.1
14-01-19 09:00,75.3
14-01-19 08:00,76.7
14-01-19 07:00,78.7
14-01-19 06:00,80.2
14-01-19 05:00,81.4
14-01-19 04:00,85.6
14-01-19 03:00,82.8
14-01-19 02:00,82.1
14-01-19 01:00,86.1
14-01-19 00:00,84.2
13-01-19 23:00,85.6
13-01-19 22:00,84.3
13-01-19 21:00,91.7
13-01-19 20:00,92.4
13-01-19 19:00,92.6
13-01-19 18:00,93.4
13-01-19 17:00,95.0
13-01-19 16:00,94.1
13-01-19 15:00,91.4
13-01-19 14:00,90.6
13-01-19 13:00,90.2
13-01-19 12:00,91.8
13-01-19 11:00,91.7
13-01-19 10:00,90.5
13-01-19 09:00,91.5
13-01-19 08:00,92.4
13-01-19 07:00,96.6
13-01-19 06:00,96.8
13-01-19 05:00,96.0
13-01-19 04:00,96.5
13-01-19 03:00,96.5
13-01-19 02:00,96.5
13-01-19 01:00,93.9
13-01-19 00:00,91.5
12-01-19 23:00,92.9
12-01-19 22:00,94.7
12-01-19 21:00,91.8
12-01-19 20:00,90.8
12-01-19 19:00,91.2
12-01-19 18:00,94.1
12-01-19 17:00,93.0
12-01-19 16:00,88.8
12-01-19 15:00,88.4
12-01-19 14:00,86.1
12-01-19 13:00,84.7
12-01-19 12:00,86.1
12-01-19 11:00,92.3
12-01-19 10:00,97.4
12-01-19 09:00,98.5
12-01-19 08:00,99.2
12-01-19 07:00,99.1
12-01-19 06:00,98.8
12-01-19 05:00,98.3
12-01-19 04:00,98.9
12-01-19 03:00,98.8
12-01-19 02:00,98.3
12-01-19 01:00,97.5
12-01-19 00:00,96.9
11-01-19 23:00,96.6
11-01-19 22:00,96.4
11-01-19 21:00,96.2
11-01-19 20:00,96.4
11-01-19 19:00,96.3
11-01-19 18:00,95.5
11-01-19 17:00,95.0
11-01-19 16:00,93.9
11-01-19 15:00,93.9
11-01-19 14:00,93.0
11-01-19 13:00,92.2
11-01-19 12:00,92.5
11-01-19 11:00,94.3
11-01-19 10:00,94.4
11-01-19 09:00,95.4
11-01-19 08:00,95.2
11-01-19 07:00,93.7
11-01-19 06:00,93.1
11-01-19 05:00,93.1
11-01-19 04:00,94.0
11-01-19 03:00,94.7
11-01-19 02:00,95.2
11-01-19 01:00,94.8
11-01-19 00:00,95.1
10-01-19 23:00,94.9
10-01-19 22:00,95.6
10-01-19 21:00,94.6
10-01-19 20:00,95.0
10-01-19 19:00,96.4
10-01-19 18:00,97.1
10-01-19 17:00,97.5
10-01-19 16:00,97.6
10-01-19 15:00,97.4
10-01-19 14:00,97.7
10-01-19 13:00,99.3
10-01-19 12:00,100.0
10-01-19 11:00,100.0
10-01-19 10:00,100.0
10-01-19 09:00,100.0
10-01-19 08:00,100.0
10-01-19 07:00,
10-01-19 06:00,
10-01-19 05:00,
10-01-19 04:00,
10-01-19 03:00,
10-01-19 02:00,
10-01-19 01:00,
10-01-19 00:00,
09-01-19 23:00,100.0
09-01-19 22:00,100.0
09-01-19 21:00,100.0
09-01-19 20:00,
09-01-19 19:00,
09-01-19 18:00,
09-01-19 17:00,
09-01-19 16:00,
09-01-19 15:00,100.0
09-01-19 14:00,100.0
09-01-19 13:00,100.0
09-01-19 12:00,100.0
09-01-19 11:00,100.0
09-01-19 10:00,100.0
09-01-19 09:00,100.0
09-01-19 08:00,99.6
09-01-19 07:00,97.2
09-01-19 06:00,94.8
09-01-19 05:00,94.8
09-01-19 04:00,97.6
09-01-19 03:00,100.0
09-01-19 02:00,96.9
09-01-19 01:00,93.5
09-01-19 00:00,94.9
08-01-19 23:00,91.5
08-01-19 22:00,94.2
08-01-19 21:00,91.8
08-01-19 20:00,83.7
08-01-19 19:00,83.0
08-01-19 18:00,88.5
08-01-19 17:00,89.3
08-01-19 16:00,87.3
08-01-19 15:00,90.2
08-01-19 14:00,86.5
08-01-19 13:00,85.3
08-01-19 12:00,87.5
08-01-19 11:00,87.6
08-01-19 10:00,87.1
08-01-19 09:00,88.7
08-01-19 08:00,88.1
08-01-19 07:00,89.6
08-01-19 06:00,89.7
08-01-19 05:00,93.2
08-01-19 04:00,90.9
08-01-19 03:00,91.5
08-01-19 02:00,90.5
08-01-19 01:00,90.6
08-01-19 00:00,88.1
07-01-19 23:00,86.3
07-01-19 22:00,87.8
07-01-19 21:00,88.2
07-01-19 20:00,90.0
07-01-19 19:00,90.8
07-01-19 18:00,93.4
07-01-19 17:00,90.9
07-01-19 16:00,89.9
07-01-19 15:00,88.5
07-01-19 14:00,88.9
07-01-19 13:00,89.6
07-01-19 12:00,90.7
07-01-19 11:00,92.0
07-01-19 10:00,93.5
07-01-19 09:00,96.4
07-01-19 08:00,97.5
07-01-19 07:00,97.8
07-01-19 06:00,97.0
07-01-19 05:00,96.2
07-01-19 04:00,97.8
07-01-19 03:00,96.3
07-01-19 02:00,95.2
07-01-19 01:00,95.3
07-01-19 00:00,94.6
06-01-19 23:00,96.2
06-01-19 22:00,94.3
06-01-19 21:00,93.6
06-01-19 20:00,92.9
06-01-19 19:00,92.4
06-01-19 18:00,91.9
06-01-19 17:00,91.3
06-01-19 16:00,82.5
06-01-19 15:00,78.4
06-01-19 14:00,77.2
06-01-19 13:00,77.9
06-01-19 12:00,82.4
06-01-19 11:00,87.9
06-01-19 10:00,90.7
06-01-19 09:00,92.3
06-01-19 08:00,92.7
06-01-19 07:00,92.8
06-01-19 06:00,93.3
06-01-19 05:00,92.9
06-01-19 04:00,90.4
06-01-19 03:00,91.7
06-01-19 02:00,92.8
06-01-19 01:00,95.3
06-01-19 00:00,92.3
05-01-19 23:00,93.5
05-01-19 22:00,95.4
05-01-19 21:00,94.7
05-01-19 20:00,95.6
05-01-19 19:00,96.8
05-01-19 18:00,97.4
05-01-19 17:00,95.6
05-01-19 16:00,95.5
05-01-19 15:00,96.4
05-01-19 14:00,98.1
05-01-19 13:00,96.8
05-01-19 12:00,97.4
05-01-19 11:00,97.4
05-01-19 10:00,97.7
05-01-19 09:00,97.7
05-01-19 08:00,96.9
05-01-19 07:00,95.6
05-01-19 06:00,95.9
05-01-19 05:00,94.5
05-01-19 04:00,93.8
05-01-19 03:00,94.6
05-01-19 02:00,94.2
05-01-19 01:00,95.8
05-01-19 00:00,95.4
04-01-19 23:00,95.3
04-01-19 22:00,95.3
04-01-19 21:00,93.8
04-01-19 20:00,92.9
04-01-19 19:00,90.6
04-01-19 18:00,86.1
04-01-19 17:00,86.7
04-01-19 16:00,83.7
04-01-19 15:00,83.4
04-01-19 14:00,79.9
04-01-19 13:00,79.2
04-01-19 12:00,80.1
04-01-19 11:00,80.5
04-01-19 10:00,86.8
04-01-19 09:00,91.2
04-01-19 08:00,91.2
04-01-19 07:00,92.2
04-01-19 06:00,91.1
04-01-19 05:00,91.4
04-01-19 04:00,91.6
04-01-19 03:00,89.2
04-01-19 02:00,89.3
04-01-19 01:00,88.2
04-01-19 00:00,86.5
03-01-19 23:00,81.9
03-01-19 22:00,78.0
03-01-19 21:00,77.0
03-01-19 20:00,76.6
03-01-19 19:00,76.1
03-01-19 18:00,76.3
03-01-19 17:00,70.4
03-01-19 16:00,66.5
03-01-19 15:00,63.0
03-01-19 14:00,61.5
03-01-19 13:00,61.8
03-01-19 12:00,65.3
03-01-19 11:00,68.6
03-01-19 10:00,75.9
03-01-19 09:00,76.7
03-01-19 08:00,78.3
03-01-19 07:00,80.0
03-01-19 06:00,80.9
03-01-19 05:00,79.9
03-01-19 04:00,78.9
03-01-19 03:00,75.7
03-01-19 02:00,72.3
03-01-19 01:00,67.5
03-01-19 00:00,64.1
02-01-19 23:00,60.0
02-01-19 22:00,59.2
02-01-19 21:00,62.7
02-01-19 20:00,69.5
02-01-19 19:00,87.1
02-01-19 18:00,84.3
02-01-19 17:00,62.1
02-01-19 16:00,63.7
02-01-19 15:00,74.7
02-01-19 14:00,70.5
02-01-19 13:00,84.2
02-01-19 12:00,66.9
02-01-19 11:00,72.4
02-01-19 10:00,77.6
02-01-19 09:00,79.2
02-01-19 08:00,81.8
02-01-19 07:00,84.6
02-01-19 06:00,85.4
02-01-19 05:00,90.2
02-01-19 04:00,91.0
02-01-19 03:00,87.8
02-01-19 02:00,81.0
02-01-19 01:00,77.5
02-01-19 00:00,74.9
01-01-19 23:00,78.1
01-01-19 22:00,78.7
01-01-19 21:00,82.3
01-01-19 20:00,84.3
01-01-19 19:00,85.5
01-01-19 18:00,90.4
01-01-19 17:00,88.0
01-01-19 16:00,89.0
01-01-19 15:00,90.6
01-01-19 14:00,86.5
01-01-19 13:00,88.0
01-01-19 12:00,84.1
01-01-19 11:00,80.9
01-01-19 10:00,81.1
01-01-19 09:00,85.3
01-01-19 08:00,87.0
01-01-19 07:00,85.3
01-01-19 06:00,85.6
01-01-19 05:00,88.2
01-01-19 04:00,90.4
01-01-19 03:00,93.5
01-01-19 02:00,93.8
01-01-19 01:00,93.4

