Datum Zeit,Annaberg-Buchholz FEUCHT
23-01-19 22:00,81.9
23-01-19 21:00,80.2
23-01-19 20:00,78.4
23-01-19 19:00,82.0
23-01-19 18:00,79.6
23-01-19 17:00,75.4
23-01-19 16:00,67.2
23-01-19 15:00,59.9
23-01-19 14:00,56.9
23-01-19 13:00,65.2
23-01-19 12:00,73.9
23-01-19 11:00,78.8
23-01-19 10:00,80.7
23-01-19 09:00,80.2
23-01-19 08:00,76.5
23-01-19 07:00,75.0
23-01-19 06:00,74.1
23-01-19 05:00,73.0
23-01-19 04:00,78.9
23-01-19 03:00,81.4
23-01-19 02:00,82.1
23-01-19 01:00,82.6
23-01-19 00:00,82.9
22-01-19 23:00,83.4
22-01-19 22:00,83.8
22-01-19 21:00,84.6
22-01-19 20:00,83.1
22-01-19 19:00,84.2
22-01-19 18:00,85.1
22-01-19 17:00,79.8
22-01-19 16:00,68.9
22-01-19 15:00,58.4
22-01-19 14:00,51.9
22-01-19 13:00,50.0
22-01-19 12:00,61.2
22-01-19 11:00,77.0
22-01-19 10:00,83.7
22-01-19 09:00,85.5
22-01-19 08:00,86.0
22-01-19 07:00,86.5
22-01-19 06:00,87.2
22-01-19 05:00,86.8
22-01-19 04:00,88.1
22-01-19 03:00,87.9
22-01-19 02:00,88.5
22-01-19 01:00,86.9
22-01-19 00:00,88.6
21-01-19 23:00,88.1
21-01-19 22:00,83.2
21-01-19 21:00,80.7
21-01-19 20:00,80.5
21-01-19 19:00,80.5
21-01-19 18:00,79.8
21-01-19 17:00,76.2
21-01-19 16:00,65.4
21-01-19 15:00,49.8
21-01-19 14:00,49.9
21-01-19 13:00,49.8
21-01-19 12:00,68.3
21-01-19 11:00,81.4
21-01-19 10:00,86.3
21-01-19 09:00,86.3
21-01-19 08:00,86.6
21-01-19 07:00,86.3
21-01-19 06:00,86.1
21-01-19 05:00,87.3
21-01-19 04:00,87.8
21-01-19 03:00,87.8
21-01-19 02:00,88.7
21-01-19 01:00,88.6
21-01-19 00:00,85.3
20-01-19 23:00,79.5
20-01-19 22:00,72.8
20-01-19 21:00,71.7
20-01-19 20:00,73.0
20-01-19 19:00,73.6
20-01-19 18:00,75.1
20-01-19 17:00,76.6
20-01-19 16:00,76.1
20-01-19 15:00,77.9
20-01-19 14:00,79.1
20-01-19 13:00,80.2
20-01-19 12:00,79.0
20-01-19 11:00,81.1
20-01-19 10:00,84.8
20-01-19 09:00,87.2
20-01-19 08:00,87.9
20-01-19 07:00,88.0
20-01-19 06:00,88.4
20-01-19 05:00,90.3
20-01-19 04:00,90.3
20-01-19 03:00,89.8
20-01-19 02:00,90.1
20-01-19 01:00,91.9
20-01-19 00:00,92.9
19-01-19 23:00,88.6
19-01-19 22:00,87.9
19-01-19 21:00,85.6
19-01-19 20:00,80.5
19-01-19 19:00,75.6
19-01-19 18:00,69.4
19-01-19 17:00,62.0
19-01-19 16:00,43.6
19-01-19 15:00,38.2
19-01-19 14:00,40.2
19-01-19 13:00,43.1
19-01-19 12:00,52.4
19-01-19 11:00,73.1
19-01-19 10:00,81.4
19-01-19 09:00,85.3
19-01-19 08:00,84.6
19-01-19 07:00,84.4
19-01-19 06:00,84.2
19-01-19 05:00,83.7
19-01-19 04:00,84.3
19-01-19 03:00,84.9
19-01-19 02:00,85.8
19-01-19 01:00,86.6
19-01-19 00:00,87.3
18-01-19 23:00,87.7
18-01-19 22:00,85.7
18-01-19 21:00,86.6
18-01-19 20:00,86.3
18-01-19 19:00,88.2
18-01-19 18:00,86.2
18-01-19 17:00,80.1
18-01-19 16:00,65.9
18-01-19 15:00,55.1
18-01-19 14:00,56.4
18-01-19 13:00,69.1
18-01-19 12:00,72.3
18-01-19 11:00,77.2
18-01-19 10:00,84.4
18-01-19 09:00,92.7
18-01-19 08:00,94.3
18-01-19 07:00,86.8
18-01-19 06:00,83.9
18-01-19 05:00,85.6
18-01-19 04:00,84.9
18-01-19 03:00,92.0
18-01-19 02:00,97.9
18-01-19 01:00,97.7
18-01-19 00:00,91.0
17-01-19 23:00,86.3
17-01-19 22:00,90.4
17-01-19 21:00,88.9
17-01-19 20:00,77.6
17-01-19 19:00,76.2
17-01-19 18:00,78.0
17-01-19 17:00,76.3
17-01-19 16:00,78.4
17-01-19 15:00,79.1
17-01-19 14:00,80.0
17-01-19 13:00,78.4
17-01-19 12:00,82.3
17-01-19 11:00,80.0
17-01-19 10:00,79.9
17-01-19 09:00,80.0
17-01-19 08:00,79.8
17-01-19 07:00,79.0
17-01-19 06:00,77.3
17-01-19 05:00,75.5
17-01-19 04:00,72.2
17-01-19 03:00,67.3
17-01-19 02:00,67.7
17-01-19 01:00,63.6
17-01-19 00:00,71.6
16-01-19 23:00,76.4
16-01-19 22:00,80.1
16-01-19 21:00,88.5
16-01-19 20:00,84.9
16-01-19 19:00,79.7
16-01-19 18:00,83.7
16-01-19 17:00,81.8
16-01-19 16:00,79.6
16-01-19 15:00,78.5
16-01-19 14:00,82.2
16-01-19 13:00,84.0
16-01-19 12:00,81.6
16-01-19 11:00,81.0
16-01-19 10:00,84.7
16-01-19 09:00,87.5
16-01-19 08:00,90.3
16-01-19 07:00,92.0
16-01-19 06:00,94.1
16-01-19 05:00,95.5
16-01-19 04:00,94.3
16-01-19 03:00,93.5
16-01-19 02:00,93.8
16-01-19 01:00,95.6
16-01-19 00:00,94.4
15-01-19 23:00,92.9
15-01-19 22:00,92.1
15-01-19 21:00,91.8
15-01-19 20:00,91.9
15-01-19 19:00,88.4
15-01-19 18:00,89.0
15-01-19 17:00,88.0
15-01-19 16:00,90.1
15-01-19 15:00,88.4
15-01-19 14:00,82.4
15-01-19 13:00,78.6
15-01-19 12:00,74.3
15-01-19 11:00,74.1
15-01-19 10:00,77.5
15-01-19 09:00,79.7
15-01-19 08:00,84.6
15-01-19 07:00,91.2
15-01-19 06:00,84.7
15-01-19 05:00,84.4
15-01-19 04:00,86.5
15-01-19 03:00,87.8
15-01-19 02:00,85.9
15-01-19 01:00,86.6
15-01-19 00:00,84.0
14-01-19 23:00,84.0
14-01-19 22:00,80.9
14-01-19 21:00,82.4
14-01-19 20:00,84.3
14-01-19 19:00,82.7
14-01-19 18:00,87.8
14-01-19 17:00,89.4
14-01-19 16:00,81.3
14-01-19 15:00,81.7
14-01-19 14:00,82.2
14-01-19 13:00,90.6
14-01-19 12:00,89.1
14-01-19 11:00,92.1
14-01-19 10:00,81.1
14-01-19 09:00,75.1
14-01-19 08:00,75.3
14-01-19 07:00,79.6
14-01-19 06:00,83.4
14-01-19 05:00,86.0
14-01-19 04:00,88.1
14-01-19 03:00,88.7
14-01-19 02:00,90.0
14-01-19 01:00,94.2
14-01-19 00:00,92.3
13-01-19 23:00,90.4
13-01-19 22:00,91.0
13-01-19 21:00,94.1
13-01-19 20:00,97.9
13-01-19 19:00,98.5
13-01-19 18:00,98.3
13-01-19 17:00,97.1
13-01-19 16:00,95.6
13-01-19 15:00,95.1
13-01-19 14:00,92.8
13-01-19 13:00,91.3
13-01-19 12:00,93.2
13-01-19 11:00,92.0
13-01-19 10:00,91.5
13-01-19 09:00,92.1
13-01-19 08:00,94.1
13-01-19 07:00,95.3
13-01-19 06:00,95.7
13-01-19 05:00,95.7
13-01-19 04:00,95.6
13-01-19 03:00,95.6
13-01-19 02:00,96.1
13-01-19 01:00,96.5
13-01-19 00:00,95.6
12-01-19 23:00,96.0
12-01-19 22:00,93.9
12-01-19 21:00,94.5
12-01-19 20:00,95.7
12-01-19 19:00,93.2
12-01-19 18:00,96.5
12-01-19 17:00,95.2
12-01-19 16:00,87.6
12-01-19 15:00,89.7
12-01-19 14:00,91.3
12-01-19 13:00,91.2
12-01-19 12:00,94.6
12-01-19 11:00,96.1
12-01-19 10:00,94.2
12-01-19 09:00,94.1
12-01-19 08:00,93.3
12-01-19 07:00,94.4
12-01-19 06:00,94.8
12-01-19 05:00,93.7
12-01-19 04:00,93.6
12-01-19 03:00,94.5
12-01-19 02:00,95.8
12-01-19 01:00,95.8
12-01-19 00:00,96.2
11-01-19 23:00,96.9
11-01-19 22:00,98.1
11-01-19 21:00,98.5
11-01-19 20:00,99.4
11-01-19 19:00,99.5
11-01-19 18:00,99.8
11-01-19 17:00,98.9
11-01-19 16:00,98.1
11-01-19 15:00,95.7
11-01-19 14:00,92.6
11-01-19 13:00,90.5
11-01-19 12:00,91.5
11-01-19 11:00,89.7
11-01-19 10:00,91.1
11-01-19 09:00,91.1
11-01-19 08:00,89.5
11-01-19 07:00,87.2
11-01-19 06:00,87.1
11-01-19 05:00,88.8
11-01-19 04:00,88.5
11-01-19 03:00,90.7
11-01-19 02:00,87.7
11-01-19 01:00,87.5
11-01-19 00:00,89.9
10-01-19 23:00,90.7
10-01-19 22:00,91.3
10-01-19 21:00,92.7
10-01-19 20:00,93.0
10-01-19 19:00,93.3
10-01-19 18:00,93.5
10-01-19 17:00,93.7
10-01-19 16:00,93.9
10-01-19 15:00,93.9
10-01-19 14:00,93.2
10-01-19 13:00,94.6
10-01-19 12:00,96.2
10-01-19 11:00,96.3
10-01-19 10:00,98.0
10-01-19 09:00,98.3
10-01-19 08:00,98.9
10-01-19 07:00,99.9
10-01-19 06:00,100.0
10-01-19 05:00,99.1
10-01-19 04:00,98.4
10-01-19 03:00,99.1
10-01-19 02:00,99.2
10-01-19 01:00,98.6
10-01-19 00:00,98.2
09-01-19 23:00,98.4
09-01-19 22:00,98.6
09-01-19 21:00,98.4
09-01-19 20:00,98.4
09-01-19 19:00,98.8
09-01-19 18:00,99.0
09-01-19 17:00,99.2
09-01-19 16:00,98.9
09-01-19 15:00,97.5
09-01-19 14:00,97.0
09-01-19 13:00,96.7
09-01-19 12:00,97.5
09-01-19 11:00,98.5
09-01-19 10:00,99.5
09-01-19 09:00,100.0
09-01-19 08:00,100.0
09-01-19 07:00,100.0
09-01-19 06:00,100.0
09-01-19 05:00,100.0
09-01-19 04:00,100.0
09-01-19 03:00,100.0
09-01-19 02:00,100.0
09-01-19 01:00,100.0
09-01-19 00:00,100.0
08-01-19 23:00,98.5
08-01-19 22:00,97.4
08-01-19 21:00,98.0
08-01-19 20:00,96.8
08-01-19 19:00,95.8
08-01-19 18:00,95.1
08-01-19 17:00,94.8
08-01-19 16:00,96.2
08-01-19 15:00,97.4
08-01-19 14:00,93.3
08-01-19 13:00,92.0
08-01-19 12:00,93.9
08-01-19 11:00,90.7
08-01-19 10:00,88.1
08-01-19 09:00,89.9
08-01-19 08:00,93.8
08-01-19 07:00,93.9
08-01-19 06:00,92.7
08-01-19 05:00,96.6
08-01-19 04:00,96.6
08-01-19 03:00,95.2
08-01-19 02:00,92.8
08-01-19 01:00,92.2
08-01-19 00:00,93.2
07-01-19 23:00,95.9
07-01-19 22:00,95.5
07-01-19 21:00,94.4
07-01-19 20:00,94.7
07-01-19 19:00,94.6
07-01-19 18:00,94.5
07-01-19 17:00,94.3
07-01-19 16:00,93.7
07-01-19 15:00,94.3
07-01-19 14:00,96.8
07-01-19 13:00,94.9
07-01-19 12:00,96.7
07-01-19 11:00,97.6
07-01-19 10:00,97.9
07-01-19 09:00,98.2
07-01-19 08:00,98.9
07-01-19 07:00,99.2
07-01-19 06:00,98.0
07-01-19 05:00,98.1
07-01-19 04:00,96.2
07-01-19 03:00,96.9
07-01-19 02:00,95.9
07-01-19 01:00,96.4
07-01-19 00:00,98.4
06-01-19 23:00,97.0
06-01-19 22:00,95.5
06-01-19 21:00,95.7
06-01-19 20:00,97.3
06-01-19 19:00,97.4
06-01-19 18:00,94.1
06-01-19 17:00,95.4
06-01-19 16:00,92.6
06-01-19 15:00,93.5
06-01-19 14:00,96.3
06-01-19 13:00,90.7
06-01-19 12:00,91.2
06-01-19 11:00,90.6
06-01-19 10:00,89.9
06-01-19 09:00,91.4
06-01-19 08:00,88.5
06-01-19 07:00,84.3
06-01-19 06:00,87.1
06-01-19 05:00,90.2
06-01-19 04:00,96.7
06-01-19 03:00,100.0
06-01-19 02:00,98.8
06-01-19 01:00,96.3
06-01-19 00:00,97.5
05-01-19 23:00,98.6
05-01-19 22:00,99.1
05-01-19 21:00,98.2
05-01-19 20:00,99.0
05-01-19 19:00,100.0
05-01-19 18:00,99.4
05-01-19 17:00,98.4
05-01-19 16:00,98.6
05-01-19 15:00,99.6
05-01-19 14:00,99.9
05-01-19 13:00,99.5
05-01-19 12:00,98.3
05-01-19 11:00,96.8
05-01-19 10:00,97.7
05-01-19 09:00,97.6
05-01-19 08:00,97.4
05-01-19 07:00,97.0
05-01-19 06:00,97.3
05-01-19 05:00,97.2
05-01-19 04:00,96.9
05-01-19 03:00,97.8
05-01-19 02:00,98.1
05-01-19 01:00,98.3
05-01-19 00:00,98.6
04-01-19 23:00,98.5
04-01-19 22:00,98.7
04-01-19 21:00,99.2
04-01-19 20:00,99.6
04-01-19 19:00,99.4
04-01-19 18:00,99.0
04-01-19 17:00,98.5
04-01-19 16:00,95.6
04-01-19 15:00,95.5
04-01-19 14:00,92.5
04-01-19 13:00,85.9
04-01-19 12:00,84.9
04-01-19 11:00,84.8
04-01-19 10:00,87.3
04-01-19 09:00,91.6
04-01-19 08:00,91.1
04-01-19 07:00,89.4
04-01-19 06:00,87.3
04-01-19 05:00,86.9
04-01-19 04:00,89.5
04-01-19 03:00,91.0
04-01-19 02:00,89.1
04-01-19 01:00,89.1
04-01-19 00:00,89.8
03-01-19 23:00,91.6
03-01-19 22:00,91.5
03-01-19 21:00,91.6
03-01-19 20:00,93.2
03-01-19 19:00,91.8
03-01-19 18:00,92.8
03-01-19 17:00,94.0
03-01-19 16:00,94.1
03-01-19 15:00,83.0
03-01-19 14:00,68.7
03-01-19 13:00,71.9
03-01-19 12:00,75.1
03-01-19 11:00,78.5
03-01-19 10:00,82.6
03-01-19 09:00,84.9
03-01-19 08:00,87.0
03-01-19 07:00,87.8
03-01-19 06:00,87.0
03-01-19 05:00,85.9
03-01-19 04:00,84.7
03-01-19 03:00,81.8
03-01-19 02:00,75.2
03-01-19 01:00,70.6
03-01-19 00:00,65.4
02-01-19 23:00,60.1
02-01-19 22:00,59.3
02-01-19 21:00,77.0
02-01-19 20:00,74.8
02-01-19 19:00,70.3
02-01-19 18:00,67.8
02-01-19 17:00,69.8
02-01-19 16:00,71.9
02-01-19 15:00,83.0
02-01-19 14:00,79.0
02-01-19 13:00,81.3
02-01-19 12:00,89.8
02-01-19 11:00,87.1
02-01-19 10:00,87.0
02-01-19 09:00,82.7
02-01-19 08:00,84.6
02-01-19 07:00,86.0
02-01-19 06:00,96.0
02-01-19 05:00,96.2
02-01-19 04:00,96.5
02-01-19 03:00,90.5
02-01-19 02:00,83.7
02-01-19 01:00,95.3
02-01-19 00:00,83.8
01-01-19 23:00,85.9
01-01-19 22:00,89.7
01-01-19 21:00,87.6
01-01-19 20:00,81.2
01-01-19 19:00,88.1
01-01-19 18:00,91.0
01-01-19 17:00,94.1
01-01-19 16:00,93.0
01-01-19 15:00,94.5
01-01-19 14:00,92.0
01-01-19 13:00,92.6
01-01-19 12:00,93.9
01-01-19 11:00,93.7
01-01-19 10:00,88.9
01-01-19 09:00,91.6
01-01-19 08:00,92.4
01-01-19 07:00,88.3
01-01-19 06:00,87.7
01-01-19 05:00,88.6
01-01-19 04:00,89.4
01-01-19 03:00,91.7
01-01-19 02:00,95.5
01-01-19 01:00,94.8

