Datum Zeit,Freiberg FEUCHT
22-01-19 23:00,80.6
22-01-19 22:00,80.9
22-01-19 21:00,79.8
22-01-19 20:00,79.8
22-01-19 19:00,80.7
22-01-19 18:00,79.8
22-01-19 17:00,77.1
22-01-19 16:00,72.5
22-01-19 15:00,68.2
22-01-19 14:00,64.4
22-01-19 13:00,64.5
22-01-19 12:00,62.3
22-01-19 11:00,64.7
22-01-19 10:00,72.8
22-01-19 09:00,84.0
22-01-19 08:00,88.2
22-01-19 07:00,89.9
22-01-19 06:00,89.6
22-01-19 05:00,90.0
22-01-19 04:00,90.1
22-01-19 03:00,89.9
22-01-19 02:00,88.8
22-01-19 01:00,87.5
22-01-19 00:00,85.7
21-01-19 23:00,86.5
21-01-19 22:00,86.2
21-01-19 21:00,84.0
21-01-19 20:00,83.5
21-01-19 19:00,80.3
21-01-19 18:00,75.7
21-01-19 17:00,69.3
21-01-19 16:00,62.0
21-01-19 15:00,61.8
21-01-19 14:00,60.2
21-01-19 13:00,59.6
21-01-19 12:00,62.7
21-01-19 11:00,68.2
21-01-19 10:00,75.5
21-01-19 09:00,87.0
21-01-19 08:00,90.1
21-01-19 07:00,90.3
21-01-19 06:00,90.1
21-01-19 05:00,90.3
21-01-19 04:00,90.8
21-01-19 03:00,91.0
21-01-19 02:00,91.0
21-01-19 01:00,90.8
21-01-19 00:00,90.6
20-01-19 23:00,90.2
20-01-19 22:00,89.1
20-01-19 21:00,87.1
20-01-19 20:00,82.3
20-01-19 19:00,76.8
20-01-19 18:00,73.6
20-01-19 17:00,72.2
20-01-19 16:00,69.1
20-01-19 15:00,69.3
20-01-19 14:00,69.9
20-01-19 13:00,72.1
20-01-19 12:00,73.9
20-01-19 11:00,75.0
20-01-19 10:00,75.5
20-01-19 09:00,89.2
20-01-19 08:00,91.2
20-01-19 07:00,91.4
20-01-19 06:00,90.7
20-01-19 05:00,87.7
20-01-19 04:00,84.3
20-01-19 03:00,81.7
20-01-19 02:00,81.2
20-01-19 01:00,80.7
20-01-19 00:00,80.2
19-01-19 23:00,78.5
19-01-19 22:00,78.9
19-01-19 21:00,77.0
19-01-19 20:00,73.0
19-01-19 19:00,67.3
19-01-19 18:00,62.1
19-01-19 17:00,54.3
19-01-19 16:00,44.6
19-01-19 15:00,41.3
19-01-19 14:00,45.6
19-01-19 13:00,52.0
19-01-19 12:00,56.9
19-01-19 11:00,61.9
19-01-19 10:00,70.9
19-01-19 09:00,81.9
19-01-19 08:00,84.0
19-01-19 07:00,83.9
19-01-19 06:00,82.5
19-01-19 05:00,83.6
19-01-19 04:00,84.7
19-01-19 03:00,85.3
19-01-19 02:00,82.9
19-01-19 01:00,81.1
19-01-19 00:00,81.7
18-01-19 23:00,80.3
18-01-19 22:00,80.7
18-01-19 21:00,82.1
18-01-19 20:00,82.7
18-01-19 19:00,79.9
18-01-19 18:00,78.4
18-01-19 17:00,74.5
18-01-19 16:00,70.6
18-01-19 15:00,69.9
18-01-19 14:00,71.0
18-01-19 13:00,78.4
18-01-19 12:00,79.5
18-01-19 11:00,82.1
18-01-19 10:00,81.5
18-01-19 09:00,87.5
18-01-19 08:00,91.3
18-01-19 07:00,91.7
18-01-19 06:00,84.5
18-01-19 05:00,83.7
18-01-19 04:00,84.4
18-01-19 03:00,84.0
18-01-19 02:00,84.9
18-01-19 01:00,82.3
18-01-19 00:00,86.4
17-01-19 23:00,91.5
17-01-19 22:00,92.2
17-01-19 21:00,92.8
17-01-19 20:00,78.7
17-01-19 19:00,78.1
17-01-19 18:00,78.7
17-01-19 17:00,79.7
17-01-19 16:00,80.5
17-01-19 15:00,80.7
17-01-19 14:00,81.6
17-01-19 13:00,81.7
17-01-19 12:00,83.3
17-01-19 11:00,81.4
17-01-19 10:00,80.3
17-01-19 09:00,80.0
17-01-19 08:00,78.0
17-01-19 07:00,78.1
17-01-19 06:00,75.7
17-01-19 05:00,73.4
17-01-19 04:00,72.7
17-01-19 03:00,67.2
17-01-19 02:00,64.9
17-01-19 01:00,67.4
17-01-19 00:00,70.3
16-01-19 23:00,71.4
16-01-19 22:00,73.6
16-01-19 21:00,77.5
16-01-19 20:00,84.3
16-01-19 19:00,87.5
16-01-19 18:00,86.8
16-01-19 17:00,83.3
16-01-19 16:00,80.9
16-01-19 15:00,79.8
16-01-19 14:00,82.6
16-01-19 13:00,81.7
16-01-19 12:00,84.4
16-01-19 11:00,87.6
16-01-19 10:00,87.7
16-01-19 09:00,89.6
16-01-19 08:00,90.1
16-01-19 07:00,92.1
16-01-19 06:00,94.4
16-01-19 05:00,94.9
16-01-19 04:00,93.2
16-01-19 03:00,94.4
16-01-19 02:00,95.5
16-01-19 01:00,94.7
16-01-19 00:00,92.8
15-01-19 23:00,91.2
15-01-19 22:00,94.9
15-01-19 21:00,96.2
15-01-19 20:00,94.8
15-01-19 19:00,93.5
15-01-19 18:00,95.9
15-01-19 17:00,94.5
15-01-19 16:00,95.6
15-01-19 15:00,93.5
15-01-19 14:00,83.1
15-01-19 13:00,80.0
15-01-19 12:00,77.0
15-01-19 11:00,74.8
15-01-19 10:00,79.9
15-01-19 09:00,83.3
15-01-19 08:00,86.6
15-01-19 07:00,91.6
15-01-19 06:00,85.1
15-01-19 05:00,84.0
15-01-19 04:00,85.4
15-01-19 03:00,86.5
15-01-19 02:00,90.7
15-01-19 01:00,86.4
15-01-19 00:00,83.6
14-01-19 23:00,83.0
14-01-19 22:00,84.8
14-01-19 21:00,86.1
14-01-19 20:00,88.1
14-01-19 19:00,89.6
14-01-19 18:00,93.4
14-01-19 17:00,94.7
14-01-19 16:00,93.5
14-01-19 15:00,95.3
14-01-19 14:00,72.5
14-01-19 13:00,77.0
14-01-19 12:00,72.9
14-01-19 11:00,75.6
14-01-19 10:00,93.2
14-01-19 09:00,79.4
14-01-19 08:00,77.8
14-01-19 07:00,76.8
14-01-19 06:00,79.5
14-01-19 05:00,82.6
14-01-19 04:00,87.2
14-01-19 03:00,91.7
14-01-19 02:00,91.6
14-01-19 01:00,94.4
14-01-19 00:00,92.5
13-01-19 23:00,90.2
13-01-19 22:00,90.6
13-01-19 21:00,94.0
13-01-19 20:00,97.0
13-01-19 19:00,97.6
13-01-19 18:00,96.9
13-01-19 17:00,96.3
13-01-19 16:00,94.5
13-01-19 15:00,94.3
13-01-19 14:00,92.8
13-01-19 13:00,90.3
13-01-19 12:00,90.5
13-01-19 11:00,91.5
13-01-19 10:00,90.2
13-01-19 09:00,92.3
13-01-19 08:00,94.9
13-01-19 07:00,94.8
13-01-19 06:00,94.7
13-01-19 05:00,95.5
13-01-19 04:00,95.3
13-01-19 03:00,94.9
13-01-19 02:00,96.0
13-01-19 01:00,95.0
13-01-19 00:00,94.8
12-01-19 23:00,95.0
12-01-19 22:00,93.9
12-01-19 21:00,93.7
12-01-19 20:00,94.7
12-01-19 19:00,94.8
12-01-19 18:00,95.3
12-01-19 17:00,92.5
12-01-19 16:00,89.8
12-01-19 15:00,90.9
12-01-19 14:00,90.2
12-01-19 13:00,90.5
12-01-19 12:00,94.4
12-01-19 11:00,94.8
12-01-19 10:00,94.6
12-01-19 09:00,94.9
12-01-19 08:00,94.5
12-01-19 07:00,95.7
12-01-19 06:00,96.1
12-01-19 05:00,95.7
12-01-19 04:00,95.0
12-01-19 03:00,94.9
12-01-19 02:00,95.8
12-01-19 01:00,97.1
12-01-19 00:00,97.7
11-01-19 23:00,98.1
11-01-19 22:00,98.4
11-01-19 21:00,98.8
11-01-19 20:00,98.9
11-01-19 19:00,98.9
11-01-19 18:00,98.4
11-01-19 17:00,98.0
11-01-19 16:00,96.4
11-01-19 15:00,95.2
11-01-19 14:00,94.9
11-01-19 13:00,94.2
11-01-19 12:00,93.7
11-01-19 11:00,93.0
11-01-19 10:00,93.0
11-01-19 09:00,93.3
11-01-19 08:00,91.7
11-01-19 07:00,90.5
11-01-19 06:00,91.0
11-01-19 05:00,91.7
11-01-19 04:00,92.6
11-01-19 03:00,94.4
11-01-19 02:00,94.2
11-01-19 01:00,91.7
11-01-19 00:00,90.8
10-01-19 23:00,93.8
10-01-19 22:00,94.4
10-01-19 21:00,94.2
10-01-19 20:00,94.8
10-01-19 19:00,95.4
10-01-19 18:00,95.1
10-01-19 17:00,95.3
10-01-19 16:00,95.1
10-01-19 15:00,94.8
10-01-19 14:00,93.9
10-01-19 13:00,93.5
10-01-19 12:00,95.7
10-01-19 11:00,97.7
10-01-19 10:00,99.0
10-01-19 09:00,99.6
10-01-19 08:00,99.5
10-01-19 07:00,99.4
10-01-19 06:00,99.5
10-01-19 05:00,100.0
10-01-19 04:00,100.0
10-01-19 03:00,100.0
10-01-19 02:00,100.0
10-01-19 01:00,100.0
10-01-19 00:00,99.9
09-01-19 23:00,99.5
09-01-19 22:00,99.2
09-01-19 21:00,98.6
09-01-19 20:00,98.6
09-01-19 19:00,98.8
09-01-19 18:00,98.9
09-01-19 17:00,99.0
09-01-19 16:00,98.9
09-01-19 15:00,97.9
09-01-19 14:00,97.8
09-01-19 13:00,97.8
09-01-19 12:00,98.1
09-01-19 11:00,98.6
09-01-19 10:00,99.2
09-01-19 09:00,99.5
09-01-19 08:00,99.7
09-01-19 07:00,99.7
09-01-19 06:00,99.7
09-01-19 05:00,99.4
09-01-19 04:00,99.2
09-01-19 03:00,99.2
09-01-19 02:00,99.6
09-01-19 01:00,100.0
09-01-19 00:00,100.0
08-01-19 23:00,99.9
08-01-19 22:00,95.8
08-01-19 21:00,94.2
08-01-19 20:00,95.2
08-01-19 19:00,93.9
08-01-19 18:00,94.3
08-01-19 17:00,94.3
08-01-19 16:00,94.5
08-01-19 15:00,95.4
08-01-19 14:00,92.6
08-01-19 13:00,92.5
08-01-19 12:00,92.9
08-01-19 11:00,92.3
08-01-19 10:00,87.1
08-01-19 09:00,89.7
08-01-19 08:00,90.4
08-01-19 07:00,90.9
08-01-19 06:00,91.1
08-01-19 05:00,94.2
08-01-19 04:00,94.1
08-01-19 03:00,94.1
08-01-19 02:00,92.4
08-01-19 01:00,92.8
08-01-19 00:00,94.1
07-01-19 23:00,95.8
07-01-19 22:00,96.0
07-01-19 21:00,94.5
07-01-19 20:00,95.3
07-01-19 19:00,94.6
07-01-19 18:00,92.5
07-01-19 17:00,93.0
07-01-19 16:00,94.7
07-01-19 15:00,96.5
07-01-19 14:00,97.0
07-01-19 13:00,98.1
07-01-19 12:00,98.5
07-01-19 11:00,98.9
07-01-19 10:00,98.7
07-01-19 09:00,99.2
07-01-19 08:00,99.1
07-01-19 07:00,98.8
07-01-19 06:00,98.4
07-01-19 05:00,98.1
07-01-19 04:00,98.2
07-01-19 03:00,98.3
07-01-19 02:00,98.2
07-01-19 01:00,98.0
07-01-19 00:00,98.1
06-01-19 23:00,97.8
06-01-19 22:00,97.4
06-01-19 21:00,96.3
06-01-19 20:00,93.6
06-01-19 19:00,93.2
06-01-19 18:00,96.9
06-01-19 17:00,97.2
06-01-19 16:00,97.0
06-01-19 15:00,95.0
06-01-19 14:00,90.4
06-01-19 13:00,93.5
06-01-19 12:00,92.2
06-01-19 11:00,91.4
06-01-19 10:00,94.1
06-01-19 09:00,93.5
06-01-19 08:00,96.0
06-01-19 07:00,94.9
06-01-19 06:00,93.0
06-01-19 05:00,92.1
06-01-19 04:00,90.8
06-01-19 03:00,95.0
06-01-19 02:00,96.5
06-01-19 01:00,98.0
06-01-19 00:00,97.5
05-01-19 23:00,96.6
05-01-19 22:00,96.7
05-01-19 21:00,96.9
05-01-19 20:00,97.5
05-01-19 19:00,97.6
05-01-19 18:00,97.8
05-01-19 17:00,97.3
05-01-19 16:00,96.8
05-01-19 15:00,96.7
05-01-19 14:00,98.6
05-01-19 13:00,99.2
05-01-19 12:00,99.6
05-01-19 11:00,99.6
05-01-19 10:00,98.9
05-01-19 09:00,98.5
05-01-19 08:00,98.3
05-01-19 07:00,98.2
05-01-19 06:00,98.1
05-01-19 05:00,98.5
05-01-19 04:00,98.6
05-01-19 03:00,99.1
05-01-19 02:00,99.6
05-01-19 01:00,99.7
05-01-19 00:00,99.6
04-01-19 23:00,99.4
04-01-19 22:00,99.3
04-01-19 21:00,99.4
04-01-19 20:00,99.1
04-01-19 19:00,99.2
04-01-19 18:00,99.0
04-01-19 17:00,98.7
04-01-19 16:00,97.8
04-01-19 15:00,96.1
04-01-19 14:00,94.0
04-01-19 13:00,88.4
04-01-19 12:00,90.1
04-01-19 11:00,91.5
04-01-19 10:00,92.7
04-01-19 09:00,96.8
04-01-19 08:00,96.7
04-01-19 07:00,96.7
04-01-19 06:00,97.3
04-01-19 05:00,97.6
04-01-19 04:00,97.2
04-01-19 03:00,96.6
04-01-19 02:00,95.6
04-01-19 01:00,94.7
04-01-19 00:00,92.1
03-01-19 23:00,91.4
03-01-19 22:00,91.5
03-01-19 21:00,91.1
03-01-19 20:00,92.3
03-01-19 19:00,92.0
03-01-19 18:00,92.8
03-01-19 17:00,92.2
03-01-19 16:00,91.4
03-01-19 15:00,90.4
03-01-19 14:00,87.2
03-01-19 13:00,78.3
03-01-19 12:00,80.3
03-01-19 11:00,82.2
03-01-19 10:00,85.6
03-01-19 09:00,88.2
03-01-19 08:00,89.9
03-01-19 07:00,89.9
03-01-19 06:00,89.1
03-01-19 05:00,89.0
03-01-19 04:00,87.9
03-01-19 03:00,83.6
03-01-19 02:00,77.2
03-01-19 01:00,72.5
03-01-19 00:00,69.5
02-01-19 23:00,64.6
02-01-19 22:00,61.4
02-01-19 21:00,64.2
02-01-19 20:00,65.6
02-01-19 19:00,73.4
02-01-19 18:00,65.7
02-01-19 17:00,67.0
02-01-19 16:00,75.7
02-01-19 15:00,92.4
02-01-19 14:00,78.0
02-01-19 13:00,78.9
02-01-19 12:00,76.6
02-01-19 11:00,80.6
02-01-19 10:00,78.6
02-01-19 09:00,80.7
02-01-19 08:00,83.3
02-01-19 07:00,84.2
02-01-19 06:00,86.2
02-01-19 05:00,87.2
02-01-19 04:00,89.3
02-01-19 03:00,91.4
02-01-19 02:00,87.5
02-01-19 01:00,84.1
02-01-19 00:00,86.3
01-01-19 23:00,77.6
01-01-19 22:00,81.0
01-01-19 21:00,89.8
01-01-19 20:00,88.1
01-01-19 19:00,83.1
01-01-19 18:00,91.0
01-01-19 17:00,94.6
01-01-19 16:00,92.4
01-01-19 15:00,94.2
01-01-19 14:00,94.0
01-01-19 13:00,93.6
01-01-19 12:00,95.4
01-01-19 11:00,96.0
01-01-19 10:00,92.9
01-01-19 09:00,87.5
01-01-19 08:00,87.5
01-01-19 07:00,85.5
01-01-19 06:00,84.4
01-01-19 05:00,86.3
01-01-19 04:00,91.6
01-01-19 03:00,95.3
01-01-19 02:00,96.9
01-01-19 01:00,98.4

