Datum Zeit,Schkeuditz FEUCHT
24-01-19 04:00,87.1
24-01-19 03:00,85.3
24-01-19 02:00,84.8
24-01-19 01:00,81.3
24-01-19 00:00,80.6
23-01-19 23:00,82.4
23-01-19 22:00,83.7
23-01-19 21:00,85.7
23-01-19 20:00,87.8
23-01-19 19:00,88.3
23-01-19 18:00,88.1
23-01-19 17:00,84.5
23-01-19 16:00,78.7
23-01-19 15:00,77.1
23-01-19 14:00,78.2
23-01-19 13:00,77.9
23-01-19 12:00,79.1
23-01-19 11:00,82.4
23-01-19 10:00,86.1
23-01-19 09:00,88.8
23-01-19 08:00,88.1
23-01-19 07:00,88.7
23-01-19 06:00,87.5
23-01-19 05:00,85.0
23-01-19 04:00,85.1
23-01-19 03:00,85.8
23-01-19 02:00,86.2
23-01-19 01:00,84.9
23-01-19 00:00,83.3
22-01-19 23:00,81.2
22-01-19 22:00,80.4
22-01-19 21:00,78.8
22-01-19 20:00,76.8
22-01-19 19:00,74.7
22-01-19 18:00,71.3
22-01-19 17:00,67.3
22-01-19 16:00,65.5
22-01-19 15:00,67.5
22-01-19 14:00,70.9
22-01-19 13:00,73.8
22-01-19 12:00,79.1
22-01-19 11:00,81.5
22-01-19 10:00,85.0
22-01-19 09:00,87.9
22-01-19 08:00,89.0
22-01-19 07:00,90.0
22-01-19 06:00,89.7
22-01-19 05:00,90.0
22-01-19 04:00,90.6
22-01-19 03:00,90.9
22-01-19 02:00,90.5
22-01-19 01:00,90.3
22-01-19 00:00,91.0
21-01-19 23:00,91.8
21-01-19 22:00,90.6
21-01-19 21:00,90.8
21-01-19 20:00,91.1
21-01-19 19:00,91.5
21-01-19 18:00,92.5
21-01-19 17:00,92.4
21-01-19 16:00,90.4
21-01-19 15:00,93.7
21-01-19 14:00,93.0
21-01-19 13:00,92.9
21-01-19 12:00,92.3
21-01-19 11:00,90.9
21-01-19 10:00,91.0
21-01-19 09:00,91.3
21-01-19 08:00,91.2
21-01-19 07:00,88.4
21-01-19 06:00,86.1
21-01-19 05:00,87.4
21-01-19 04:00,88.4
21-01-19 03:00,88.4
21-01-19 02:00,87.2
21-01-19 01:00,85.9
21-01-19 00:00,83.6
20-01-19 23:00,82.8
20-01-19 22:00,81.2
20-01-19 21:00,79.6
20-01-19 20:00,78.3
20-01-19 19:00,75.9
20-01-19 18:00,73.9
20-01-19 17:00,69.8
20-01-19 16:00,67.5
20-01-19 15:00,66.7
20-01-19 14:00,66.3
20-01-19 13:00,66.3
20-01-19 12:00,72.1
20-01-19 11:00,76.6
20-01-19 10:00,76.6
20-01-19 09:00,83.3
20-01-19 08:00,85.4
20-01-19 07:00,83.9
20-01-19 06:00,82.3
20-01-19 05:00,81.8
20-01-19 04:00,80.1
20-01-19 03:00,77.3
20-01-19 02:00,75.2
20-01-19 01:00,72.3
20-01-19 00:00,80.0
19-01-19 23:00,80.2
19-01-19 22:00,79.2
19-01-19 21:00,80.5
19-01-19 20:00,74.2
19-01-19 19:00,73.8
19-01-19 18:00,66.9
19-01-19 17:00,63.3
19-01-19 16:00,58.7
19-01-19 15:00,56.9
19-01-19 14:00,58.0
19-01-19 13:00,60.4
19-01-19 12:00,66.5
19-01-19 11:00,75.1
19-01-19 10:00,81.6
19-01-19 09:00,86.5
19-01-19 08:00,87.4
19-01-19 07:00,85.9
19-01-19 06:00,84.7
19-01-19 05:00,84.0
19-01-19 04:00,82.9
19-01-19 03:00,80.8
19-01-19 02:00,79.6
19-01-19 01:00,78.4
19-01-19 00:00,76.8
18-01-19 23:00,76.9
18-01-19 22:00,77.3
18-01-19 21:00,76.9
18-01-19 20:00,75.2
18-01-19 19:00,72.6
18-01-19 18:00,68.2
18-01-19 17:00,62.7
18-01-19 16:00,59.1
18-01-19 15:00,59.0
18-01-19 14:00,63.7
18-01-19 13:00,66.6
18-01-19 12:00,70.5
18-01-19 11:00,76.2
18-01-19 10:00,78.1
18-01-19 09:00,81.8
18-01-19 08:00,79.4
18-01-19 07:00,92.9
18-01-19 06:00,91.6
18-01-19 05:00,91.6
18-01-19 04:00,78.7
18-01-19 03:00,80.3
18-01-19 02:00,81.9
18-01-19 01:00,78.6
18-01-19 00:00,77.3
17-01-19 23:00,77.7
17-01-19 22:00,79.5
17-01-19 21:00,82.6
17-01-19 20:00,85.2
17-01-19 19:00,84.0
17-01-19 18:00,72.2
17-01-19 17:00,73.0
17-01-19 16:00,67.5
17-01-19 15:00,65.4
17-01-19 14:00,72.0
17-01-19 13:00,75.5
17-01-19 12:00,77.9
17-01-19 11:00,78.0
17-01-19 10:00,77.1
17-01-19 09:00,76.4
17-01-19 08:00,75.4
17-01-19 07:00,72.2
17-01-19 06:00,71.9
17-01-19 05:00,70.2
17-01-19 04:00,69.7
17-01-19 03:00,72.3
17-01-19 02:00,71.4
17-01-19 01:00,72.5
17-01-19 00:00,75.6
16-01-19 23:00,76.6
16-01-19 22:00,78.9
16-01-19 21:00,78.1
16-01-19 20:00,78.1
16-01-19 19:00,74.8
16-01-19 18:00,73.4
16-01-19 17:00,75.6
16-01-19 16:00,73.8
16-01-19 15:00,72.9
16-01-19 14:00,73.4
16-01-19 13:00,75.2
16-01-19 12:00,77.6
16-01-19 11:00,79.8
16-01-19 10:00,81.2
16-01-19 09:00,85.0
16-01-19 08:00,84.9
16-01-19 07:00,82.2
16-01-19 06:00,80.0
16-01-19 05:00,81.6
16-01-19 04:00,82.3
16-01-19 03:00,81.9
16-01-19 02:00,81.9
16-01-19 01:00,81.6
16-01-19 00:00,82.8
15-01-19 23:00,80.1
15-01-19 22:00,77.9
15-01-19 21:00,78.8
15-01-19 20:00,79.1
15-01-19 19:00,78.8
15-01-19 18:00,79.3
15-01-19 17:00,79.8
15-01-19 16:00,79.0
15-01-19 15:00,80.9
15-01-19 14:00,80.3
15-01-19 13:00,78.7
15-01-19 12:00,77.0
15-01-19 11:00,78.5
15-01-19 10:00,75.5
15-01-19 09:00,79.8
15-01-19 08:00,80.1
15-01-19 07:00,80.8
15-01-19 06:00,80.6
15-01-19 05:00,81.8
15-01-19 04:00,82.7
15-01-19 03:00,79.1
15-01-19 02:00,83.9
15-01-19 01:00,83.7
15-01-19 00:00,79.9
14-01-19 23:00,78.6
14-01-19 22:00,79.7
14-01-19 21:00,79.8
14-01-19 20:00,82.6
14-01-19 19:00,82.0
14-01-19 18:00,85.6
14-01-19 17:00,89.1
14-01-19 16:00,95.4
14-01-19 15:00,82.7
14-01-19 14:00,81.2
14-01-19 13:00,74.6
14-01-19 12:00,78.7
14-01-19 11:00,80.3
14-01-19 10:00,72.9
14-01-19 09:00,71.9
14-01-19 08:00,75.7
14-01-19 07:00,74.5
14-01-19 06:00,73.2
14-01-19 05:00,71.9
14-01-19 04:00,77.0
14-01-19 03:00,79.7
14-01-19 02:00,81.6
14-01-19 01:00,77.4
14-01-19 00:00,79.1
13-01-19 23:00,85.8
13-01-19 22:00,83.8
13-01-19 21:00,85.7
13-01-19 20:00,87.6
13-01-19 19:00,93.4
13-01-19 18:00,94.9
13-01-19 17:00,94.7
13-01-19 16:00,91.0
13-01-19 15:00,88.4
13-01-19 14:00,87.9
13-01-19 13:00,93.1
13-01-19 12:00,93.4
13-01-19 11:00,92.7
13-01-19 10:00,87.7
13-01-19 09:00,86.5
13-01-19 08:00,85.7
13-01-19 07:00,86.5
13-01-19 06:00,85.4
13-01-19 05:00,84.5
13-01-19 04:00,84.9
13-01-19 03:00,86.9
13-01-19 02:00,88.2
13-01-19 01:00,88.1
13-01-19 00:00,87.1
12-01-19 23:00,87.4
12-01-19 22:00,88.7
12-01-19 21:00,89.3
12-01-19 20:00,87.0
12-01-19 19:00,87.0
12-01-19 18:00,86.7
12-01-19 17:00,88.1
12-01-19 16:00,89.0
12-01-19 15:00,82.1
12-01-19 14:00,81.7
12-01-19 13:00,86.2
12-01-19 12:00,85.4
12-01-19 11:00,90.3
12-01-19 10:00,88.1
12-01-19 09:00,85.7
12-01-19 08:00,84.0
12-01-19 07:00,83.6
12-01-19 06:00,84.5
12-01-19 05:00,84.4
12-01-19 04:00,87.0
12-01-19 03:00,86.3
12-01-19 02:00,86.6
12-01-19 01:00,86.8
12-01-19 00:00,89.4
11-01-19 23:00,91.9
11-01-19 22:00,93.4
11-01-19 21:00,94.0
11-01-19 20:00,95.4
11-01-19 19:00,97.6
11-01-19 18:00,97.4
11-01-19 17:00,96.5
11-01-19 16:00,98.2
11-01-19 15:00,99.2
11-01-19 14:00,99.4
11-01-19 13:00,99.7
11-01-19 12:00,100.0
11-01-19 11:00,100.0
11-01-19 10:00,99.3
11-01-19 09:00,98.5
11-01-19 08:00,97.7
11-01-19 07:00,95.7
11-01-19 06:00,93.6
11-01-19 05:00,87.2
11-01-19 04:00,82.3
11-01-19 03:00,79.8
11-01-19 02:00,79.5
11-01-19 01:00,78.1
11-01-19 00:00,80.9
10-01-19 23:00,83.1
10-01-19 22:00,85.1
10-01-19 21:00,83.4
10-01-19 20:00,83.2
10-01-19 19:00,82.2
10-01-19 18:00,78.4
10-01-19 17:00,78.9
10-01-19 16:00,80.0
10-01-19 15:00,82.9
10-01-19 14:00,86.4
10-01-19 13:00,89.5
10-01-19 12:00,91.2
10-01-19 11:00,89.4
10-01-19 10:00,89.1
10-01-19 09:00,93.1
10-01-19 08:00,98.2
10-01-19 07:00,96.7
10-01-19 06:00,96.0
10-01-19 05:00,95.1
10-01-19 04:00,94.8
10-01-19 03:00,95.0
10-01-19 02:00,95.2
10-01-19 01:00,96.6
10-01-19 00:00,97.6
09-01-19 23:00,98.1
09-01-19 22:00,98.1
09-01-19 21:00,97.8
09-01-19 20:00,98.1
09-01-19 19:00,98.2
09-01-19 18:00,98.2
09-01-19 17:00,99.7
09-01-19 16:00,100.0
09-01-19 15:00,100.0
09-01-19 14:00,99.3
09-01-19 13:00,96.2
09-01-19 12:00,96.1
09-01-19 11:00,95.8
09-01-19 10:00,96.8
09-01-19 09:00,99.3
09-01-19 08:00,99.1
09-01-19 07:00,99.2
09-01-19 06:00,98.3
09-01-19 05:00,97.4
09-01-19 04:00,97.3
09-01-19 03:00,95.0
09-01-19 02:00,93.9
09-01-19 01:00,94.6
09-01-19 00:00,91.3
08-01-19 23:00,85.8
08-01-19 22:00,88.2
08-01-19 21:00,89.1
08-01-19 20:00,81.9
08-01-19 19:00,84.0
08-01-19 18:00,77.7
08-01-19 17:00,80.1
08-01-19 16:00,85.9
08-01-19 15:00,86.1
08-01-19 14:00,81.8
08-01-19 13:00,86.0
08-01-19 12:00,84.4
08-01-19 11:00,85.9
08-01-19 10:00,84.8
08-01-19 09:00,86.2
08-01-19 08:00,84.8
08-01-19 07:00,89.5
08-01-19 06:00,89.6
08-01-19 05:00,88.3
08-01-19 04:00,89.6
08-01-19 03:00,93.1
08-01-19 02:00,93.8
08-01-19 01:00,94.4
08-01-19 00:00,89.7
07-01-19 23:00,89.1
07-01-19 22:00,88.2
07-01-19 21:00,88.2
07-01-19 20:00,88.9
07-01-19 19:00,91.2
07-01-19 18:00,92.3
07-01-19 17:00,90.1
07-01-19 16:00,87.3
07-01-19 15:00,83.7
07-01-19 14:00,85.8
07-01-19 13:00,85.4
07-01-19 12:00,91.8
07-01-19 11:00,95.1
07-01-19 10:00,95.3
07-01-19 09:00,94.6
07-01-19 08:00,94.2
07-01-19 07:00,95.7
07-01-19 06:00,96.9
07-01-19 05:00,98.6
07-01-19 04:00,98.7
07-01-19 03:00,96.9
07-01-19 02:00,95.5
07-01-19 01:00,94.6
07-01-19 00:00,92.0
06-01-19 23:00,92.1
06-01-19 22:00,90.2
06-01-19 21:00,87.4
06-01-19 20:00,88.9
06-01-19 19:00,89.6
06-01-19 18:00,86.7
06-01-19 17:00,82.9
06-01-19 16:00,83.7
06-01-19 15:00,81.3
06-01-19 14:00,79.2
06-01-19 13:00,80.8
06-01-19 12:00,83.3
06-01-19 11:00,87.2
06-01-19 10:00,89.6
06-01-19 09:00,89.4
06-01-19 08:00,89.8
06-01-19 07:00,88.5
06-01-19 06:00,88.4
06-01-19 05:00,89.3
06-01-19 04:00,88.6
06-01-19 03:00,88.9
06-01-19 02:00,89.5
06-01-19 01:00,89.2
06-01-19 00:00,88.5
05-01-19 23:00,91.3
05-01-19 22:00,93.9
05-01-19 21:00,94.8
05-01-19 20:00,95.5
05-01-19 19:00,93.7
05-01-19 18:00,94.5
05-01-19 17:00,95.6
05-01-19 16:00,97.0
05-01-19 15:00,94.0
05-01-19 14:00,93.4
05-01-19 13:00,96.7
05-01-19 12:00,97.9
05-01-19 11:00,96.7
05-01-19 10:00,97.8
05-01-19 09:00,97.3
05-01-19 08:00,98.7
05-01-19 07:00,98.8
05-01-19 06:00,98.2
05-01-19 05:00,98.2
05-01-19 04:00,97.6
05-01-19 03:00,98.6
05-01-19 02:00,98.7
05-01-19 01:00,98.6
05-01-19 00:00,98.1
04-01-19 23:00,96.5
04-01-19 22:00,95.0
04-01-19 21:00,93.8
04-01-19 20:00,95.4
04-01-19 19:00,97.7
04-01-19 18:00,97.5
04-01-19 17:00,94.4
04-01-19 16:00,91.1
04-01-19 15:00,92.1
04-01-19 14:00,93.8
04-01-19 13:00,86.5
04-01-19 12:00,85.5
04-01-19 11:00,81.8
04-01-19 10:00,80.1
04-01-19 09:00,81.7
04-01-19 08:00,85.8
04-01-19 07:00,89.0
04-01-19 06:00,93.2
04-01-19 05:00,93.8
04-01-19 04:00,92.0
04-01-19 03:00,91.4
04-01-19 02:00,91.4
04-01-19 01:00,91.0
04-01-19 00:00,90.4
03-01-19 23:00,89.1
03-01-19 22:00,88.4
03-01-19 21:00,87.3
03-01-19 20:00,86.5
03-01-19 19:00,83.3
03-01-19 18:00,82.8
03-01-19 17:00,81.1
03-01-19 16:00,75.0
03-01-19 15:00,72.0
03-01-19 14:00,70.7
03-01-19 13:00,68.3
03-01-19 12:00,68.1
03-01-19 11:00,71.1
03-01-19 10:00,77.1
03-01-19 09:00,79.7
03-01-19 08:00,80.3
03-01-19 07:00,80.4
03-01-19 06:00,82.0
03-01-19 05:00,83.8
03-01-19 04:00,81.0
03-01-19 03:00,80.9
03-01-19 02:00,79.8
03-01-19 01:00,78.2
03-01-19 00:00,77.0
02-01-19 23:00,72.3
02-01-19 22:00,67.8
02-01-19 21:00,61.5
02-01-19 20:00,59.8
02-01-19 19:00,60.1
02-01-19 18:00,77.0
02-01-19 17:00,75.7
02-01-19 16:00,55.2
02-01-19 15:00,56.0
02-01-19 14:00,60.9
02-01-19 13:00,70.5
02-01-19 12:00,75.1
02-01-19 11:00,80.0
02-01-19 10:00,75.4
02-01-19 09:00,76.0
02-01-19 08:00,75.9
02-01-19 07:00,81.4
02-01-19 06:00,83.9
02-01-19 05:00,83.9
02-01-19 04:00,84.4
02-01-19 03:00,82.9
02-01-19 02:00,83.1
02-01-19 01:00,85.3
02-01-19 00:00,90.1
01-01-19 23:00,88.4
01-01-19 22:00,74.5
01-01-19 21:00,77.1
01-01-19 20:00,84.9
01-01-19 19:00,84.7
01-01-19 18:00,74.5
01-01-19 17:00,71.2
01-01-19 16:00,82.9
01-01-19 15:00,91.1
01-01-19 14:00,95.0
01-01-19 13:00,94.4
01-01-19 12:00,91.4
01-01-19 11:00,85.3
01-01-19 10:00,81.6
01-01-19 09:00,80.1
01-01-19 08:00,79.4
01-01-19 07:00,86.5
01-01-19 06:00,88.1
01-01-19 05:00,85.2
01-01-19 04:00,85.3
01-01-19 03:00,86.8
01-01-19 02:00,87.9
01-01-19 01:00,90.6

