Datum Zeit,Dresden-Bergstraße WINDRI
24-01-19 07:00,351
24-01-19 06:00,346
24-01-19 05:00,42
24-01-19 04:00,85
24-01-19 03:00,131
24-01-19 02:00,129
24-01-19 01:00,1
24-01-19 00:00,137
23-01-19 23:00,171
23-01-19 22:00,199
23-01-19 21:00,185
23-01-19 20:00,179
23-01-19 19:00,193
23-01-19 18:00,344
23-01-19 17:00,322
23-01-19 16:00,330
23-01-19 15:00,350
23-01-19 14:00,183
23-01-19 13:00,184
23-01-19 12:00,199
23-01-19 11:00,194
23-01-19 10:00,183
23-01-19 09:00,183
23-01-19 08:00,193
23-01-19 07:00,189
23-01-19 06:00,190
23-01-19 05:00,181
23-01-19 04:00,188
23-01-19 03:00,188
23-01-19 02:00,187
23-01-19 01:00,181
23-01-19 00:00,184
22-01-19 23:00,187
22-01-19 22:00,165
22-01-19 21:00,184
22-01-19 20:00,173
22-01-19 19:00,179
22-01-19 18:00,183
22-01-19 17:00,172
22-01-19 16:00,169
22-01-19 15:00,187
22-01-19 14:00,176
22-01-19 13:00,169
22-01-19 12:00,173
22-01-19 11:00,178
22-01-19 10:00,186
22-01-19 09:00,189
22-01-19 08:00,226
22-01-19 07:00,200
22-01-19 06:00,195
22-01-19 05:00,187
22-01-19 04:00,216
22-01-19 03:00,142
22-01-19 02:00,165
22-01-19 01:00,186
22-01-19 00:00,151
21-01-19 23:00,0
21-01-19 22:00,1
21-01-19 21:00,339
21-01-19 20:00,168
21-01-19 19:00,198
21-01-19 18:00,167
21-01-19 17:00,311
21-01-19 16:00,357
21-01-19 15:00,352
21-01-19 14:00,356
21-01-19 13:00,44
21-01-19 12:00,83
21-01-19 11:00,48
21-01-19 10:00,103
21-01-19 09:00,56
21-01-19 08:00,342
21-01-19 07:00,139
21-01-19 06:00,1
21-01-19 05:00,153
21-01-19 04:00,157
21-01-19 03:00,168
21-01-19 02:00,158
21-01-19 01:00,156
21-01-19 00:00,169
20-01-19 23:00,241
20-01-19 22:00,177
20-01-19 21:00,177
20-01-19 20:00,184
20-01-19 19:00,196
20-01-19 18:00,171
20-01-19 17:00,339
20-01-19 16:00,290
20-01-19 15:00,343
20-01-19 14:00,351
20-01-19 13:00,357
20-01-19 12:00,360
20-01-19 11:00,16
20-01-19 10:00,351
20-01-19 09:00,334
20-01-19 08:00,55
20-01-19 07:00,164
20-01-19 06:00,173
20-01-19 05:00,176
20-01-19 04:00,184
20-01-19 03:00,186
20-01-19 02:00,177
20-01-19 01:00,176
20-01-19 00:00,179
19-01-19 23:00,181
19-01-19 22:00,184
19-01-19 21:00,188
19-01-19 20:00,193
19-01-19 19:00,192
19-01-19 18:00,189
19-01-19 17:00,191
19-01-19 16:00,181
19-01-19 15:00,177
19-01-19 14:00,173
19-01-19 13:00,164
19-01-19 12:00,173
19-01-19 11:00,181
19-01-19 10:00,168
19-01-19 09:00,187
19-01-19 08:00,235
19-01-19 07:00,166
19-01-19 06:00,170
19-01-19 05:00,177
19-01-19 04:00,169
19-01-19 03:00,172
19-01-19 02:00,176
19-01-19 01:00,4
19-01-19 00:00,160
18-01-19 23:00,0
18-01-19 22:00,2
18-01-19 21:00,34
18-01-19 20:00,13
18-01-19 19:00,360
18-01-19 18:00,355
18-01-19 17:00,16
18-01-19 16:00,27
18-01-19 15:00,1
18-01-19 14:00,349
18-01-19 13:00,352
18-01-19 12:00,344
18-01-19 11:00,346
18-01-19 10:00,351
18-01-19 09:00,351
18-01-19 08:00,347
18-01-19 07:00,348
18-01-19 06:00,42
18-01-19 05:00,70
18-01-19 04:00,72
18-01-19 03:00,85
18-01-19 02:00,79
18-01-19 01:00,73
18-01-19 00:00,77
17-01-19 23:00,72
17-01-19 22:00,68
17-01-19 21:00,58
17-01-19 20:00,61
17-01-19 19:00,43
17-01-19 18:00,34
17-01-19 17:00,35
17-01-19 16:00,30
17-01-19 15:00,28
17-01-19 14:00,46
17-01-19 13:00,34
17-01-19 12:00,39
17-01-19 11:00,40
17-01-19 10:00,41
17-01-19 09:00,54
17-01-19 08:00,39
17-01-19 07:00,53
17-01-19 06:00,84
17-01-19 05:00,80
17-01-19 04:00,67
17-01-19 03:00,85
17-01-19 02:00,100
17-01-19 01:00,165
17-01-19 00:00,178
16-01-19 23:00,180
16-01-19 22:00,183
16-01-19 21:00,273
16-01-19 20:00,173
16-01-19 19:00,287
16-01-19 18:00,317
16-01-19 17:00,18
16-01-19 16:00,38
16-01-19 15:00,43
16-01-19 14:00,36
16-01-19 13:00,40
16-01-19 12:00,54
16-01-19 11:00,50
16-01-19 10:00,54
16-01-19 09:00,43
16-01-19 08:00,50
16-01-19 07:00,60
16-01-19 06:00,60
16-01-19 05:00,69
16-01-19 04:00,72
16-01-19 03:00,83
16-01-19 02:00,83
16-01-19 01:00,80
16-01-19 00:00,86
15-01-19 23:00,38
15-01-19 22:00,72
15-01-19 21:00,75
15-01-19 20:00,66
15-01-19 19:00,59
15-01-19 18:00,51
15-01-19 17:00,51
15-01-19 16:00,55
15-01-19 15:00,45
15-01-19 14:00,69
15-01-19 13:00,56
15-01-19 12:00,67
15-01-19 11:00,33
15-01-19 10:00,32
15-01-19 09:00,50
15-01-19 08:00,63
15-01-19 07:00,49
15-01-19 06:00,26
15-01-19 05:00,1
15-01-19 04:00,5
15-01-19 03:00,4
15-01-19 02:00,62
15-01-19 01:00,38
15-01-19 00:00,52
14-01-19 23:00,37
14-01-19 22:00,58
14-01-19 21:00,21
14-01-19 20:00,8
14-01-19 19:00,351
14-01-19 18:00,348
14-01-19 17:00,346
14-01-19 16:00,342
14-01-19 15:00,340
14-01-19 14:00,346
14-01-19 13:00,352
14-01-19 12:00,350
14-01-19 11:00,352
14-01-19 10:00,349
14-01-19 09:00,0
14-01-19 08:00,3
14-01-19 07:00,355
14-01-19 06:00,351
14-01-19 05:00,347
14-01-19 04:00,348
14-01-19 03:00,345
14-01-19 02:00,349
14-01-19 01:00,349
14-01-19 00:00,356
13-01-19 23:00,348
13-01-19 22:00,354
13-01-19 21:00,79
13-01-19 20:00,81
13-01-19 19:00,57
13-01-19 18:00,66
13-01-19 17:00,60
13-01-19 16:00,70
13-01-19 15:00,62
13-01-19 14:00,61
13-01-19 13:00,57
13-01-19 12:00,60
13-01-19 11:00,60
13-01-19 10:00,64
13-01-19 09:00,71
13-01-19 08:00,70
13-01-19 07:00,80
13-01-19 06:00,87
13-01-19 05:00,90
13-01-19 04:00,77
13-01-19 03:00,68
13-01-19 02:00,80
13-01-19 01:00,73
13-01-19 00:00,83
12-01-19 23:00,64
12-01-19 22:00,73
12-01-19 21:00,80
12-01-19 20:00,67
12-01-19 19:00,55
12-01-19 18:00,55
12-01-19 17:00,51
12-01-19 16:00,54
12-01-19 15:00,62
12-01-19 14:00,67
12-01-19 13:00,60
12-01-19 12:00,60
12-01-19 11:00,64
12-01-19 10:00,63
12-01-19 09:00,77
12-01-19 08:00,81
12-01-19 07:00,73
12-01-19 06:00,31
12-01-19 05:00,0
12-01-19 04:00,354
12-01-19 03:00,16
12-01-19 02:00,76
12-01-19 01:00,73
12-01-19 00:00,82
11-01-19 23:00,63
11-01-19 22:00,66
11-01-19 21:00,67
11-01-19 20:00,56
11-01-19 19:00,48
11-01-19 18:00,39
11-01-19 17:00,41
11-01-19 16:00,34
11-01-19 15:00,37
11-01-19 14:00,42
11-01-19 13:00,21
11-01-19 12:00,4
11-01-19 11:00,20
11-01-19 10:00,16
11-01-19 09:00,25
11-01-19 08:00,41
11-01-19 07:00,47
11-01-19 06:00,55
11-01-19 05:00,49
11-01-19 04:00,78
11-01-19 03:00,49
11-01-19 02:00,26
11-01-19 01:00,358
11-01-19 00:00,354
10-01-19 23:00,340
10-01-19 22:00,341
10-01-19 21:00,344
10-01-19 20:00,343
10-01-19 19:00,342
10-01-19 18:00,343
10-01-19 17:00,342
10-01-19 16:00,342
10-01-19 15:00,341
10-01-19 14:00,344
10-01-19 13:00,341
10-01-19 12:00,342
10-01-19 11:00,339
10-01-19 10:00,340
10-01-19 09:00,341
10-01-19 08:00,343
10-01-19 07:00,344
10-01-19 06:00,344
10-01-19 05:00,339
10-01-19 04:00,342
10-01-19 03:00,7
10-01-19 02:00,345
10-01-19 01:00,336
10-01-19 00:00,341
09-01-19 23:00,340
09-01-19 22:00,342
09-01-19 21:00,345
09-01-19 20:00,345
09-01-19 19:00,342
09-01-19 18:00,346
09-01-19 17:00,346
09-01-19 16:00,344
09-01-19 15:00,343
09-01-19 14:00,345
09-01-19 13:00,340
09-01-19 12:00,345
09-01-19 11:00,350
09-01-19 10:00,347
09-01-19 09:00,347
09-01-19 08:00,356
09-01-19 07:00,350
09-01-19 06:00,351
09-01-19 05:00,348
09-01-19 04:00,353
09-01-19 03:00,358
09-01-19 02:00,351
09-01-19 01:00,347
09-01-19 00:00,351
08-01-19 23:00,343
08-01-19 22:00,347
08-01-19 21:00,7
08-01-19 20:00,48
08-01-19 19:00,19
08-01-19 18:00,13
08-01-19 17:00,31
08-01-19 16:00,60
08-01-19 15:00,60
08-01-19 14:00,62
08-01-19 13:00,56
08-01-19 12:00,65
08-01-19 11:00,55
08-01-19 10:00,58
08-01-19 09:00,63
08-01-19 08:00,55
08-01-19 07:00,63
08-01-19 06:00,69
08-01-19 05:00,97
08-01-19 04:00,95
08-01-19 03:00,106
08-01-19 02:00,79
08-01-19 01:00,103
08-01-19 00:00,79
07-01-19 23:00,69
07-01-19 22:00,57
07-01-19 21:00,53
07-01-19 20:00,45
07-01-19 19:00,53
07-01-19 18:00,48
07-01-19 17:00,17
07-01-19 16:00,343
07-01-19 15:00,342
07-01-19 14:00,346
07-01-19 13:00,359
07-01-19 12:00,3
07-01-19 11:00,181
07-01-19 10:00,198
07-01-19 09:00,176
07-01-19 08:00,190
07-01-19 07:00,189
07-01-19 06:00,188
07-01-19 05:00,139
07-01-19 04:00,8
07-01-19 03:00,9
07-01-19 02:00,341
07-01-19 01:00,347
07-01-19 00:00,357
06-01-19 23:00,343
06-01-19 22:00,344
06-01-19 21:00,346
06-01-19 20:00,343
06-01-19 19:00,350
06-01-19 18:00,356
06-01-19 17:00,353
06-01-19 16:00,345
06-01-19 15:00,346
06-01-19 14:00,344
06-01-19 13:00,341
06-01-19 12:00,341
06-01-19 11:00,344
06-01-19 10:00,344
06-01-19 09:00,341
06-01-19 08:00,342
06-01-19 07:00,344
06-01-19 06:00,347
06-01-19 05:00,350
06-01-19 04:00,340
06-01-19 03:00,338
06-01-19 02:00,338
06-01-19 01:00,341
06-01-19 00:00,340
05-01-19 23:00,336
05-01-19 22:00,340
05-01-19 21:00,338
05-01-19 20:00,339
05-01-19 19:00,342
05-01-19 18:00,340
05-01-19 17:00,340
05-01-19 16:00,344
05-01-19 15:00,339
05-01-19 14:00,347
05-01-19 13:00,343
05-01-19 12:00,348
05-01-19 11:00,346
05-01-19 10:00,344
05-01-19 09:00,26
05-01-19 08:00,359
05-01-19 07:00,26
05-01-19 06:00,49
05-01-19 05:00,79
05-01-19 04:00,75
05-01-19 03:00,81
05-01-19 02:00,61
05-01-19 01:00,69
05-01-19 00:00,54
04-01-19 23:00,54
04-01-19 22:00,8
04-01-19 21:00,1
04-01-19 20:00,19
04-01-19 19:00,23
04-01-19 18:00,53
04-01-19 17:00,54
04-01-19 16:00,47
04-01-19 15:00,61
04-01-19 14:00,63
04-01-19 13:00,65
04-01-19 12:00,34
04-01-19 11:00,50
04-01-19 10:00,19
04-01-19 09:00,344
04-01-19 08:00,355
04-01-19 07:00,359
04-01-19 06:00,353
04-01-19 05:00,41
04-01-19 04:00,68
04-01-19 03:00,63
04-01-19 02:00,75
04-01-19 01:00,55
04-01-19 00:00,338
03-01-19 23:00,342
03-01-19 22:00,345
03-01-19 21:00,346
03-01-19 20:00,343
03-01-19 19:00,345
03-01-19 18:00,346
03-01-19 17:00,347
03-01-19 16:00,345
03-01-19 15:00,344
03-01-19 14:00,348
03-01-19 13:00,342
03-01-19 12:00,344
03-01-19 11:00,348
03-01-19 10:00,353
03-01-19 09:00,350
03-01-19 08:00,349
03-01-19 07:00,10
03-01-19 06:00,357
03-01-19 05:00,348
03-01-19 04:00,351
03-01-19 03:00,349
03-01-19 02:00,353
03-01-19 01:00,346
03-01-19 00:00,340
02-01-19 23:00,341
02-01-19 22:00,341
02-01-19 21:00,343
02-01-19 20:00,341
02-01-19 19:00,340
02-01-19 18:00,342
02-01-19 17:00,348
02-01-19 16:00,340
02-01-19 15:00,339
02-01-19 14:00,343
02-01-19 13:00,341
02-01-19 12:00,344
02-01-19 11:00,344
02-01-19 10:00,346
02-01-19 09:00,345
02-01-19 08:00,346
02-01-19 07:00,350
02-01-19 06:00,353
02-01-19 05:00,347
02-01-19 04:00,349
02-01-19 03:00,350
02-01-19 02:00,349
02-01-19 01:00,347
02-01-19 00:00,347
01-01-19 23:00,347
01-01-19 22:00,351
01-01-19 21:00,348
01-01-19 20:00,354
01-01-19 19:00,44
01-01-19 18:00,2
01-01-19 17:00,346
01-01-19 16:00,347
01-01-19 15:00,20
01-01-19 14:00,55
01-01-19 13:00,64
01-01-19 12:00,58
01-01-19 11:00,60
01-01-19 10:00,17
01-01-19 09:00,37
01-01-19 08:00,83
01-01-19 07:00,72
01-01-19 06:00,83
01-01-19 05:00,73
01-01-19 04:00,72
01-01-19 03:00,74
01-01-19 02:00,61
01-01-19 01:00,51

