Datum Zeit,Freiberg NO
,µg/m³
01-11-01 00:00,3
31-10-01 23:00,
31-10-01 22:00,2
31-10-01 21:00,2
31-10-01 20:00,8
31-10-01 19:00,11
31-10-01 18:00,5
31-10-01 17:00,7
31-10-01 16:00,10
31-10-01 15:00,11
31-10-01 14:00,12
31-10-01 13:00,10
31-10-01 12:00,13
31-10-01 11:00,12
31-10-01 10:00,14
31-10-01 09:00,11
31-10-01 08:00,3
31-10-01 07:00,1
31-10-01 06:00,1
31-10-01 05:00,2
31-10-01 04:00,3
31-10-01 03:00,5
31-10-01 02:00,4
31-10-01 01:00,4
31-10-01 00:00,5
30-10-01 23:00,
30-10-01 22:00,15
30-10-01 21:00,18
30-10-01 20:00,22
30-10-01 19:00,46
30-10-01 18:00,62
30-10-01 17:00,66
30-10-01 16:00,47
30-10-01 15:00,38
30-10-01 14:00,28
30-10-01 13:00,29
30-10-01 12:00,24
30-10-01 11:00,31
30-10-01 10:00,24
30-10-01 09:00,31
30-10-01 08:00,38
30-10-01 07:00,26
30-10-01 06:00,8
30-10-01 05:00,1
30-10-01 04:00,1
30-10-01 03:00,1
30-10-01 02:00,1
30-10-01 01:00,2
30-10-01 00:00,
29-10-01 23:00,9
29-10-01 22:00,8
29-10-01 21:00,13
29-10-01 20:00,24
29-10-01 19:00,36
29-10-01 18:00,30
29-10-01 17:00,27
29-10-01 16:00,18
29-10-01 15:00,29
29-10-01 14:00,24
29-10-01 13:00,13
29-10-01 12:00,18
29-10-01 11:00,25
29-10-01 10:00,31
29-10-01 09:00,22
29-10-01 08:00,35
29-10-01 07:00,17
29-10-01 06:00,3
29-10-01 05:00,2
29-10-01 04:00,1
29-10-01 03:00,1
29-10-01 02:00,1
29-10-01 01:00,1
29-10-01 00:00,
28-10-01 23:00,1
28-10-01 22:00,2
28-10-01 21:00,8
28-10-01 20:00,11
28-10-01 19:00,6
28-10-01 18:00,14
28-10-01 17:00,22
28-10-01 16:00,15
28-10-01 15:00,17
28-10-01 14:00,16
28-10-01 13:00,14
28-10-01 12:00,12
28-10-01 11:00,17
28-10-01 10:00,15
28-10-01 09:00,9
28-10-01 08:00,6
28-10-01 07:00,3
28-10-01 06:00,3
28-10-01 05:00,2
28-10-01 04:00,4
28-10-01 03:00,5
28-10-01 02:00,9
28-10-01 01:00,
28-10-01 00:00,13
27-10-01 23:00,13
27-10-01 22:00,16
27-10-01 21:00,15
27-10-01 20:00,12
27-10-01 19:00,15
27-10-01 18:00,27
27-10-01 17:00,27
27-10-01 16:00,19
27-10-01 15:00,32
27-10-01 14:00,29
27-10-01 13:00,33
27-10-01 12:00,40
27-10-01 11:00,40
27-10-01 10:00,30
27-10-01 09:00,20
27-10-01 08:00,16
27-10-01 07:00,12
27-10-01 06:00,5
27-10-01 05:00,5
27-10-01 04:00,1
27-10-01 03:00,2
27-10-01 02:00,3
27-10-01 01:00,
27-10-01 00:00,6
26-10-01 23:00,7
26-10-01 22:00,12
26-10-01 21:00,14
26-10-01 20:00,15
26-10-01 19:00,21
26-10-01 18:00,24
26-10-01 17:00,34
26-10-01 16:00,39
26-10-01 15:00,58
26-10-01 14:00,58
26-10-01 13:00,37
26-10-01 12:00,40
26-10-01 11:00,41
26-10-01 10:00,47
26-10-01 09:00,85
26-10-01 08:00,111
26-10-01 07:00,121
26-10-01 06:00,71
26-10-01 05:00,24
26-10-01 04:00,5
26-10-01 03:00,1
26-10-01 02:00,
26-10-01 01:00,4
26-10-01 00:00,5
25-10-01 23:00,7
25-10-01 22:00,15
