Datum Zeit,Freiberg PM10
,µg/m³
31-10-01,22
30-10-01,27
29-10-01,14
28-10-01,11
27-10-01,25
26-10-01,32
25-10-01,22
24-10-01,30
23-10-01,39
22-10-01,16
21-10-01,21
20-10-01,40
19-10-01,56
18-10-01,53
17-10-01,29
16-10-01,49
15-10-01,48
14-10-01,55
13-10-01,23
12-10-01,24
11-10-01,18
10-10-01,18
09-10-01,19
08-10-01,22
07-10-01,19
06-10-01,22
05-10-01,25
04-10-01,16
03-10-01,17
02-10-01,22
01-10-01,20

