Datum Zeit,Annaberg-Buchholz NO2
,µg/m³
01-11-01 00:00,8
31-10-01 23:00,9
31-10-01 22:00,9
31-10-01 21:00,10
31-10-01 20:00,12
31-10-01 19:00,12
31-10-01 18:00,10
31-10-01 17:00,18
31-10-01 16:00,16
31-10-01 15:00,11
31-10-01 14:00,11
31-10-01 13:00,13
31-10-01 12:00,13
31-10-01 11:00,14
31-10-01 10:00,15
31-10-01 09:00,14
31-10-01 08:00,11
31-10-01 07:00,
31-10-01 06:00,12
31-10-01 05:00,11
31-10-01 04:00,10
31-10-01 03:00,15
31-10-01 02:00,11
31-10-01 01:00,10
31-10-01 00:00,12
30-10-01 23:00,20
30-10-01 22:00,25
30-10-01 21:00,25
30-10-01 20:00,24
30-10-01 19:00,27
30-10-01 18:00,40
30-10-01 17:00,32
30-10-01 16:00,26
30-10-01 15:00,25
30-10-01 14:00,19
30-10-01 13:00,18
30-10-01 12:00,18
30-10-01 11:00,20
30-10-01 10:00,21
30-10-01 09:00,21
30-10-01 08:00,
30-10-01 07:00,18
30-10-01 06:00,13
30-10-01 05:00,9
30-10-01 04:00,8
30-10-01 03:00,8
30-10-01 02:00,9
30-10-01 01:00,12
30-10-01 00:00,12
29-10-01 23:00,14
29-10-01 22:00,14
29-10-01 21:00,20
29-10-01 20:00,25
29-10-01 19:00,34
29-10-01 18:00,37
29-10-01 17:00,35
29-10-01 16:00,27
29-10-01 15:00,23
29-10-01 14:00,21
29-10-01 13:00,15
29-10-01 12:00,20
29-10-01 11:00,22
29-10-01 10:00,24
29-10-01 09:00,26
29-10-01 08:00,
29-10-01 07:00,30
29-10-01 06:00,18
29-10-01 05:00,
29-10-01 04:00,8
29-10-01 03:00,6
29-10-01 02:00,7
29-10-01 01:00,7
29-10-01 00:00,6
28-10-01 23:00,9
28-10-01 22:00,13
28-10-01 21:00,22
28-10-01 20:00,23
28-10-01 19:00,25
28-10-01 18:00,23
28-10-01 17:00,23
28-10-01 16:00,22
28-10-01 15:00,19
28-10-01 14:00,15
28-10-01 13:00,15
28-10-01 12:00,15
28-10-01 11:00,11
28-10-01 10:00,28
28-10-01 09:00,30
28-10-01 08:00,21
28-10-01 07:00,18
28-10-01 06:00,
28-10-01 05:00,14
28-10-01 04:00,11
28-10-01 03:00,12
28-10-01 02:00,22
28-10-01 01:00,26
28-10-01 00:00,21
27-10-01 23:00,27
27-10-01 22:00,36
27-10-01 21:00,26
27-10-01 20:00,25
27-10-01 19:00,30
27-10-01 18:00,40
27-10-01 17:00,31
27-10-01 16:00,25
27-10-01 15:00,20
27-10-01 14:00,22
27-10-01 13:00,22
27-10-01 12:00,23
27-10-01 11:00,35
27-10-01 10:00,34
27-10-01 09:00,32
27-10-01 08:00,28
27-10-01 07:00,32
27-10-01 06:00,
27-10-01 05:00,23
27-10-01 04:00,20
27-10-01 03:00,19
27-10-01 02:00,28
27-10-01 01:00,25
27-10-01 00:00,14
26-10-01 23:00,18
26-10-01 22:00,25
26-10-01 21:00,38
26-10-01 20:00,37
26-10-01 19:00,48
26-10-01 18:00,60
26-10-01 17:00,64
26-10-01 16:00,41
26-10-01 15:00,35
26-10-01 14:00,34
26-10-01 13:00,31
26-10-01 12:00,30
26-10-01 11:00,36
26-10-01 10:00,50
26-10-01 09:00,43
26-10-01 08:00,48
26-10-01 07:00,
26-10-01 06:00,28
26-10-01 05:00,21
26-10-01 04:00,14
26-10-01 03:00,11
26-10-01 02:00,12
26-10-01 01:00,14
26-10-01 00:00,18
25-10-01 23:00,24
25-10-01 22:00,26
25-10-01 21:00,25
25-10-01 20:00,30
25-10-01 19:00,36
25-10-01 18:00,48
25-10-01 17:00,49
25-10-01 16:00,51
25-10-01 15:00,55
25-10-01 14:00,27
25-10-01 13:00,28
25-10-01 12:00,20
25-10-01 11:00,26
25-10-01 10:00,36
25-10-01 09:00,47
25-10-01 08:00,54
25-10-01 07:00,
25-10-01 06:00,40
25-10-01 05:00,29
25-10-01 04:00,18
25-10-01 03:00,12
25-10-01 02:00,14
25-10-01 01:00,15
25-10-01 00:00,16
24-10-01 23:00,19
24-10-01 22:00,25
24-10-01 21:00,34
24-10-01 20:00,40
24-10-01 19:00,47
24-10-01 18:00,40
24-10-01 17:00,38
24-10-01 16:00,48
24-10-01 15:00,47
24-10-01 14:00,44
24-10-01 13:00,42
24-10-01 12:00,41
24-10-01 11:00,45
24-10-01 10:00,45
24-10-01 09:00,50
24-10-01 08:00,
24-10-01 07:00,54
24-10-01 06:00,56
24-10-01 05:00,47
24-10-01 04:00,35
24-10-01 03:00,35
24-10-01 02:00,38
24-10-01 01:00,35
24-10-01 00:00,25
23-10-01 23:00,26
23-10-01 22:00,30
23-10-01 21:00,33
23-10-01 20:00,35
23-10-01 19:00,41
23-10-01 18:00,49
23-10-01 17:00,48
23-10-01 16:00,46
23-10-01 15:00,38
23-10-01 14:00,32
23-10-01 13:00,40
23-10-01 12:00,45
23-10-01 11:00,47
23-10-01 10:00,41
23-10-01 09:00,38
23-10-01 08:00,
23-10-01 07:00,40
23-10-01 06:00,39
23-10-01 05:00,27
23-10-01 04:00,17
23-10-01 03:00,17
23-10-01 02:00,17
23-10-01 01:00,13
23-10-01 00:00,12
22-10-01 23:00,17
22-10-01 22:00,20
22-10-01 21:00,19
22-10-01 20:00,39
22-10-01 19:00,47
22-10-01 18:00,52
22-10-01 17:00,42
22-10-01 16:00,35
22-10-01 15:00,31
22-10-01 14:00,24
22-10-01 13:00,
22-10-01 12:00,
22-10-01 11:00,
22-10-01 10:00,26
22-10-01 09:00,28
22-10-01 08:00,39
22-10-01 07:00,41
22-10-01 06:00,33
22-10-01 05:00,21
22-10-01 04:00,
22-10-01 03:00,7
22-10-01 02:00,8
22-10-01 01:00,8
22-10-01 00:00,24
21-10-01 23:00,35
21-10-01 22:00,41
21-10-01 21:00,42
21-10-01 20:00,48
21-10-01 19:00,46
21-10-01 18:00,47
21-10-01 17:00,43
21-10-01 16:00,42
21-10-01 15:00,29
21-10-01 14:00,20
21-10-01 13:00,15
21-10-01 12:00,15
21-10-01 11:00,23
21-10-01 10:00,17
21-10-01 09:00,17
21-10-01 08:00,14
21-10-01 07:00,18
21-10-01 06:00,22
21-10-01 05:00,19
21-10-01 04:00,
21-10-01 03:00,15
21-10-01 02:00,29
21-10-01 01:00,36
21-10-01 00:00,15
20-10-01 23:00,12
20-10-01 22:00,30
20-10-01 21:00,25
20-10-01 20:00,17
20-10-01 19:00,25
20-10-01 18:00,32
20-10-01 17:00,26
20-10-01 16:00,20
20-10-01 15:00,18
20-10-01 14:00,20
20-10-01 13:00,16
20-10-01 12:00,17
20-10-01 11:00,20
20-10-01 10:00,23
20-10-01 09:00,25
20-10-01 08:00,43
20-10-01 07:00,30
20-10-01 06:00,29
20-10-01 05:00,
20-10-01 04:00,25
20-10-01 03:00,33
20-10-01 02:00,28
20-10-01 01:00,24
20-10-01 00:00,31
19-10-01 23:00,35
19-10-01 22:00,43
19-10-01 21:00,50
19-10-01 20:00,47
19-10-01 19:00,44
19-10-01 18:00,55
19-10-01 17:00,60
19-10-01 16:00,54
19-10-01 15:00,41
19-10-01 14:00,38
19-10-01 13:00,32
19-10-01 12:00,24
19-10-01 11:00,31
19-10-01 10:00,47
19-10-01 09:00,60
19-10-01 08:00,49
19-10-01 07:00,43
19-10-01 06:00,33
19-10-01 05:00,
19-10-01 04:00,15
19-10-01 03:00,12
19-10-01 02:00,11
19-10-01 01:00,13
19-10-01 00:00,17
18-10-01 23:00,20
18-10-01 22:00,31
18-10-01 21:00,34
18-10-01 20:00,45
18-10-01 19:00,51
18-10-01 18:00,61
18-10-01 17:00,59
18-10-01 16:00,41
18-10-01 15:00,38
18-10-01 14:00,35
18-10-01 13:00,31
18-10-01 12:00,37
18-10-01 11:00,40
18-10-01 10:00,43
18-10-01 09:00,40
18-10-01 08:00,41
18-10-01 07:00,42
18-10-01 06:00,
18-10-01 05:00,48
18-10-01 04:00,36
18-10-01 03:00,29
18-10-01 02:00,32
18-10-01 01:00,21
18-10-01 00:00,26
17-10-01 23:00,16
17-10-01 22:00,30
17-10-01 21:00,34
17-10-01 20:00,31
17-10-01 19:00,30
17-10-01 18:00,42
17-10-01 17:00,36
17-10-01 16:00,39
17-10-01 15:00,46
17-10-01 14:00,65
17-10-01 13:00,52
17-10-01 12:00,36
17-10-01 11:00,41
17-10-01 10:00,58
17-10-01 09:00,52
17-10-01 08:00,39
17-10-01 07:00,35
17-10-01 06:00,
17-10-01 05:00,17
17-10-01 04:00,14
17-10-01 03:00,11
17-10-01 02:00,12
17-10-01 01:00,14
17-10-01 00:00,15
16-10-01 23:00,19
16-10-01 22:00,24
16-10-01 21:00,29
16-10-01 20:00,35
16-10-01 19:00,43
16-10-01 18:00,62
16-10-01 17:00,59
16-10-01 16:00,44
16-10-01 15:00,39
16-10-01 14:00,30
16-10-01 13:00,32
16-10-01 12:00,30
16-10-01 11:00,40
16-10-01 10:00,55
16-10-01 09:00,46
16-10-01 08:00,36
16-10-01 07:00,
16-10-01 06:00,27
16-10-01 05:00,20
16-10-01 04:00,14
16-10-01 03:00,12
16-10-01 02:00,15
16-10-01 01:00,18
16-10-01 00:00,24
15-10-01 23:00,29
15-10-01 22:00,35
15-10-01 21:00,37
15-10-01 20:00,46
15-10-01 19:00,56
15-10-01 18:00,61
15-10-01 17:00,55
15-10-01 16:00,56
15-10-01 15:00,46
15-10-01 14:00,40
15-10-01 13:00,42
15-10-01 12:00,62
15-10-01 11:00,57
15-10-01 10:00,71
15-10-01 09:00,84
15-10-01 08:00,74
15-10-01 07:00,
15-10-01 06:00,50
15-10-01 05:00,43
15-10-01 04:00,27
15-10-01 03:00,26
15-10-01 02:00,29
15-10-01 01:00,35
15-10-01 00:00,32
14-10-01 23:00,53
14-10-01 22:00,77
14-10-01 21:00,55
14-10-01 20:00,54
14-10-01 19:00,72
14-10-01 18:00,71
14-10-01 17:00,69
14-10-01 16:00,51
14-10-01 15:00,39
14-10-01 14:00,37
14-10-01 13:00,22
14-10-01 12:00,25
14-10-01 11:00,31
14-10-01 10:00,27
14-10-01 09:00,31
14-10-01 08:00,
14-10-01 07:00,14
14-10-01 06:00,17
14-10-01 05:00,15
14-10-01 04:00,11
14-10-01 03:00,12
14-10-01 02:00,19
14-10-01 01:00,18
14-10-01 00:00,23
13-10-01 23:00,28
13-10-01 22:00,41
13-10-01 21:00,39
13-10-01 20:00,40
13-10-01 19:00,50
13-10-01 18:00,59
13-10-01 17:00,74
13-10-01 16:00,54
13-10-01 15:00,40
13-10-01 14:00,27
13-10-01 13:00,23
13-10-01 12:00,35
13-10-01 11:00,53
13-10-01 10:00,48
13-10-01 09:00,44
13-10-01 08:00,
13-10-01 07:00,31
13-10-01 06:00,24
13-10-01 05:00,16
13-10-01 04:00,16
13-10-01 03:00,18
13-10-01 02:00,19
13-10-01 01:00,18
13-10-01 00:00,22
