Datum Zeit,Leipzig-Mitte CO
,mg/m3
01-11-01 00:00,0.3
31-10-01 23:00,0.3
31-10-01 22:00,0.2
31-10-01 21:00,0.5
31-10-01 20:00,0.7
31-10-01 19:00,0.2
31-10-01 18:00,0.2
31-10-01 17:00,0.3
31-10-01 16:00,0.4
31-10-01 15:00,0.1
31-10-01 14:00,0.1
31-10-01 13:00,0.1
31-10-01 12:00,0.2
31-10-01 11:00,0.2
31-10-01 10:00,0.1
31-10-01 09:00,0.1
31-10-01 08:00,0.2
31-10-01 07:00,0.1
31-10-01 06:00,0.2
31-10-01 05:00,0.1
31-10-01 04:00,0.1
31-10-01 03:00,0.2
31-10-01 02:00,0.2
31-10-01 01:00,0.1
31-10-01 00:00,0.2
30-10-01 23:00,1.9
30-10-01 22:00,1.3
30-10-01 21:00,0.8
30-10-01 20:00,0.4
30-10-01 19:00,1.1
30-10-01 18:00,0.7
30-10-01 17:00,0.6
30-10-01 16:00,0.5
30-10-01 15:00,0.4
30-10-01 14:00,0.2
30-10-01 13:00,0.2
30-10-01 12:00,0.2
30-10-01 11:00,0.3
30-10-01 10:00,0.3
30-10-01 09:00,
30-10-01 08:00,0.2
30-10-01 07:00,0.1
30-10-01 06:00,0.1
30-10-01 05:00,0.1
30-10-01 04:00,0.1
30-10-01 03:00,0.1
30-10-01 02:00,0.1
30-10-01 01:00,0.1
30-10-01 00:00,0.2
29-10-01 23:00,0.2
29-10-01 22:00,0.3
29-10-01 21:00,0.3
29-10-01 20:00,0.6
29-10-01 19:00,0.7
29-10-01 18:00,0.9
29-10-01 17:00,1.3
29-10-01 16:00,0.9
29-10-01 15:00,0.6
29-10-01 14:00,
29-10-01 13:00,
29-10-01 12:00,0.6
29-10-01 11:00,0.4
29-10-01 10:00,0.5
29-10-01 09:00,0.4
29-10-01 08:00,0.4
29-10-01 07:00,0.2
29-10-01 06:00,0.1
29-10-01 05:00,0.1
29-10-01 04:00,0.1
29-10-01 03:00,0.1
29-10-01 02:00,0.1
29-10-01 01:00,0.2
29-10-01 00:00,0.2
28-10-01 23:00,0.2
28-10-01 22:00,0.5
28-10-01 21:00,0.5
28-10-01 20:00,0.7
28-10-01 19:00,0.9
28-10-01 18:00,1.2
28-10-01 17:00,1.3
28-10-01 16:00,1.0
28-10-01 15:00,0.4
28-10-01 14:00,0.5
28-10-01 13:00,
28-10-01 12:00,0.9
28-10-01 11:00,0.1
28-10-01 10:00,0.2
28-10-01 09:00,0.6
28-10-01 08:00,0.3
28-10-01 07:00,0.2
28-10-01 06:00,0.3
28-10-01 05:00,0.2
28-10-01 04:00,0.5
28-10-01 03:00,1.2
28-10-01 02:00,1.2
28-10-01 01:00,0.8
28-10-01 00:00,0.5
27-10-01 23:00,0.7
27-10-01 22:00,0.7
27-10-01 21:00,0.8
27-10-01 20:00,1.1
27-10-01 19:00,0.9
27-10-01 18:00,0.9
27-10-01 17:00,0.5
27-10-01 16:00,0.8
27-10-01 15:00,0.5
27-10-01 14:00,0.4
27-10-01 13:00,0.2
27-10-01 12:00,0.3
27-10-01 11:00,0.5
27-10-01 10:00,0.8
27-10-01 09:00,0.7
27-10-01 08:00,0.4
27-10-01 07:00,0.3
27-10-01 06:00,0.5
27-10-01 05:00,0.3
27-10-01 04:00,0.4
27-10-01 03:00,0.7
27-10-01 02:00,0.6
27-10-01 01:00,0.9
27-10-01 00:00,1.2
26-10-01 23:00,1.6
26-10-01 22:00,1.2
26-10-01 21:00,1.5
26-10-01 20:00,1.6
26-10-01 19:00,1.9
26-10-01 18:00,2.6
26-10-01 17:00,1.6
26-10-01 16:00,0.8
26-10-01 15:00,0.6
26-10-01 14:00,0.7
26-10-01 13:00,
26-10-01 12:00,0.4
26-10-01 11:00,0.3
26-10-01 10:00,0.4
26-10-01 09:00,0.5
26-10-01 08:00,0.7
26-10-01 07:00,0.6
26-10-01 06:00,0.3
26-10-01 05:00,0.5
26-10-01 04:00,0.1
26-10-01 03:00,0.2
26-10-01 02:00,0.4
26-10-01 01:00,0.6
26-10-01 00:00,0.2
25-10-01 23:00,0.7
25-10-01 22:00,0.4
25-10-01 21:00,0.4
25-10-01 20:00,1.3
25-10-01 19:00,1.4
25-10-01 18:00,1.7
25-10-01 17:00,1.1
25-10-01 16:00,0.8
25-10-01 15:00,0.6
25-10-01 14:00,0.6
25-10-01 13:00,0.5
25-10-01 12:00,0.5
25-10-01 11:00,0.5
25-10-01 10:00,0.5
25-10-01 09:00,0.6
25-10-01 08:00,1.0
25-10-01 07:00,1.0
25-10-01 06:00,0.3
25-10-01 05:00,0.4
25-10-01 04:00,0.1
25-10-01 03:00,0.3
25-10-01 02:00,0.3
25-10-01 01:00,0.5
25-10-01 00:00,1.4
24-10-01 23:00,2.0
24-10-01 22:00,1.8
24-10-01 21:00,1.5
24-10-01 20:00,2.1
24-10-01 19:00,2.0
24-10-01 18:00,3.8
24-10-01 17:00,3.7
24-10-01 16:00,3.5
24-10-01 15:00,2.3
24-10-01 14:00,
24-10-01 13:00,
24-10-01 12:00,1.2
24-10-01 11:00,1.3
24-10-01 10:00,0.8
24-10-01 09:00,0.8
24-10-01 08:00,0.9
24-10-01 07:00,0.7
24-10-01 06:00,0.5
24-10-01 05:00,0.2
24-10-01 04:00,0.1
24-10-01 03:00,0.1
24-10-01 02:00,0.1
24-10-01 01:00,0.1
24-10-01 00:00,0.1
23-10-01 23:00,0.1
23-10-01 22:00,0.2
23-10-01 21:00,0.2
23-10-01 20:00,0.2
23-10-01 19:00,0.4
23-10-01 18:00,0.8
23-10-01 17:00,1.1
23-10-01 16:00,0.8
23-10-01 15:00,0.8
23-10-01 14:00,1.0
23-10-01 13:00,0.7
23-10-01 12:00,0.8
23-10-01 11:00,
23-10-01 10:00,0.6
23-10-01 09:00,0.5
23-10-01 08:00,1.1
23-10-01 07:00,1.6
23-10-01 06:00,1.2
23-10-01 05:00,0.7
23-10-01 04:00,0.3
23-10-01 03:00,0.2
23-10-01 02:00,0.4
23-10-01 01:00,0.4
23-10-01 00:00,0.7
22-10-01 23:00,1.9
22-10-01 22:00,2.0
22-10-01 21:00,2.3
22-10-01 20:00,2.2
22-10-01 19:00,2.7
22-10-01 18:00,3.0
22-10-01 17:00,2.9
22-10-01 16:00,0.8
22-10-01 15:00,1.4
22-10-01 14:00,0.8
22-10-01 13:00,0.5
22-10-01 12:00,0.4
22-10-01 11:00,0.4
22-10-01 10:00,0.4
22-10-01 09:00,0.7
22-10-01 08:00,0.6
22-10-01 07:00,0.5
22-10-01 06:00,0.2
22-10-01 05:00,0.2
22-10-01 04:00,0.1
22-10-01 03:00,0.1
22-10-01 02:00,0.1
22-10-01 01:00,0.2
22-10-01 00:00,0.3
21-10-01 23:00,0.2
21-10-01 22:00,0.4
21-10-01 21:00,0.5
21-10-01 20:00,1.9
21-10-01 19:00,1.5
21-10-01 18:00,0.7
21-10-01 17:00,0.6
21-10-01 16:00,0.6
21-10-01 15:00,0.4
21-10-01 14:00,0.7
21-10-01 13:00,0.3
21-10-01 12:00,
21-10-01 11:00,0.6
21-10-01 10:00,0.3
21-10-01 09:00,1.2
21-10-01 08:00,0.9
21-10-01 07:00,0.8
21-10-01 06:00,0.3
21-10-01 05:00,0.4
21-10-01 04:00,0.2
21-10-01 03:00,0.3
21-10-01 02:00,0.3
21-10-01 01:00,1.6
21-10-01 00:00,0.9
20-10-01 23:00,0.6
20-10-01 22:00,1.0
20-10-01 21:00,1.1
20-10-01 20:00,1.0
20-10-01 19:00,0.9
20-10-01 18:00,1.4
20-10-01 17:00,0.8
20-10-01 16:00,0.8
20-10-01 15:00,0.7
20-10-01 14:00,0.9
20-10-01 13:00,0.9
20-10-01 12:00,1.3
20-10-01 11:00,0.8
20-10-01 10:00,1.6
20-10-01 09:00,2.0
20-10-01 08:00,1.3
20-10-01 07:00,0.7
20-10-01 06:00,0.9
20-10-01 05:00,0.6
20-10-01 04:00,0.6
20-10-01 03:00,0.8
20-10-01 02:00,0.6
20-10-01 01:00,1.0
20-10-01 00:00,1.0
19-10-01 23:00,0.7
19-10-01 22:00,0.5
19-10-01 21:00,1.7
19-10-01 20:00,2.2
19-10-01 19:00,2.6
19-10-01 18:00,1.1
19-10-01 17:00,0.6
19-10-01 16:00,0.8
19-10-01 15:00,1.3
19-10-01 14:00,0.7
19-10-01 13:00,0.9
19-10-01 12:00,
19-10-01 11:00,1.0
19-10-01 10:00,1.0
19-10-01 09:00,1.3
19-10-01 08:00,1.6
19-10-01 07:00,1.4
19-10-01 06:00,0.9
19-10-01 05:00,1.2
19-10-01 04:00,0.4
19-10-01 03:00,0.3
19-10-01 02:00,0.5
19-10-01 01:00,0.5
19-10-01 00:00,0.6
18-10-01 23:00,0.6
18-10-01 22:00,1.2
18-10-01 21:00,2.1
18-10-01 20:00,2.3
18-10-01 19:00,1.6
18-10-01 18:00,1.1
18-10-01 17:00,1.4
18-10-01 16:00,1.0
18-10-01 15:00,0.6
18-10-01 14:00,0.7
18-10-01 13:00,1.1
18-10-01 12:00,1.0
18-10-01 11:00,1.4
18-10-01 10:00,1.3
18-10-01 09:00,2.0
18-10-01 08:00,2.5
18-10-01 07:00,3.2
18-10-01 06:00,1.5
18-10-01 05:00,0.3
18-10-01 04:00,0.1
18-10-01 03:00,0.1
18-10-01 02:00,0.1
18-10-01 01:00,0.1
18-10-01 00:00,0.1
17-10-01 23:00,0.6
17-10-01 22:00,0.4
17-10-01 21:00,0.4
17-10-01 20:00,0.4
17-10-01 19:00,0.6
17-10-01 18:00,0.6
17-10-01 17:00,0.4
17-10-01 16:00,0.4
17-10-01 15:00,0.6
17-10-01 14:00,0.6
17-10-01 13:00,
17-10-01 12:00,0.7
17-10-01 11:00,1.0
17-10-01 10:00,1.4
17-10-01 09:00,1.0
17-10-01 08:00,1.4
17-10-01 07:00,1.3
17-10-01 06:00,2.0
17-10-01 05:00,1.2
17-10-01 04:00,0.4
17-10-01 03:00,0.6
17-10-01 02:00,0.4
17-10-01 01:00,0.5
17-10-01 00:00,0.5
16-10-01 23:00,2.0
16-10-01 22:00,2.5
16-10-01 21:00,2.4
16-10-01 20:00,2.3
16-10-01 19:00,3.0
16-10-01 18:00,3.2
16-10-01 17:00,2.2
16-10-01 16:00,2.4
16-10-01 15:00,1.9
16-10-01 14:00,1.7
16-10-01 13:00,1.4
16-10-01 12:00,1.3
16-10-01 11:00,1.6
16-10-01 10:00,1.6
16-10-01 09:00,1.3
16-10-01 08:00,2.3
16-10-01 07:00,2.5
16-10-01 06:00,1.5
16-10-01 05:00,0.9
16-10-01 04:00,0.4
16-10-01 03:00,0.6
16-10-01 02:00,0.6
16-10-01 01:00,0.5
16-10-01 00:00,1.1
15-10-01 23:00,2.0
15-10-01 22:00,3.4
15-10-01 21:00,3.0
15-10-01 20:00,2.8
15-10-01 19:00,3.3
15-10-01 18:00,1.5
15-10-01 17:00,0.8
15-10-01 16:00,1.0
15-10-01 15:00,1.3
15-10-01 14:00,1.1
15-10-01 13:00,
15-10-01 12:00,2.2
15-10-01 11:00,1.7
15-10-01 10:00,1.1
15-10-01 09:00,1.1
15-10-01 08:00,1.8
15-10-01 07:00,1.5
15-10-01 06:00,1.0
15-10-01 05:00,0.9
15-10-01 04:00,0.4
15-10-01 03:00,0.3
15-10-01 02:00,0.3
15-10-01 01:00,0.6
15-10-01 00:00,0.8
14-10-01 23:00,0.6
14-10-01 22:00,0.9
14-10-01 21:00,2.0
14-10-01 20:00,1.8
14-10-01 19:00,0.8
14-10-01 18:00,0.8
14-10-01 17:00,1.2
14-10-01 16:00,1.3
14-10-01 15:00,1.5
14-10-01 14:00,1.5
14-10-01 13:00,0.7
14-10-01 12:00,0.3
14-10-01 11:00,0.7
14-10-01 10:00,0.6
14-10-01 09:00,1.5
14-10-01 08:00,0.5
14-10-01 07:00,0.8
14-10-01 06:00,0.5
14-10-01 05:00,1.7
14-10-01 04:00,1.2
14-10-01 03:00,1.1
14-10-01 02:00,1.6
14-10-01 01:00,2.0
14-10-01 00:00,1.2
13-10-01 23:00,2.0
13-10-01 22:00,1.1
13-10-01 21:00,2.0
13-10-01 20:00,2.9
13-10-01 19:00,4.1
13-10-01 18:00,3.3
13-10-01 17:00,1.5
13-10-01 16:00,2.2
13-10-01 15:00,1.1
13-10-01 14:00,
13-10-01 13:00,0.3
13-10-01 12:00,0.6
13-10-01 11:00,0.8
13-10-01 10:00,0.5
13-10-01 09:00,1.0
13-10-01 08:00,0.9
13-10-01 07:00,0.3
13-10-01 06:00,0.4
13-10-01 05:00,0.4
13-10-01 04:00,0.2
13-10-01 03:00,0.5
13-10-01 02:00,0.4
13-10-01 01:00,0.5
13-10-01 00:00,0.8
12-10-01 23:00,0.9
12-10-01 22:00,1.7
12-10-01 21:00,1.9
12-10-01 20:00,4.2
12-10-01 19:00,3.7
12-10-01 18:00,3.8
12-10-01 17:00,1.6
12-10-01 16:00,0.7
12-10-01 15:00,0.7
12-10-01 14:00,0.9
12-10-01 13:00,0.5
12-10-01 12:00,0.4
12-10-01 11:00,0.8
12-10-01 10:00,0.8
12-10-01 09:00,1.0
12-10-01 08:00,0.8
12-10-01 07:00,1.1
12-10-01 06:00,0.9
12-10-01 05:00,0.6
12-10-01 04:00,0.2
12-10-01 03:00,0.1
12-10-01 02:00,0.1
12-10-01 01:00,0.3
12-10-01 00:00,0.3
11-10-01 23:00,0.8
11-10-01 22:00,0.5
11-10-01 21:00,0.6
11-10-01 20:00,0.6
11-10-01 19:00,1.1
11-10-01 18:00,1.4
11-10-01 17:00,0.3
11-10-01 16:00,0.5
11-10-01 15:00,0.5
11-10-01 14:00,
11-10-01 13:00,0.4
11-10-01 12:00,0.2
11-10-01 11:00,
11-10-01 10:00,0.3
11-10-01 09:00,0.3
11-10-01 08:00,0.6
11-10-01 07:00,0.3
11-10-01 06:00,0.1
11-10-01 05:00,0.1
11-10-01 04:00,0.2
11-10-01 03:00,0.1
11-10-01 02:00,0.2
11-10-01 01:00,0.2
11-10-01 00:00,0.2
10-10-01 23:00,0.5
10-10-01 22:00,0.6
10-10-01 21:00,0.5
10-10-01 20:00,0.5
10-10-01 19:00,0.5
