Datum Zeit,Leipzig-West NO
,µg/m³
01-11-01 00:00,1
31-10-01 23:00,1
31-10-01 22:00,1
31-10-01 21:00,1
31-10-01 20:00,1
31-10-01 19:00,2
31-10-01 18:00,1
31-10-01 17:00,1
31-10-01 16:00,1
31-10-01 15:00,2
31-10-01 14:00,1
31-10-01 13:00,2
31-10-01 12:00,3
31-10-01 11:00,3
31-10-01 10:00,3
31-10-01 09:00,3
31-10-01 08:00,1
31-10-01 07:00,1
31-10-01 06:00,1
31-10-01 05:00,1
31-10-01 04:00,1
31-10-01 03:00,1
31-10-01 02:00,
31-10-01 01:00,1
31-10-01 00:00,1
30-10-01 23:00,1
30-10-01 22:00,1
30-10-01 21:00,3
30-10-01 20:00,2
30-10-01 19:00,7
30-10-01 18:00,8
30-10-01 17:00,7
30-10-01 16:00,5
30-10-01 15:00,5
30-10-01 14:00,4
30-10-01 13:00,5
30-10-01 12:00,5
30-10-01 11:00,6
30-10-01 10:00,4
30-10-01 09:00,4
30-10-01 08:00,4
30-10-01 07:00,5
30-10-01 06:00,2
30-10-01 05:00,1
30-10-01 04:00,1
30-10-01 03:00,1
30-10-01 02:00,
30-10-01 01:00,1
30-10-01 00:00,1
29-10-01 23:00,1
29-10-01 22:00,1
29-10-01 21:00,2
29-10-01 20:00,4
29-10-01 19:00,4
29-10-01 18:00,11
29-10-01 17:00,9
29-10-01 16:00,10
29-10-01 15:00,9
29-10-01 14:00,9
29-10-01 13:00,6
29-10-01 12:00,7
29-10-01 11:00,8
29-10-01 10:00,15
29-10-01 09:00,13
29-10-01 08:00,11
29-10-01 07:00,7
29-10-01 06:00,3
29-10-01 05:00,1
29-10-01 04:00,1
29-10-01 03:00,
29-10-01 02:00,1
29-10-01 01:00,1
29-10-01 00:00,1
28-10-01 23:00,1
28-10-01 22:00,2
28-10-01 21:00,1
28-10-01 20:00,2
28-10-01 19:00,3
28-10-01 18:00,4
28-10-01 17:00,2
28-10-01 16:00,3
28-10-01 15:00,6
28-10-01 14:00,3
28-10-01 13:00,4
28-10-01 12:00,4
28-10-01 11:00,3
28-10-01 10:00,3
28-10-01 09:00,2
28-10-01 08:00,1
28-10-01 07:00,1
28-10-01 06:00,1
28-10-01 05:00,1
28-10-01 04:00,1
28-10-01 03:00,
28-10-01 02:00,1
28-10-01 01:00,1
28-10-01 00:00,1
27-10-01 23:00,1
27-10-01 22:00,2
27-10-01 21:00,2
27-10-01 20:00,2
27-10-01 19:00,2
27-10-01 18:00,3
27-10-01 17:00,2
27-10-01 16:00,4
27-10-01 15:00,3
27-10-01 14:00,4
27-10-01 13:00,5
27-10-01 12:00,7
27-10-01 11:00,5
27-10-01 10:00,7
27-10-01 09:00,7
27-10-01 08:00,5
27-10-01 07:00,4
27-10-01 06:00,1
27-10-01 05:00,1
27-10-01 04:00,
27-10-01 03:00,1
27-10-01 02:00,1
27-10-01 01:00,1
27-10-01 00:00,1
26-10-01 23:00,1
26-10-01 22:00,1
26-10-01 21:00,1
26-10-01 20:00,2
26-10-01 19:00,7
26-10-01 18:00,6
26-10-01 17:00,6
26-10-01 16:00,4
26-10-01 15:00,5
26-10-01 14:00,5
26-10-01 13:00,7
26-10-01 12:00,10
26-10-01 11:00,13
26-10-01 10:00,13
26-10-01 09:00,16
26-10-01 08:00,21
26-10-01 07:00,11
26-10-01 06:00,16
26-10-01 05:00,5
26-10-01 04:00,
26-10-01 03:00,1
26-10-01 02:00,1
26-10-01 01:00,1
26-10-01 00:00,1
25-10-01 23:00,1
25-10-01 22:00,1
25-10-01 21:00,2
25-10-01 20:00,12
25-10-01 19:00,16
25-10-01 18:00,12
25-10-01 17:00,11
25-10-01 16:00,9
25-10-01 15:00,8
25-10-01 14:00,7
25-10-01 13:00,10
25-10-01 12:00,16
25-10-01 11:00,15
25-10-01 10:00,16
25-10-01 09:00,17
25-10-01 08:00,19
25-10-01 07:00,13
25-10-01 06:00,15
25-10-01 05:00,
25-10-01 04:00,1
25-10-01 03:00,1
25-10-01 02:00,6
25-10-01 01:00,23
25-10-01 00:00,43
24-10-01 23:00,62
24-10-01 22:00,73
24-10-01 21:00,83
24-10-01 20:00,71
24-10-01 19:00,70
24-10-01 18:00,74
24-10-01 17:00,70
24-10-01 16:00,58
24-10-01 15:00,60
24-10-01 14:00,57
24-10-01 13:00,55
24-10-01 12:00,48
24-10-01 11:00,42
24-10-01 10:00,30
24-10-01 09:00,42
24-10-01 08:00,44
24-10-01 07:00,31
24-10-01 06:00,11
24-10-01 05:00,
24-10-01 04:00,1
24-10-01 03:00,1
24-10-01 02:00,1
24-10-01 01:00,1
24-10-01 00:00,1
23-10-01 23:00,1
23-10-01 22:00,1
23-10-01 21:00,1
23-10-01 20:00,1
23-10-01 19:00,3
23-10-01 18:00,2
23-10-01 17:00,3
23-10-01 16:00,6
23-10-01 15:00,8
23-10-01 14:00,11
23-10-01 13:00,12
23-10-01 12:00,12
23-10-01 11:00,10
23-10-01 10:00,21
23-10-01 09:00,51
23-10-01 08:00,41
23-10-01 07:00,40
23-10-01 06:00,
23-10-01 05:00,3
23-10-01 04:00,1
23-10-01 03:00,1
23-10-01 02:00,1
23-10-01 01:00,2
23-10-01 00:00,1
22-10-01 23:00,1
22-10-01 22:00,10
22-10-01 21:00,19
22-10-01 20:00,7
22-10-01 19:00,11
22-10-01 18:00,18
22-10-01 17:00,6
22-10-01 16:00,5
22-10-01 15:00,5
22-10-01 14:00,3
22-10-01 13:00,6
22-10-01 12:00,10
22-10-01 11:00,13
22-10-01 10:00,12
22-10-01 09:00,13
22-10-01 08:00,14
22-10-01 07:00,8
22-10-01 06:00,
22-10-01 05:00,2
22-10-01 04:00,1
22-10-01 03:00,1
22-10-01 02:00,1
22-10-01 01:00,1
22-10-01 00:00,1
21-10-01 23:00,1
21-10-01 22:00,1
21-10-01 21:00,1
21-10-01 20:00,2
21-10-01 19:00,2
21-10-01 18:00,4
21-10-01 17:00,3
21-10-01 16:00,2
21-10-01 15:00,2
21-10-01 14:00,2
21-10-01 13:00,4
21-10-01 12:00,3
21-10-01 11:00,4
21-10-01 10:00,4
21-10-01 09:00,7
21-10-01 08:00,6
21-10-01 07:00,
21-10-01 06:00,4
21-10-01 05:00,1
21-10-01 04:00,1
21-10-01 03:00,1
21-10-01 02:00,1
21-10-01 01:00,1
21-10-01 00:00,1
20-10-01 23:00,1
20-10-01 22:00,1
20-10-01 21:00,1
20-10-01 20:00,1
20-10-01 19:00,1
20-10-01 18:00,1
20-10-01 17:00,1
20-10-01 16:00,1
20-10-01 15:00,2
20-10-01 14:00,3
20-10-01 13:00,4
20-10-01 12:00,10
20-10-01 11:00,10
20-10-01 10:00,14
20-10-01 09:00,14
20-10-01 08:00,11
20-10-01 07:00,
20-10-01 06:00,5
20-10-01 05:00,6
20-10-01 04:00,10
20-10-01 03:00,9
20-10-01 02:00,5
20-10-01 01:00,5
20-10-01 00:00,2
19-10-01 23:00,1
19-10-01 22:00,1
19-10-01 21:00,1
19-10-01 20:00,1
19-10-01 19:00,1
19-10-01 18:00,2
19-10-01 17:00,12
19-10-01 16:00,6
19-10-01 15:00,13
19-10-01 14:00,18
19-10-01 13:00,9
19-10-01 12:00,14
19-10-01 11:00,13
19-10-01 10:00,22
19-10-01 09:00,24
19-10-01 08:00,
19-10-01 07:00,20
19-10-01 06:00,20
19-10-01 05:00,14
19-10-01 04:00,14
19-10-01 03:00,18
19-10-01 02:00,16
19-10-01 01:00,17
19-10-01 00:00,11
18-10-01 23:00,12
18-10-01 22:00,17
18-10-01 21:00,24
18-10-01 20:00,15
18-10-01 19:00,10
18-10-01 18:00,3
18-10-01 17:00,2
18-10-01 16:00,2
18-10-01 15:00,5
18-10-01 14:00,6
18-10-01 13:00,11
18-10-01 12:00,27
18-10-01 11:00,51
18-10-01 10:00,85
18-10-01 09:00,110
18-10-01 08:00,
18-10-01 07:00,82
18-10-01 06:00,78
18-10-01 05:00,17
18-10-01 04:00,2
18-10-01 03:00,1
18-10-01 02:00,1
18-10-01 01:00,1
18-10-01 00:00,1
17-10-01 23:00,1
17-10-01 22:00,1
17-10-01 21:00,1
17-10-01 20:00,1
17-10-01 19:00,1
17-10-01 18:00,1
17-10-01 17:00,1
17-10-01 16:00,2
17-10-01 15:00,4
17-10-01 14:00,5
17-10-01 13:00,13
17-10-01 12:00,13
17-10-01 11:00,27
17-10-01 10:00,27
17-10-01 09:00,
17-10-01 08:00,68
17-10-01 07:00,84
17-10-01 06:00,46
17-10-01 05:00,25
17-10-01 04:00,23
17-10-01 03:00,15
17-10-01 02:00,11
17-10-01 01:00,4
17-10-01 00:00,8
16-10-01 23:00,11
16-10-01 22:00,20
16-10-01 21:00,10
16-10-01 20:00,2
16-10-01 19:00,1
16-10-01 18:00,1
16-10-01 17:00,1
16-10-01 16:00,2
16-10-01 15:00,4
16-10-01 14:00,5
16-10-01 13:00,5
16-10-01 12:00,7
16-10-01 11:00,14
16-10-01 10:00,33
16-10-01 09:00,
16-10-01 08:00,62
16-10-01 07:00,41
16-10-01 06:00,37
16-10-01 05:00,17
16-10-01 04:00,16
16-10-01 03:00,13
16-10-01 02:00,23
16-10-01 01:00,33
16-10-01 00:00,30
15-10-01 23:00,55
15-10-01 22:00,59
15-10-01 21:00,49
15-10-01 20:00,36
15-10-01 19:00,16
15-10-01 18:00,3
15-10-01 17:00,1
15-10-01 16:00,1
15-10-01 15:00,7
15-10-01 14:00,14
15-10-01 13:00,9
15-10-01 12:00,15
15-10-01 11:00,24
15-10-01 10:00,
15-10-01 09:00,44
15-10-01 08:00,56
15-10-01 07:00,37
15-10-01 06:00,13
15-10-01 05:00,13
15-10-01 04:00,1
15-10-01 03:00,2
15-10-01 02:00,1
15-10-01 01:00,1
15-10-01 00:00,1
14-10-01 23:00,2
14-10-01 22:00,5
14-10-01 21:00,15
14-10-01 20:00,8
14-10-01 19:00,6
14-10-01 18:00,1
14-10-01 17:00,1
14-10-01 16:00,1
14-10-01 15:00,1
14-10-01 14:00,2
14-10-01 13:00,3
14-10-01 12:00,4
14-10-01 11:00,5
14-10-01 10:00,
14-10-01 09:00,5
14-10-01 08:00,2
14-10-01 07:00,1
14-10-01 06:00,1
14-10-01 05:00,1
14-10-01 04:00,1
14-10-01 03:00,1
14-10-01 02:00,1
14-10-01 01:00,1
14-10-01 00:00,1
13-10-01 23:00,1
13-10-01 22:00,8
13-10-01 21:00,8
13-10-01 20:00,24
13-10-01 19:00,71
13-10-01 18:00,6
13-10-01 17:00,1
13-10-01 16:00,2
13-10-01 15:00,3
13-10-01 14:00,6
13-10-01 13:00,8
13-10-01 12:00,8
13-10-01 11:00,
13-10-01 10:00,12
13-10-01 09:00,17
13-10-01 08:00,14
13-10-01 07:00,11
13-10-01 06:00,5
13-10-01 05:00,1
13-10-01 04:00,1
13-10-01 03:00,1
13-10-01 02:00,1
13-10-01 01:00,1
13-10-01 00:00,1
