Datum Zeit,Borna NO2
,µg/m³
01-11-01 00:00,16
31-10-01 23:00,17
31-10-01 22:00,15
31-10-01 21:00,18
31-10-01 20:00,15
31-10-01 19:00,23
31-10-01 18:00,23
31-10-01 17:00,17
31-10-01 16:00,15
31-10-01 15:00,16
31-10-01 14:00,16
31-10-01 13:00,17
31-10-01 12:00,18
31-10-01 11:00,18
31-10-01 10:00,19
31-10-01 09:00,18
31-10-01 08:00,18
31-10-01 07:00,21
31-10-01 06:00,17
31-10-01 05:00,
31-10-01 04:00,16
31-10-01 03:00,17
31-10-01 02:00,20
31-10-01 01:00,18
31-10-01 00:00,20
30-10-01 23:00,24
30-10-01 22:00,25
30-10-01 21:00,34
30-10-01 20:00,41
30-10-01 19:00,51
30-10-01 18:00,61
30-10-01 17:00,58
30-10-01 16:00,61
30-10-01 15:00,58
30-10-01 14:00,46
30-10-01 13:00,42
30-10-01 12:00,43
30-10-01 11:00,40
30-10-01 10:00,41
30-10-01 09:00,54
30-10-01 08:00,60
30-10-01 07:00,55
30-10-01 06:00,
30-10-01 05:00,23
30-10-01 04:00,17
30-10-01 03:00,15
30-10-01 02:00,16
30-10-01 01:00,15
30-10-01 00:00,16
29-10-01 23:00,22
29-10-01 22:00,31
29-10-01 21:00,31
29-10-01 20:00,41
29-10-01 19:00,52
29-10-01 18:00,66
29-10-01 17:00,81
29-10-01 16:00,68
29-10-01 15:00,48
29-10-01 14:00,
29-10-01 13:00,44
29-10-01 12:00,41
29-10-01 11:00,46
29-10-01 10:00,49
29-10-01 09:00,56
29-10-01 08:00,64
29-10-01 07:00,63
29-10-01 06:00,
29-10-01 05:00,28
29-10-01 04:00,19
29-10-01 03:00,16
29-10-01 02:00,17
29-10-01 01:00,22
29-10-01 00:00,21
28-10-01 23:00,26
28-10-01 22:00,22
28-10-01 21:00,29
28-10-01 20:00,28
28-10-01 19:00,37
28-10-01 18:00,28
28-10-01 17:00,30
28-10-01 16:00,29
28-10-01 15:00,31
28-10-01 14:00,26
28-10-01 13:00,22
28-10-01 12:00,21
28-10-01 11:00,23
28-10-01 10:00,19
28-10-01 09:00,16
28-10-01 08:00,19
28-10-01 07:00,
28-10-01 06:00,11
28-10-01 05:00,10
28-10-01 04:00,13
28-10-01 03:00,15
28-10-01 02:00,15
28-10-01 01:00,24
28-10-01 00:00,26
27-10-01 23:00,26
27-10-01 22:00,29
27-10-01 21:00,38
27-10-01 20:00,42
27-10-01 19:00,31
27-10-01 18:00,46
27-10-01 17:00,43
27-10-01 16:00,39
27-10-01 15:00,36
27-10-01 14:00,36
27-10-01 13:00,34
27-10-01 12:00,32
27-10-01 11:00,33
27-10-01 10:00,37
27-10-01 09:00,35
27-10-01 08:00,30
27-10-01 07:00,
27-10-01 06:00,24
27-10-01 05:00,18
27-10-01 04:00,25
27-10-01 03:00,20
27-10-01 02:00,23
27-10-01 01:00,23
27-10-01 00:00,23
26-10-01 23:00,25
26-10-01 22:00,30
26-10-01 21:00,34
26-10-01 20:00,46
26-10-01 19:00,56
26-10-01 18:00,62
26-10-01 17:00,66
26-10-01 16:00,65
26-10-01 15:00,56
26-10-01 14:00,58
26-10-01 13:00,54
26-10-01 12:00,53
26-10-01 11:00,50
26-10-01 10:00,50
26-10-01 09:00,55
26-10-01 08:00,
26-10-01 07:00,58
26-10-01 06:00,50
26-10-01 05:00,34
26-10-01 04:00,32
26-10-01 03:00,25
26-10-01 02:00,26
26-10-01 01:00,19
26-10-01 00:00,27
25-10-01 23:00,32
25-10-01 22:00,35
25-10-01 21:00,48
25-10-01 20:00,48
25-10-01 19:00,51
25-10-01 18:00,66
25-10-01 17:00,83
25-10-01 16:00,39
25-10-01 15:00,53
25-10-01 14:00,62
25-10-01 13:00,55
25-10-01 12:00,50
25-10-01 11:00,53
25-10-01 10:00,51
25-10-01 09:00,57
25-10-01 08:00,
25-10-01 07:00,59
25-10-01 06:00,46
25-10-01 05:00,36
25-10-01 04:00,32
25-10-01 03:00,20
25-10-01 02:00,20
25-10-01 01:00,22
25-10-01 00:00,25
24-10-01 23:00,27
24-10-01 22:00,20
24-10-01 21:00,24
24-10-01 20:00,29
24-10-01 19:00,35
24-10-01 18:00,33
24-10-01 17:00,33
24-10-01 16:00,32
24-10-01 15:00,55
24-10-01 14:00,59
24-10-01 13:00,57
24-10-01 12:00,47
24-10-01 11:00,49
24-10-01 10:00,50
24-10-01 09:00,45
24-10-01 08:00,
24-10-01 07:00,48
24-10-01 06:00,44
24-10-01 05:00,36
24-10-01 04:00,29
24-10-01 03:00,28
24-10-01 02:00,20
24-10-01 01:00,21
24-10-01 00:00,22
23-10-01 23:00,24
23-10-01 22:00,31
23-10-01 21:00,33
23-10-01 20:00,41
23-10-01 19:00,43
23-10-01 18:00,47
23-10-01 17:00,49
23-10-01 16:00,55
23-10-01 15:00,47
23-10-01 14:00,
23-10-01 13:00,
23-10-01 12:00,
23-10-01 11:00,
23-10-01 10:00,30
23-10-01 09:00,47
23-10-01 08:00,27
23-10-01 07:00,48
23-10-01 06:00,49
23-10-01 05:00,30
23-10-01 04:00,24
23-10-01 03:00,18
23-10-01 02:00,21
23-10-01 01:00,17
23-10-01 00:00,21
22-10-01 23:00,27
22-10-01 22:00,
22-10-01 21:00,37
22-10-01 20:00,43
22-10-01 19:00,41
22-10-01 18:00,44
22-10-01 17:00,64
22-10-01 16:00,62
22-10-01 15:00,58
22-10-01 14:00,53
22-10-01 13:00,44
22-10-01 12:00,40
22-10-01 11:00,49
22-10-01 10:00,52
22-10-01 09:00,61
22-10-01 08:00,62
22-10-01 07:00,86
22-10-01 06:00,72
22-10-01 05:00,48
22-10-01 04:00,38
22-10-01 03:00,27
22-10-01 02:00,19
22-10-01 01:00,21
22-10-01 00:00,21
21-10-01 23:00,19
21-10-01 22:00,
21-10-01 21:00,25
21-10-01 20:00,22
21-10-01 19:00,32
21-10-01 18:00,37
21-10-01 17:00,38
21-10-01 16:00,38
21-10-01 15:00,30
21-10-01 14:00,25
21-10-01 13:00,22
21-10-01 12:00,18
21-10-01 11:00,23
21-10-01 10:00,22
21-10-01 09:00,17
21-10-01 08:00,12
21-10-01 07:00,12
21-10-01 06:00,13
21-10-01 05:00,14
21-10-01 04:00,16
21-10-01 03:00,13
21-10-01 02:00,16
21-10-01 01:00,21
21-10-01 00:00,25
20-10-01 23:00,
20-10-01 22:00,35
20-10-01 21:00,35
20-10-01 20:00,33
20-10-01 19:00,35
20-10-01 18:00,32
20-10-01 17:00,28
20-10-01 16:00,27
20-10-01 15:00,39
20-10-01 14:00,36
20-10-01 13:00,34
20-10-01 12:00,39
20-10-01 11:00,38
20-10-01 10:00,38
20-10-01 09:00,43
20-10-01 08:00,37
20-10-01 07:00,32
20-10-01 06:00,25
20-10-01 05:00,21
20-10-01 04:00,22
20-10-01 03:00,22
20-10-01 02:00,27
20-10-01 01:00,25
20-10-01 00:00,23
19-10-01 23:00,
19-10-01 22:00,29
19-10-01 21:00,35
19-10-01 20:00,29
19-10-01 19:00,35
19-10-01 18:00,41
19-10-01 17:00,49
